cohort	sample_id	group	p_DM2_centered	DM_call_centered	panel_z_mean	histology	tumor_normal	tissue_type	cell_type	cell_subtype	sample_alias	read_count	base_count	source
TCGA-THCA	TCGA-ET-A2N4-01A	TCGA_DM2	0.9998611526347104	DM2	-0.22019234811946983	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-ET-A3DS-01A	TCGA_DM1	0.009136183481768225	DM1	1.5080887778385104	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EL-A3D4-01A	TCGA_DM1	0.4025266425845029	DM1	0.6020453524406684	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-DJ-A2PZ-01A	TCGA_DM2	0.9649762362558932	DM2	-0.02158843749758913	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-FY-A3RA-01A	TCGA_DM2	0.9972318084677447	DM2	-0.6394987343251055	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A4FV-01A	TCGA_DM2	0.5728431724401187	DM2	0.4741200939628988	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A3AN-01A	TCGA_DM2	0.899012922354181	DM2	0.16991026670006393	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-DJ-A3UN-01A	TCGA_DM2	0.9818643058637914	DM2	0.07208320739305907	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-J8-A42S-01A	TCGA_DM2	0.8528264390588169	DM2	0.1311477707907959	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EL-A4JX-01A	TCGA_DM2	0.9935441363020949	DM2	-1.0479223085414069	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-DE-A0Y2-01A	TCGA_DM2	0.9929723324664308	DM2	-0.43653191732246	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EL-A4JV-01A	TCGA_DM1	0.22858791671733353	DM1	0.7927508499721508	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-KS-A4I1-01A	TCGA_DM2	0.9995342151236937	DM2	-0.2720649820339165	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-CE-A27D-01A	TCGA_DM2	0.8145412247613543	DM2	1.0024000702861104	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-BJ-A0Z0-01A	TCGA_DM1	0.03425069743657036	DM1	1.2097733110613595	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EL-A3CU-01A	TCGA_DM2	0.9904636172565903	DM2	-0.46709529231657754	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A2CK-01A	TCGA_DM1	0.013302787213400677	DM1	0.831320130322758	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-FK-A4UB-01A	TCGA_DM2	0.9767319570035259	DM2	0.14867755030022856	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-ET-A2N5-01A	TCGA_DM1	0.06591428525452672	DM1	0.6221857430328737	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A2P0-01A	TCGA_DM2	0.6258042582242433	DM2	0.36936260568715595	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-H2-A421-01A	TCGA_DM2	0.993802396266861	DM2	-0.3076125455921492	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-CE-A483-01A	TCGA_DM2	0.9997167374146991	DM2	-0.35536694448965006	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-FY-A76V-01A	TCGA_DM2	0.3928067363497762	DM1	0.4008484201311319	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EL-A3GX-01A	TCGA_DM2	0.9989347521160886	DM2	-0.6480589834373721	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-IM-A3U2-01A	TCGA_DM2	0.9990199156960919	DM2	-0.5807064693593171	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EL-A3T0-01A	TCGA_DM2	0.6678658574363607	DM2	0.5033606889658048	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-E3-A3E1-01A	TCGA_DM2	0.8771668850562995	DM2	0.17100056265729596	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-ET-A3BX-01A	TCGA_DM2	0.8707107372369457	DM2	-0.18762129211212564	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-BJ-A0ZJ-01A	TCGA_DM1	0.6290839974938084	DM2	0.46946738716932085	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EL-A3T9-01A	TCGA_DM2	0.9734047575137328	DM2	-1.5755638019412495	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A1YD-01A	TCGA_DM1	0.008124688328339806	DM1	1.2693931325255385	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-ET-A3BP-01A	TCGA_DM2	0.9991636930359589	DM2	-0.5185382327668759	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EL-A3H1-01A	TCGA_DM1	0.043726851314542126	DM1	1.026029910105793	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-DJ-A3VK-01A	TCGA_DM1	0.653148344132771	DM2	0.5265910406753217	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A4FR-01A	TCGA_DM1	0.5990723153354529	DM2	0.8959940678653187	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A22M-01A	TCGA_DM2	0.9582896069444249	DM2	-0.24784646294384233	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EL-A3ZR-01A	TCGA_DM1	0.4380492476542786	DM1	0.9700456630499737	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-DJ-A4UW-01A	TCGA_DM2	0.9495917308928922	DM2	0.4431759554461854	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-DJ-A13V-01A	TCGA_DM2	0.9997252754646299	DM2	-0.24839395626263033	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-E8-A417-01A	TCGA_DM2	0.9941073168902463	DM2	-0.43010973009469594	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-DJ-A1QQ-01A	TCGA_DM2	0.9686336553051262	DM2	0.6463312810200386	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-ET-A39R-01A	TCGA_DM2	0.9920951835818251	DM2	0.11482872356857243	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-ET-A3DR-01A	TCGA_DM2	0.7056590422174115	DM2	0.9061764449704269	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-CE-A485-01A	TCGA_DM2	0.9372115051434432	DM2	-0.00033423450571751917	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-ET-A3DT-01A	TCGA_DM2	0.9887522141220886	DM2	-0.4981062600716789	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-CE-A13K-01A	TCGA_DM2	0.9984230964437965	DM2	-0.2954497420520136	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-DJ-A3V8-01A	TCGA_DM2	0.9694775613867754	DM2	-0.16674805174469925	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-BJ-A290-01A	TCGA_DM2	0.9999554546540876	DM2	-0.40603540266589566	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-ET-A3BO-01A	TCGA_DM2	0.9999544479016712	DM2	-0.5556029259722148	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EL-A3N3-01A	TCGA_DM2	0.9963609107856685	DM2	-0.7174007510603504	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-DJ-A1QH-01A	TCGA_DM2	0.9994646816774367	DM2	-0.5562814243532604	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-DJ-A2Q9-01A	TCGA_DM2	0.6735783762840635	DM2	-1.2071040110952154	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-BJ-A190-01A	TCGA_DM1	0.06792003674912811	DM1	1.079776109952318	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-DE-A3KN-01A	TCGA_DM2	0.9159276534280564	DM2	-0.10165256416199807	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A3AL-01A	TCGA_DM1	0.28005952934867273	DM1	1.073208748682748	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-ET-A25R-01A	TCGA_DM2	0.9994828363751261	DM2	-0.6458329619126705	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A1YC-01A	TCGA_DM1	0.001930552209298917	DM1	-0.08371937338099372	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-ET-A3DO-01A	TCGA_DM2	0.9991097497070844	DM2	-0.9018575331113453	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A3SZ-01A	TCGA_DM2	0.9848398524738876	DM2	-0.5961576843234438	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-BJ-A18Z-01A	TCGA_DM2	0.9694133807889915	DM2	-0.3884261076674104	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A4FK-01A	TCGA_DM1	0.01073548726182986	DM1	0.8063702484931307	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A3FK-01A	TCGA_DM2	0.9669186323538235	DM2	0.06838667262388437	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A3SX-01A	TCGA_DM2	0.9905593962048675	DM2	-0.16340902389703071	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-BJ-A0Z5-01A	TCGA_DM2	0.9872280413001391	DM2	-0.12069376455649347	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A4FM-01A	TCGA_DM2	0.9998637991502982	DM2	-0.8910528462425346	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EL-A3GY-01A	TCGA_DM2	0.9920711704827632	DM2	-0.4882081506379587	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-DO-A1JZ-01A	TCGA_DM2	0.9912958925790017	DM2	0.1767382733950913	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A3AO-01A	TCGA_DM2	0.9977229298898082	DM2	0.09293194668377242	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-ET-A39J-01A	TCGA_DM2	0.9394168359491832	DM2	0.09291715278336878	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-E8-A437-01A	TCGA_DM2	0.7906272281441886	DM2	0.22251916201973573	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A2OZ-01A	TCGA_DM2	0.9923063939939296	DM2	-0.41909186775887264	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A1CW-01A	TCGA_DM1	0.008898537501982341	DM1	0.4548913775681975	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-DJ-A3VM-01A	TCGA_DM1	0.42463117115166893	DM1	0.13286192020371035	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A2CL-01A	TCGA_DM1	0.010781250235700786	DM1	0.9216399303490679	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-ET-A40T-01A	TCGA_DM2	0.973668214110307	DM2	-0.030833421980408678	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-ET-A25K-01A	TCGA_DM2	0.9941462268197259	DM2	-0.06975847916736333	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-FE-A236-01A	TCGA_DM2	0.9971861230961658	DM2	-0.41825911889842277	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EL-A3ZQ-01A	TCGA_DM2	0.9997337881806819	DM2	-1.0032029716425621	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EL-A3CP-01A	TCGA_DM2	0.9998552284379627	DM2	-0.2884336558135783	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-DJ-A1QM-01A	TCGA_DM2	0.1628294907124548	DM1	1.247494927435364	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-DJ-A3UQ-01A	TCGA_DM2	0.9876148201039406	DM2	-0.1984033120813315	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-BJ-A0ZF-01A	TCGA_DM1	0.0900777634186495	DM1	0.7826251243792138	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A3O7-01A	TCGA_DM2	0.9988985442981908	DM2	-0.39624403717810924	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-IM-A3EB-01A	TCGA_DM2	0.829154050337122	DM2	-0.2031806366718385	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EL-A3ZO-01A	TCGA_DM2	0.9724250412804094	DM2	-1.0512020234269959	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EL-A3H5-01A	TCGA_DM2	0.9996513491826851	DM2	-1.687845240976621	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A3AK-01A	TCGA_DM2	0.9763281537221745	DM2	-0.049444849846500216	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-ET-A25L-01A	TCGA_DM2	0.9938454489222704	DM2	-0.6901998305461561	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-FY-A3ON-01A	TCGA_DM2	0.8501664467278398	DM2	0.46330209231943253	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-DE-A4MB-01A	TCGA_DM2	0.9972131275652405	DM2	-0.3794800845352738	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EL-A3CT-01A	TCGA_DM2	0.9283866438859376	DM2	-0.8847550197669825	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-ET-A2MZ-01A	TCGA_DM2	0.9918933042169865	DM2	0.06630750747321594	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A4FU-01A	TCGA_DM1	0.07114992118098806	DM1	0.5750369924911354	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A1CU-01A	TCGA_DM2	0.9749244381627694	DM2	0.11726708540264484	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-FY-A3TY-01A	TCGA_DM2	0.8479463534438061	DM2	-0.013046064054570712	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A3FN-01A	TCGA_DM1	0.012708618803660155	DM1	1.0196361113085712	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-E3-A3DZ-01A	TCGA_DM1	0.04670193568964668	DM1	1.0717434261352312	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A1YA-01A	TCGA_DM1	0.02867947239875696	DM1	-0.00779165794522501	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EL-A4KH-01A	TCGA_DM2	0.9907410305690716	DM2	0.02902024588387493	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-E3-A3E0-01A	TCGA_DM2	0.8314596208783647	DM2	0.33234647891772656	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-FE-A232-01A	TCGA_DM2	0.5158175681557817	DM2	0.4909674807006192	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-BJ-A0ZC-01A	TCGA_DM1	0.0010267755205025377	DM1	1.0912935304637186	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A2CU-01A	TCGA_DM2	0.8099787050850321	DM2	0.4655910513576052	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-DJ-A2PV-01A	TCGA_DM2	0.9130809859961309	DM2	-0.04876881025488162	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-DJ-A3V3-01A	TCGA_DM2	0.9603778484749845	DM2	0.12171145856274335	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-BJ-A45K-01A	TCGA_DM1	0.15536915240231447	DM1	1.0907696006424992	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A3OB-01A	TCGA_DM1	0.28104767395262004	DM1	0.7655204673881422	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-FY-A3R6-01A	TCGA_DM2	0.46958033221135337	DM1	0.1301354399931076	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-E8-A2EA-01A	TCGA_DM2	0.9813383150339007	DM2	-0.3563618706709124	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-DJ-A3V7-01A	TCGA_DM2	0.9994487961348415	DM2	-0.7290445015496896	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-IM-A41Z-01A	TCGA_DM1	0.5376082756422741	DM2	0.32257291732558113	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EL-A3CX-01A	TCGA_DM2	0.9022775754752821	DM2	-3.735911196852263	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A2OX-01A	TCGA_DM2	0.9934005584372319	DM2	-0.011806143168172925	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-DJ-A3UT-01A	TCGA_DM1	0.051291570909060724	DM1	1.2486448689164709	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-J8-A3YH-01A	TCGA_DM2	0.9986175986344851	DM2	-0.20780426177418393	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-FY-A3NN-01A	TCGA_DM2	0.9877024146913292	DM2	-0.4244067697206406	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A1YB-01A	TCGA_DM1	0.19500657039147923	DM1	-0.9240065009152961	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-DJ-A4V4-01A	TCGA_DM2	0.7790147967881278	DM2	0.04812149669794839	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-ET-A3DV-01A	TCGA_DM1	0.028943991990794123	DM1	1.0304506990422533	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EM-A4FF-01A	TCGA_DM2	0.9995988316435979	DM2	-0.362504196665378	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-DJ-A13M-01A	TCGA_DM1	0.011861160665192641	DM1	0.6979363872732669	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-EL-A3D1-01A	TCGA_DM2	0.9503235502386722	DM2	0.020131431698312344	DM2_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
TCGA-THCA	TCGA-BJ-A28V-01A	TCGA_DM1	0.3910060696751579	DM1	1.2434830203073162	DM1_A	tumor							/data/thca/data_processed/bulk_rnaseq/TCGA-THCA_rnaseq_expression_log2.tsv
