gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	significant
ENSG00000255299.5	1.16584	0.101979	0.253724	0.40193	0.687736	0.778297	AP003557.1	False
ENSG00000255300.6	0.0723944	0.0692515	1.6558	0.0418236	0.966639		LINC02745	False
ENSG00000255301.1	0						AP002893.1	False
ENSG00000255302.5	15500.7	-0.165108	0.0362982	-4.54866	5.39878e-06	1.89347e-05	EID1	False
ENSG00000255303.2	10.6904	1.45169	0.212921	6.81799	9.23254e-12	5.9883e-11	OR5BA1P	True
ENSG00000255304.1	0.010165	-0.0385615	3.91488	-0.00984998	0.992141		OR4A46P	False
ENSG00000255305.1	0.145095	-0.388	1.06087	-0.365738	0.714561		AP004607.7	False
ENSG00000255306.1	20.3653	0.325916	0.115671	2.81761	0.00483829	0.0107382	AC004923.4	False
ENSG00000255307.1	0.223483	0.144673	0.680689	0.21254	0.831686	0.886671	OR52B2	False
ENSG00000255308.1	0.223136	-0.283963	0.585233	-0.485213	0.627525	0.728048	CSRP3-AS1	False
ENSG00000255309.1	0.0315299	0.0407292	3.91567	0.0104016	0.991701		AC131935.1	False
ENSG00000255310.2	551.347	0.0425255	0.118456	0.358999	0.719596	0.803541	AF131215.5	False
ENSG00000255311.5	1.46113	-1.02273	0.364389	-2.8067	0.00500517	0.0110756	DLG2-AS2	True
ENSG00000255312.1	0						OR4C7P	False
ENSG00000255313.2	0.0331512	-0.208013	2.18911	-0.0950217	0.924298		AC100858.1	False
ENSG00000255314.4	0.822176	-1.063	0.242033	-4.39194	1.12342e-05	3.75977e-05	AC024475.3	True
ENSG00000255315.1	0.0232042	-0.118363	3.29897	-0.0358787	0.971379		OR8A3P	False
ENSG00000255316.1	0.0912124	-0.615011	2.10474	-0.292203	0.770132		MTND6P25	False
ENSG00000255317.1	0.0265631	-0.168111	3.26615	-0.0514706	0.958951		AP002833.2	False
ENSG00000255319.5	7.62948	0.0823258	0.190837	0.431394	0.666182	0.760521	ENPP7P8	False
ENSG00000255320.1	106.922	0.151115	0.0778873	1.94018	0.0523578	0.0920276	AP000759.1	False
ENSG00000255321.1	0.381544	-0.382865	0.430728	-0.888879	0.374068	0.490314	AC068389.3	False
ENSG00000255323.6	0.0102679	-0.0385615	3.91488	-0.00984998	0.992141		LINC01495	False
ENSG00000255325.2	0.0615914	0.0594037	1.52921	0.038846	0.969013		AC108136.1	False
ENSG00000255326.1	18.1649	0.0255993	0.0957224	0.267433	0.789136	0.856836	AP001922.5	False
ENSG00000255327.1	63.4855	-0.842049	0.242778	-3.46839	0.000523585	0.00138284	LINC02697	False
ENSG00000255328.1	2.01956	-0.538432	0.203616	-2.64435	0.0081849	0.0173716	AC136475.5	False
ENSG00000255329.1	1.61944	-0.365468	0.176916	-2.06578	0.0388497	0.0707312	H2AZP4	False
ENSG00000255330.9	0						AL096711.2	False
ENSG00000255331.1	0.0564215	0.0790991	1.42261	0.0556013	0.955659		AP000790.2	False
ENSG00000255332.8	0.068713	-0.0494303	2.12466	-0.023265	0.981439		LINC02756	False
ENSG00000255333.1	0.00234959	-0.00850911	3.91584	-0.002173	0.998266		AP000435.1	False
ENSG00000255334.1	2.60582	-0.557468	0.173818	-3.2072	0.00134033	0.00330232	AP000907.2	False
ENSG00000255335.2	0.0164157	0.00133856	3.9158	0.000341834	0.999727		LINC02729	False
ENSG00000255336.1	0						AP003181.1	False
ENSG00000255337.1	65.4478	-0.544278	0.0985158	-5.52478	3.29907e-08	1.50374e-07	AP001830.1	False
ENSG00000255338.1	0						AC118273.2	False
ENSG00000255339.6	0						AL133352.1	False
ENSG00000255340.1	0.289282	-0.0468876	0.536407	-0.0874105	0.930345	0.955673	AC087276.3	False
ENSG00000255341.1	0.00724217	-0.0484092	3.91492	-0.0123653	0.990134		OR8Q1P	False
ENSG00000255342.1	0.168888	0.155334	0.764199	0.203264	0.838929		AP000926.1	False
ENSG00000255343.1	0.653423	-0.76136	0.310175	-2.45461	0.0141037	0.0284502	AC234917.1	False
ENSG00000255344.2	0.669863	-2.31183	0.426581	-5.41944	5.97844e-08	2.64514e-07	LINC02706	True
ENSG00000255345.1	10.2912	-0.723034	0.199106	-3.6314	0.000281892	0.00077689	AP002957.1	False
ENSG00000255346.10	289.266	-1.94306	0.282411	-6.88026	5.97428e-12	3.94869e-11	NOX5	True
ENSG00000255347.1	0.0151535	-0.0385615	3.91488	-0.00984998	0.992141		AC021820.1	False
ENSG00000255348.1	0.268956	-0.451195	0.454518	-0.992689	0.320861	0.433723	AP001775.2	False
ENSG00000255349.1	0.00915165	0.0111862	3.91577	0.00285671	0.997721		OR4A7P	False
ENSG00000255350.1	1.46166	-0.364215	0.293731	-1.23996	0.214989	0.311799	MTCO1P15	False
ENSG00000255351.1	0.164141	0.00480623	0.757352	0.00634609	0.994937		AC023946.1	False
ENSG00000255352.1	0.042515	-0.397157	2.16602	-0.183358	0.854517		PPP1R10P1	False
ENSG00000255353.1	2.45164	-0.0739293	0.164975	-0.448124	0.654064	0.750369	ASS1P13	False
ENSG00000255355.1	3.08355	-0.857295	0.161174	-5.31906	1.04306e-07	4.49552e-07	AP000640.2	False
ENSG00000255356.2	0.019076	-0.0686149	3.34908	-0.0204877	0.983654		AC007536.1	False
ENSG00000255357.2	0.0157627	-0.0287139	3.91485	-0.0073346	0.994148		AC055878.1	False
ENSG00000255358.1	0.795935	-0.492327	0.341364	-1.44223	0.149236	0.228875	NDUFAF2P2	False
ENSG00000255359.3	0.541969	-0.426538	0.299916	-1.42219	0.154971	0.236348	CCDC179	False
ENSG00000255360.1	0						AP004607.8	False
ENSG00000255361.1	0.187033	0.0567953	0.712493	0.0797135	0.936465		AC103843.2	False
ENSG00000255362.1	11.2606	-0.438256	0.155781	-2.81328	0.00490383	0.0108696	LINC02761	False
ENSG00000255363.3	3.39708	-0.109372	0.16096	-0.679498	0.496823	0.610823	LINC02757	False
ENSG00000255364.1	1.15444	2.67336	0.620467	4.30863	1.64272e-05	5.37063e-05	SMILR	True
ENSG00000255365.1	0.0257655	-0.356744	3.63772	-0.0980679	0.921878		AC040926.1	False
ENSG00000255366.1	142.185	0.330365	0.120332	2.74544	0.00604301	0.0131662	AC120036.4	False
ENSG00000255367.3	7.10053	-0.98929	0.15279	-6.47482	9.49256e-11	5.63789e-10	AC127526.2	False
ENSG00000255368.1	0.0027685	-0.0681045	3.91499	-0.0173959	0.986121		AC087373.1	False
ENSG00000255369.1	0.0853115	0.177576	1.07583	0.165059	0.868897		AP000920.1	False
ENSG00000255370.1	0.169278	-0.359443	0.70648	-0.508781	0.610906		CYCSP25	False
ENSG00000255371.1	0.0301384	0.0998143	2.95707	0.0337545	0.973073		OPCML-IT2	False
ENSG00000255372.1	0.138039	0.096757	0.814865	0.11874	0.905481		AC107886.1	False
ENSG00000255374.3	1.3665	-0.713663	0.248077	-2.87677	0.00401765	0.00906461	TAS2R43	False
ENSG00000255375.3	0.116055	0.276054	0.893503	0.308957	0.757354		AL078612.2	False
ENSG00000255376.1	0.00335007	-0.00850911	3.91584	-0.002173	0.998266		AP003066.2	False
ENSG00000255377.1	0.0626397	-0.0898405	1.3632	-0.0659039	0.947454		DUXAP5	False
ENSG00000255378.1	0.00494991	0.00133856	3.9158	0.000341834	0.999727		PRR23D2	False
ENSG00000255379.1	0.101412	0.107623	0.969062	0.111059	0.911569		CYCSP29	False
ENSG00000255380.1	0						AP001317.1	False
ENSG00000255381.1	1.82281	1.1207	0.270419	4.14431	3.40834e-05	0.000106995	AP001258.1	True
ENSG00000255382.2	4.59709	-0.266721	0.15579	-1.71205	0.0868871	0.143847	LINC02734	False
ENSG00000255384.1	1.59496	-1.14312	0.216468	-5.28077	1.28645e-07	5.49226e-07	AP001267.2	True
ENSG00000255385.1	0.00413909	-0.00850911	3.91584	-0.002173	0.998266		UBTFL10	False
ENSG00000255386.1	0.856699	2.30871	0.553648	4.16999	3.04612e-05	9.62993e-05	OR5BR1P	True
ENSG00000255387.1	0.176807	0.115434	0.6935	0.166451	0.867802		RDXP1	False
ENSG00000255388.6	0.393551	1.09013	0.543149	2.00705	0.0447445	0.0801562	LINC02741	False
ENSG00000255389.1	124.54	-0.0936421	0.0966651	-0.968727	0.332681	0.446121	Z97989.1	False
ENSG00000255390.1	0						AC091564.4	False
ENSG00000255391.1	0.0670399	0.0790994	1.91819	0.0412366	0.967107		AP003497.1	False
ENSG00000255393.2	0.0700031	-0.109536	1.58244	-0.0692194	0.944815		OOSP4B	False
ENSG00000255394.4	0.15818	-0.0936302	0.715368	-0.130884	0.895867		C8orf49	False
ENSG00000255395.1	0.233484	-0.373025	0.671268	-0.555702	0.578415	0.684622	AP001972.4	False
ENSG00000255396.2	0.0333472	-0.0888211	2.19117	-0.0405359	0.967666		AP000857.1	False
ENSG00000255397.1	2.26409	0.401515	0.178123	2.25415	0.0241868	0.0462832	NASPP1	False
ENSG00000255398.3	7.9997	1.65675	0.243942	6.79159	1.10902e-11	7.14148e-11	HCAR3	True
ENSG00000255399.4	5.98638	0.579197	0.366086	1.58213	0.113619	0.181088	TBX5-AS1	False
ENSG00000255400.1	1.46861	0.787373	0.358457	2.19656	0.0280517	0.0528582	AC124276.2	False
ENSG00000255401.1	0.017596	0.0505759	3.05999	0.0165281	0.986813		AC021269.2	False
ENSG00000255402.1	0						AC027451.1	False
ENSG00000255403.1	0.016127	-0.018867	3.39336	-0.00555996	0.995564		HSPD1P13	False
ENSG00000255404.1	0.00707806	0.0111862	3.91577	0.00285671	0.997721		AP001266.1	False
ENSG00000255406.3	0.346448	-0.428396	0.428617	-0.999485	0.31756	0.430398	LINC02730	False
ENSG00000255408.4	60.1024	0.0870489	0.222393	0.391419	0.695487	0.784948	PCDHA3	False
ENSG00000255409.1	1.44093	0.109282	0.20377	0.5363	0.591752	0.697039	RSF1-IT1	False
ENSG00000255410.2	6.86986	-0.105589	0.133423	-0.791391	0.428716	0.54572	AC091564.5	False
ENSG00000255411.3	0.0892726	0.138695	1.64906	0.0841056	0.932972		LINC02548	False
ENSG00000255413.1	0.00912269	-0.0385615	3.91488	-0.00984998	0.992141		AC022880.1	False
ENSG00000255415.1	0.0638971	-0.268628	1.35662	-0.198013	0.843035		AP000867.3	False
ENSG00000255416.1	0.0378699	-0.0188662	3.91481	-0.00481918	0.996155		OR10AF1P	False
ENSG00000255417.1	0.068307	0.0391988	1.36594	0.0286974	0.977106		MTCO2P15	False
ENSG00000255418.6	33.4459	-0.0684878	0.181563	-0.377212	0.706016	0.793722	LINC02718	False
ENSG00000255420.2	0.0255972	0.070271	2.74296	0.0256187	0.979561		CASC23	False
ENSG00000255421.1	2.00585	-0.29261	0.202789	-1.44293	0.14904	0.228626	AP002340.1	False
ENSG00000255422.3	9.36226	1.54488	0.241889	6.38672	1.69476e-10	9.82245e-10	AP002954.1	True
ENSG00000255423.1	33.9691	-0.129435	0.131154	-0.986899	0.323692	0.436814	EBLN2	False
ENSG00000255424.1	0.0402225	-0.198164	2.47641	-0.0800208	0.936221		MRGPRX9P	False
ENSG00000255425.6	0.0438103	0.129357	1.84501	0.0701115	0.944105		OR8G3P	False
ENSG00000255426.1	0.00461254	0.00133856	3.9158	0.000341834	0.999727		AC044839.2	False
ENSG00000255427.1	0.0558388	-0.00952988	2.28052	-0.00417882	0.996666		LINC02707	False
ENSG00000255428.1	0.593602	-0.990226	0.376416	-2.63067	0.00852163	0.0180189	AP002008.3	False
ENSG00000255429.1	0						AP003400.1	False
ENSG00000255430.1	0.0025973	-0.00850911	3.91584	-0.002173	0.998266		CASP1P1	False
ENSG00000255431.1	0.00651894	0.0111862	3.91577	0.00285671	0.997721		OR5B19P	False
ENSG00000255432.1	0						AP001458.2	False
ENSG00000255433.5	0.122877	-0.788746	0.938678	-0.840273	0.400756		LINC02735	False
ENSG00000255434.1	17.9526	-0.15817	0.0908977	-1.74009	0.081844	0.136501	AP001922.6	False
ENSG00000255435.7	38.8833	-0.462539	0.0927736	-4.98568	6.17446e-07	2.43844e-06	AP001267.3	False
ENSG00000255437.1	0.0972108	-0.110045	1.30511	-0.0843191	0.932803		AC023538.1	False
ENSG00000255438.2	1.30705	0.739984	0.284256	2.60323	0.00923498	0.019393	AL354813.1	False
ENSG00000255439.6	0						AC135050.2	False
ENSG00000255440.2	6.22768	0.106568	0.211542	0.503766	0.614426	0.717013	AP001085.1	False
ENSG00000255441.1	0.238838	-0.319111	0.536808	-0.59446	0.552205	0.661261	SIGLEC10-AS1	False
ENSG00000255442.1	0.0236861	-0.0686154	2.99553	-0.0229059	0.981725		AC109635.3	False
ENSG00000255443.1	36.38	-0.791848	0.157847	-5.01655	5.26081e-07	2.09631e-06	CD44-AS1	False
ENSG00000255444.1	0.191024	0.0558379	0.717238	0.0778513	0.937946		CYCSP27	False
ENSG00000255445.1	7.74421	-0.154065	0.134639	-1.14428	0.252507	0.356974	AP003072.2	False
ENSG00000255446.1	0.296967	0.59933	0.590946	1.01419	0.310493	0.422782	AP003064.2	False
ENSG00000255447.1	0.275391	-0.477541	0.468172	-1.02001	0.307722	0.41979	AC044839.3	False
ENSG00000255448.1	0						AC055860.1	False
ENSG00000255449.1	4.07019	-0.245589	0.159109	-1.54353	0.122702	0.193347	AP002812.5	False
ENSG00000255450.1	3.32446	0.0904925	0.165522	0.546708	0.584579	0.690387	AC110056.1	False
ENSG00000255451.1	0.005316	0.00133856	3.9158	0.000341834	0.999727		AC010768.4	False
ENSG00000255452.1	0.00220942	-0.00850911	3.91584	-0.002173	0.998266		AC084851.2	False
ENSG00000255454.1	0.00405668	-0.0582569	3.91495	-0.0148806	0.988127		AC100770.1	False
ENSG00000255455.2	0						AP003486.1	False
ENSG00000255456.1	0.123451	-0.00222983	0.841668	-0.0026493	0.997886		AC084125.3	False
ENSG00000255457.1	0.0213624	-0.0188671	3.31939	-0.00568388	0.995465		AC022880.2	False
ENSG00000255458.7	23.9118	-1.32705	0.117303	-11.313	1.13141e-29	3.12071e-28	AC108471.2	True
ENSG00000255459.1	0.139682	-0.2042	0.939286	-0.2174	0.827897		AC105233.2	False
ENSG00000255460.1	0.0800161	-0.597149	1.50649	-0.396385	0.691821		ZDHHC20P3	False
ENSG00000255461.1	0.00541481	-0.0582569	3.91495	-0.0148806	0.988127		OR8I1P	False
ENSG00000255462.1	4.12841	-0.620548	0.182956	-3.39179	0.00069437	0.00179312	AC104031.1	False
ENSG00000255463.1	0.0587626	-0.0198875	1.66102	-0.0119731	0.990447		AC011979.2	False
ENSG00000255464.1	0.71008	-0.192671	0.306129	-0.629378	0.529101	0.64035	SEPTIN14P8	False
ENSG00000255466.1	0.0224597	-0.00901938	3.30788	-0.00272664	0.997824		OR5AL2P	False
ENSG00000255467.1	0.114797	-0.2021	0.93327	-0.21655	0.828559		AP002433.1	False
ENSG00000255468.7	102.529	-0.384574	0.0563079	-6.82985	8.50057e-12	5.53134e-11	AP001107.9	False
ENSG00000255469.1	0.0572491	-0.188827	1.73711	-0.108702	0.913439		BOLA3P1	False
ENSG00000255470.1	0.113353	-0.13076	1.31195	-0.0996681	0.920608		AC090099.1	False
ENSG00000255471.1	52.5029	-0.461822	0.086715	-5.32574	1.00544e-07	4.3408e-07	AP001528.1	False
ENSG00000255472.1	0						AL161668.2	False
ENSG00000255474.1	1.34253	-0.481257	0.203057	-2.37005	0.0177855	0.035104	GAU1	False
ENSG00000255475.1	0.0455904	-0.168111	3.13906	-0.0535546	0.95729		AP001007.2	False
ENSG00000255476.1	0.275012	-0.438242	0.504327	-0.868963	0.384867	0.501516	AC011092.2	False
ENSG00000255477.1	0.0808264	0.0293511	1.46031	0.0200993	0.983964		AC021713.1	False
ENSG00000255478.1	4.3439	-0.922942	0.149781	-6.16197	7.18476e-10	3.9147e-09	AP000944.1	False
ENSG00000255479.1	0.29291	-0.118314	0.490489	-0.241217	0.809387	0.871017	AP001189.5	False
ENSG00000255480.1	1.61487	-1.83432	0.471372	-3.89145	9.96458e-05	0.000293576	AL353699.1	True
ENSG00000255481.2	0.0349245	-0.0686146	3.54601	-0.0193498	0.984562		OR56A7P	False
ENSG00000255482.1	0.0201904	0.0505759	3.03081	0.0166872	0.986686		AP001830.2	False
ENSG00000255483.1	0.0205677	-0.018867	3.32916	-0.00566721	0.995478		AP000889.2	False
ENSG00000255484.2	0.214354	-1.18449	0.555097	-2.13384	0.032856	0.0608694	LINC02764	False
ENSG00000255485.1	0.0125587	-0.0883093	3.87832	-0.02277	0.981834		OR5G4P	False
ENSG00000255486.1	0.00264224	-0.0681045	3.91499	-0.0173959	0.986121		AP003122.4	False
ENSG00000255487.1	1.14841	-0.0892625	0.23886	-0.373702	0.708626	0.795814	AC087362.2	False
ENSG00000255489.1	0.0069409	0.0111862	3.91577	0.00285671	0.997721		AC115990.1	False
ENSG00000255490.1	0.0263171	-0.158264	2.36146	-0.0670198	0.946566		EIF4A2P5	False
ENSG00000255491.3	12.8458	0.0687007	0.124585	0.551436	0.581335	0.687394	AC100858.2	False
ENSG00000255492.1	0.209514	-0.597949	0.536012	-1.11555	0.264614	0.371121	H3P33	False
ENSG00000255493.2	0.00687347	-0.0484092	3.91492	-0.0123653	0.990134		OR4A10P	False
ENSG00000255494.1	0.0487068	-0.0794832	1.74852	-0.0454574	0.963743		LINC00681	False
ENSG00000255495.1	38.1482	-0.0246296	0.139764	-0.176223	0.860119	0.906588	AC145124.1	False
ENSG00000255496.1	0.129041	0.285392	0.878896	0.324717	0.745395		AC103796.1	False
ENSG00000255497.1	0						AC022616.8	False
ENSG00000255498.1	0						AC068385.1	False
ENSG00000255499.1	0.00820785	-0.00850911	3.91584	-0.002173	0.998266		AC036111.3	False
ENSG00000255500.2	0.17234	0.195234	0.798647	0.244456	0.806877		AC109635.4	False
ENSG00000255501.3	0.121527	0.107114	1.07948	0.0992272	0.920958		CARD18	False
ENSG00000255502.6	0.0346156	-0.0789732	2.3329	-0.0338519	0.972995		LINC02713	False
ENSG00000255503.1	8.37128	-0.221479	0.164443	-1.34684	0.178031	0.266119	AP001767.2	False
ENSG00000255504.2	0.841898	0.903066	0.361201	2.50018	0.0124131	0.0253844	AP001533.1	False
ENSG00000255505.1	0.0162864	-0.0385615	3.91488	-0.00984998	0.992141		AC079064.1	False
ENSG00000255506.1	0.0583892	-0.0395827	2.02201	-0.0195759	0.984382		AP003718.1	False
ENSG00000255507.6	9.91921	-1.73331	0.139563	-12.4196	2.04669e-35	8.2892e-34	UVRAG-DT	True
ENSG00000255508.7	172.512	0.0477387	0.0700684	0.681315	0.495672	0.609669	AP002990.1	False
ENSG00000255510.1	0.0390157	-0.0789733	2.31825	-0.034066	0.972825		OR8A2P	False
ENSG00000255511.1	0.0512714	-0.109026	2.1535	-0.0506273	0.959622		AC023078.2	False
ENSG00000255512.2	0.331461	-2.71922	1.41339	-1.92389	0.0543681	0.0951377	LINC02684	False
ENSG00000255513.1	0						AC005363.1	False
ENSG00000255514.1	0.0138786	-0.0287139	3.91485	-0.0073346	0.994148		OR4B2P	False
ENSG00000255515.1	0.0429355	0.0599133	1.8435	0.0324998	0.974073		AP003499.1	False
ENSG00000255516.1	0.0730804	0.0293511	1.52375	0.0192624	0.984632		AP005436.3	False
ENSG00000255517.6	100.608	-0.621073	0.0814613	-7.62415	2.45651e-14	2.02149e-13	AP002748.4	False
ENSG00000255519.1	0.0640252	-0.288833	1.4132	-0.204382	0.838055		AC103855.4	False
ENSG00000255520.1	0.936289	-0.889633	0.219875	-4.04608	5.20834e-05	0.000159658	AC090589.2	False
ENSG00000255521.2	64.5588	-1.85925	0.156358	-11.891	1.31794e-32	4.37104e-31	AL356215.1	True
ENSG00000255522.1	0.6436	-0.680556	0.30428	-2.23661	0.0253118	0.0481957	SNRPCP5	False
ENSG00000255523.1	0.00649584	0.0111862	3.91577	0.00285671	0.997721		AP001652.1	False
ENSG00000255524.7	0.668826	-0.343557	0.319169	-1.07641	0.281743	0.390927	NPIPB8	False
ENSG00000255525.1	0.107323	-0.334397	1.00247	-0.333572	0.738703		AL137804.1	False
ENSG00000255526.6	0						NEDD8-MDP1	False
ENSG00000255527.1	0.00596102	0.00133856	3.9158	0.000341834	0.999727		AC027369.5	False
ENSG00000255528.1	0.0301113	-0.0587677	2.94848	-0.0199316	0.984098		AP003123.1	False
ENSG00000255529.9	2536.95	-0.0798935	0.0510454	-1.56515	0.117549	0.186385	POLR2M	False
ENSG00000255530.1	0						AF235103.2	False
ENSG00000255531.1	0.013902	-0.147905	3.84113	-0.0385055	0.969285		NDUFS5P6	False
ENSG00000255532.1	1.28651	1.1458	0.382616	2.99464	0.00274765	0.00639547	AC118942.1	True
ENSG00000255533.1	0.136363	-0.1232	0.742248	-0.165982	0.868171		AC136475.6	False
ENSG00000255534.1	0.028102	-0.0287139	3.91485	-0.0073346	0.994148		OR4A43P	False
ENSG00000255535.2	0.146626	-0.137043	0.790653	-0.173328	0.862393		AP003041.2	False
ENSG00000255536.1	0.0326345	-0.118362	3.56736	-0.0331793	0.973532		MRGPRX5P	False
ENSG00000255537.1	0.680315	-0.139689	0.287067	-0.486608	0.626536	0.727172	AP000708.1	False
ENSG00000255538.1	0.89654	0.125854	0.299359	0.42041	0.674186	0.767272	OR10V2P	False
ENSG00000255539.1	0.319954	-0.327912	0.419625	-0.781441	0.434543	0.551517	AP002336.3	False
ENSG00000255540.1	0.0584719	-0.298171	1.52124	-0.196005	0.844606		AP003122.5	False
ENSG00000255541.1	0.0768006	-0.100198	1.22996	-0.0814641	0.935073		CKS1BP4	False
ENSG00000255542.1	0.193787	-1.93836	0.791973	-2.44751	0.0143847		AC090625.2	False
ENSG00000255543.1	0						AP005597.4	False
ENSG00000255544.2	0.00254545	-0.00850911	3.91584	-0.002173	0.998266		DEFB108D	False
ENSG00000255545.8	104.771	-0.752898	0.136947	-5.49774	3.84696e-08	1.7399e-07	B3GAT1-DT	False
ENSG00000255547.1	0.239134	-0.335386	0.632165	-0.530535	0.595741	0.70051	RPA2P3	False
ENSG00000255548.1	0.653885	-1.15443	0.282116	-4.09202	4.27626e-05	0.000132558	AP003043.1	True
ENSG00000255549.2	0.3808	-0.735698	0.404092	-1.82062	0.0686645	0.116965	ENPP7P6	False
ENSG00000255550.1	0.0107194	0.00133856	3.9158	0.000341834	0.999727		AP006587.4	False
ENSG00000255551.1	0.0223049	-0.0385615	3.91488	-0.00984998	0.992141		AC027369.6	False
ENSG00000255552.7	1.71736	0.116042	0.205269	0.565314	0.57186	0.678747	LY6G6E	False
ENSG00000255553.2	1.0107	-0.119405	0.320114	-0.373006	0.709144	0.796148	LINC02733	False
ENSG00000255554.1	0.408184	-1.3753	0.336782	-4.08365	4.43333e-05	0.000137144	OR7E1P	True
ENSG00000255555.1	0.17867	-1.74083	0.718242	-2.42374	0.0153617		AP000857.2	False
ENSG00000255556.2	0.892277	0.354028	0.303122	1.16794	0.24283	0.345604	AC087203.2	False
ENSG00000255557.1	4.96417	-0.328336	0.154848	-2.12038	0.0339742	0.0627305	AP001266.2	False
ENSG00000255558.1	0.0124088	-0.147905	3.91323	-0.037796	0.96985		AC013762.1	False
ENSG00000255559.1	25.9095	-0.692117	0.118315	-5.84978	4.92209e-09	2.45288e-08	ZNF252P-AS1	False
ENSG00000255560.1	0						OR4R2P	False
ENSG00000255561.7	120.299	0.00187478	0.0562748	0.0333147	0.973424	0.983247	FDXACB1	False
ENSG00000255562.2	4.91636	-0.0223567	0.264721	-0.0844539	0.932696	0.957063	UNC93B6	False
ENSG00000255563.1	0.043373	-0.168622	2.04391	-0.0824996	0.934249		AC021006.2	False
ENSG00000255565.1	0.683396	0.43759	0.322256	1.3579	0.174496	0.261553	AC073651.1	False
ENSG00000255566.1	4.13604	-0.741546	0.170297	-4.35443	1.33416e-05	4.41631e-05	AC135279.2	False
ENSG00000255568.3	56.1117	-0.698664	0.0954045	-7.32317	2.42175e-13	1.82006e-12	BRWD1-AS2	False
ENSG00000255569.1	2.03023	2.05714	0.402275	5.11377	3.15795e-07	1.29066e-06	TRAV1-1	True
ENSG00000255571.9	188.969	-0.771754	0.291689	-2.64581	0.00814947	0.0173046	MIR9-3HG	False
ENSG00000255572.1	0.465411	-0.263644	0.371531	-0.709614	0.477943	0.593077	AC018653.1	False
ENSG00000255575.1	0.0808247	0.018994	1.41264	0.0134457	0.989272		AC004812.1	False
ENSG00000255580.1	4.18236	-2.17202	0.219887	-9.8779	5.19082e-23	8.86354e-22	AP000462.1	True
ENSG00000255581.1	0.789453	-1.13775	0.280619	-4.05442	5.02591e-05	0.000154323	AC006511.2	True
ENSG00000255582.1	0.194773	0.581026	0.774633	0.750066	0.453215	0.569298	OR10G2	False
ENSG00000255583.2	0.152626	-0.227963	0.861092	-0.264737	0.791212		AC084357.3	False
ENSG00000255585.3	16.5441	-0.237657	0.119953	-1.98125	0.0475628	0.084551	AL590627.1	False
ENSG00000255587.9	7.57296	0.355173	0.19442	1.82684	0.0677241	0.115554	RAB44	False
ENSG00000255595.5	63.7384	5.54084	0.309135	17.9237	7.7078e-72	1.79543e-69	AC007368.1	True
ENSG00000255599.1	6.04031	1.66389	0.184509	9.01793	1.91672e-19	2.45674e-18	AP000997.2	True
ENSG00000255605.1	0.255389	0.751375	0.653657	1.14949	0.250352	0.354449	AP000820.1	False
