gene	total_counts	detected_spots	n_spots	detect_frac	mean_count	log1p_mean_count
IGLV5-52	0.0	0	3200	0.0	0.0	0.0
IGLV1-51	5.0	3	3200	0.0009375	0.0015625	0.0015612805669524994
IGLV1-50	0.0	0	3200	0.0	0.0	0.0
IGLV9-49	0.0	0	3200	0.0	0.0	0.0
IGLV5-48	0.0	0	3200	0.0	0.0	0.0
IGLV1-47	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
IGLV7-46	0.0	0	3200	0.0	0.0	0.0
IGLV5-45	0.0	0	3200	0.0	0.0	0.0
IGLV1-44	4.0	4	3200	0.00125	0.00125	0.0012492194004319248
IGLV7-43	0.0	0	3200	0.0	0.0	0.0
IGLVI-42	0.0	0	3200	0.0	0.0	0.0
IGLVVII-41-1	0.0	0	3200	0.0	0.0	0.0
IGLV1-41	0.0	0	3200	0.0	0.0	0.0
IGLV1-40	4.0	4	3200	0.00125	0.00125	0.0012492194004319248
IGLVI-38	0.0	0	3200	0.0	0.0	0.0
IGLV5-37	0.0	0	3200	0.0	0.0	0.0
IGLV1-36	0.0	0	3200	0.0	0.0	0.0
IGLV7-35	0.0	0	3200	0.0	0.0	0.0
ZNF280B	33.0	33	3200	0.0103125	0.0103125	0.010259688937615169
ZNF280A	0.0	0	3200	0.0	0.0	0.0
PRAME	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
AC246793.1	0.0	0	3200	0.0	0.0	0.0
IGLV2-34	0.0	0	3200	0.0	0.0	0.0
IGLV2-33	0.0	0	3200	0.0	0.0	0.0
IGLV3-32	0.0	0	3200	0.0	0.0	0.0
IGLV3-31	0.0	0	3200	0.0	0.0	0.0
IGLV3-30	0.0	0	3200	0.0	0.0	0.0
AC244250.4	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
GGTLC2	45.0	44	3200	0.01375	0.0140625	0.013964540350372454
IGLV3-29	0.0	0	3200	0.0	0.0	0.0
IGLV2-28	0.0	0	3200	0.0	0.0	0.0
IGLV3-27	0.0	0	3200	0.0	0.0	0.0
IGLV3-26	0.0	0	3200	0.0	0.0	0.0
IGLVVI-25-1	0.0	0	3200	0.0	0.0	0.0
IGLV3-25	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
AC244250.1	0.0	0	3200	0.0	0.0	0.0
IGLV3-24	0.0	0	3200	0.0	0.0	0.0
IGLV2-23	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
IGLVVI-22-1	0.0	0	3200	0.0	0.0	0.0
IGLV3-22	0.0	0	3200	0.0	0.0	0.0
IGLV3-21	5.0	5	3200	0.0015625	0.0015625	0.0015612805669524994
IGLVI-20	0.0	0	3200	0.0	0.0	0.0
IGLV3-19	2.0	1	3200	0.0003125	0.000625	0.0006248047688420805
IGLV2-18	0.0	0	3200	0.0	0.0	0.0
IGLV3-17	0.0	0	3200	0.0	0.0	0.0
IGLV3-16	0.0	0	3200	0.0	0.0	0.0
IGLV3-15	0.0	0	3200	0.0	0.0	0.0
IGLV2-14	7.0	7	3200	0.0021875	0.0021875	0.002185110905337002
IGLV3-13	0.0	0	3200	0.0	0.0	0.0
IGLV3-12	0.0	0	3200	0.0	0.0	0.0
IGLV2-11	7.0	5	3200	0.0015625	0.0021875	0.002185110905337002
IGLV3-10	0.0	0	3200	0.0	0.0	0.0
IGLV3-9	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
IGLV2-8	8.0	2	3200	0.000625	0.0025	0.002496880198587199
IGLV3-7	0.0	0	3200	0.0	0.0	0.0
IGLV3-6	0.0	0	3200	0.0	0.0	0.0
IGLV2-5	0.0	0	3200	0.0	0.0	0.0
IGLV3-4	0.0	0	3200	0.0	0.0	0.0
IGLV4-3	0.0	0	3200	0.0	0.0	0.0
IGLV3-2	0.0	0	3200	0.0	0.0	0.0
IGLV3-1	16.0	14	3200	0.004375	0.005	0.004987541511039074
IGLJ1	0.0	0	3200	0.0	0.0	0.0
IGLC1	5191.0	615	3200	0.1921875	1.6221875	0.9640088930822515
IGLJ2	0.0	0	3200	0.0	0.0	0.0
IGLC2	9613.0	1038	3200	0.324375	3.0040625	1.3873094707217581
IGLJ3	0.0	0	3200	0.0	0.0	0.0
IGLC3	3519.0	518	3200	0.161875	1.0996875	0.741788524132332
IGLJ4	0.0	0	3200	0.0	0.0	0.0
IGLC4	0.0	0	3200	0.0	0.0	0.0
IGLJ5	0.0	0	3200	0.0	0.0	0.0
IGLC5	0.0	0	3200	0.0	0.0	0.0
IGLJ6	0.0	0	3200	0.0	0.0	0.0
IGLC6	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
IGLJ7	0.0	0	3200	0.0	0.0	0.0
IGLC7	130.0	59	3200	0.0184375	0.040625	0.0398214941866716
RSPH14	24.0	24	3200	0.0075	0.0075	0.007472014838700995
GNAZ	74.0	71	3200	0.0221875	0.023125	0.0228616691432623
RAB36	478.0	411	3200	0.1284375	0.149375	0.1392183163764485
BCR	1365.0	961	3200	0.3003125	0.4265625	0.3552677042412509
LINC02556	0.0	0	3200	0.0	0.0	0.0
LINC01659	0.0	0	3200	0.0	0.0	0.0
FAM230I	0.0	0	3200	0.0	0.0	0.0
AP000345.3	0.0	0	3200	0.0	0.0	0.0
LINC02557	0.0	0	3200	0.0	0.0	0.0
PCAT14	4.0	4	3200	0.00125	0.00125	0.0012492194004319248
AP000345.1	0.0	0	3200	0.0	0.0	0.0
IGLL1	10.0	8	3200	0.0025	0.003125	0.003120127336243634
AP000345.2	39.0	38	3200	0.011875	0.0121875	0.012113830383511383
DRICH1	13.0	13	3200	0.0040625	0.0040625	0.004054270328040545
RGL4	26.0	25	3200	0.0078125	0.008125	0.008092169897336255
ZNF70	64.0	59	3200	0.0184375	0.02	0.019802627296179712
VPREB3	21.0	18	3200	0.005625	0.0065625	0.00654106054338091
C22orf15	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
CHCHD10	6896.0	2049	3200	0.6403125	2.155	1.1489884959931764
MMP11	320.0	234	3200	0.073125	0.1	0.09531017980432487
SMARCB1	1141.0	830	3200	0.259375	0.3565625	0.30495392651177566
DERL3	230.0	190	3200	0.059375	0.071875	0.06940945137216768
AP000350.5	12.0	12	3200	0.00375	0.00375	0.003742986278834377
SLC2A11	350.0	314	3200	0.098125	0.109375	0.10379679368164356
AP000350.7	0.0	0	3200	0.0	0.0	0.0
MIF	36371.0	2958	3200	0.924375	11.3659375	2.514945716942786
MIF-AS1	29.0	29	3200	0.0090625	0.0090625	0.0090216819704573
AP000350.6	5.0	5	3200	0.0015625	0.0015625	0.0015612805669524994
GSTT2B	289.0	256	3200	0.08	0.0903125	0.08646435239895621
DDTL	14.0	14	3200	0.004375	0.004375	0.004365457509639981
AC253536.6	7.0	7	3200	0.0021875	0.0021875	0.002185110905337002
DDT	6607.0	1875	3200	0.5859375	2.0646875	1.1199456066045024
GSTT4	0.0	0	3200	0.0	0.0	0.0
CABIN1	1184.0	875	3200	0.2734375	0.37	0.31481073984003355
AC253536.3	0.0	0	3200	0.0	0.0	0.0
SUSD2	425.0	363	3200	0.1134375	0.1328125	0.12470347850095724
GGT5	2079.0	1296	3200	0.405	0.6496875	0.5005858760357983
SPECC1L	708.0	571	3200	0.1784375	0.22125	0.19987492437485543
ADORA2A	71.0	67	3200	0.0209375	0.0221875	0.021944938750565995
ADORA2A-AS1	0.0	0	3200	0.0	0.0	0.0
UPB1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
AP000355.1	0.0	0	3200	0.0	0.0	0.0
GUCD1	763.0	580	3200	0.18125	0.2384375	0.2138505044026171
SNRPD3	3593.0	1454	3200	0.454375	1.1228125	0.752741860403484
GGT1-0	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
LRRC75B	617.0	502	3200	0.156875	0.1928125	0.17631396395741183
GGT1-1	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
AP000356.1	0.0	0	3200	0.0	0.0	0.0
AP000356.2	3.0	3	3200	0.0009375	0.0009375	0.0009370608213402288
AP000357.2	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
PIWIL3	0.0	0	3200	0.0	0.0	0.0
SGSM1	61.0	59	3200	0.0184375	0.0190625	0.01888308700150122
TMEM211	0.0	0	3200	0.0	0.0	0.0
KIAA1671	981.0	711	3200	0.2221875	0.3065625	0.2673996425687471
AL022323.3	0.0	0	3200	0.0	0.0	0.0
AL022323.5	0.0	0	3200	0.0	0.0	0.0
AL022323.2	0.0	0	3200	0.0	0.0	0.0
AL022323.4	6.0	6	3200	0.001875	0.001875	0.0018732443816803477
AL022323.1	7.0	7	3200	0.0021875	0.0021875	0.002185110905337002
CRYBB3	40.0	39	3200	0.0121875	0.0125	0.012422519998557154
Z99916.1	4.0	4	3200	0.00125	0.00125	0.0012492194004319248
CRYBB2	161.0	141	3200	0.0440625	0.0503125	0.04908773893728775
Z99916.3	0.0	0	3200	0.0	0.0	0.0
AL022332.1	0.0	0	3200	0.0	0.0	0.0
LRP5L	401.0	307	3200	0.0959375	0.1253125	0.11806077486105732
AL022324.3	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
AL008721.1	0.0	0	3200	0.0	0.0	0.0
IGLVIVOR22-1	0.0	0	3200	0.0	0.0	0.0
AL008721.2	32.0	31	3200	0.0096875	0.01	0.009950330853168083
AL022329.1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
GRK3	229.0	211	3200	0.0659375	0.0715625	0.06911786367510243
AL022329.2	0.0	0	3200	0.0	0.0	0.0
MYO18B	7.0	7	3200	0.0021875	0.0021875	0.002185110905337002
AL022329.3	0.0	0	3200	0.0	0.0	0.0
Z98949.1	0.0	0	3200	0.0	0.0	0.0
Z98949.3	0.0	0	3200	0.0	0.0	0.0
LINC02559	0.0	0	3200	0.0	0.0	0.0
AL022337.1	0.0	0	3200	0.0	0.0	0.0
SEZ6L	4.0	4	3200	0.00125	0.00125	0.0012492194004319248
AL080273.1	0.0	0	3200	0.0	0.0	0.0
ASPHD2	152.0	138	3200	0.043125	0.0475	0.046406372814155744
HPS4	493.0	426	3200	0.133125	0.1540625	0.14328832606474529
SRRD	569.0	464	3200	0.145	0.1778125	0.16365890447931752
TFIP11	648.0	523	3200	0.1634375	0.2025	0.1844027229977792
Z95115.1	48.0	47	3200	0.0146875	0.015	0.014888612493750654
TPST2	1337.0	886	3200	0.276875	0.4178125	0.34911519087614595
Z95115.2	0.0	0	3200	0.0	0.0	0.0
CRYBB1	4.0	4	3200	0.00125	0.00125	0.0012492194004319248
CRYBA4	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
MIAT	79.0	75	3200	0.0234375	0.0246875	0.024387688056830337
Z99774.1	0.0	0	3200	0.0	0.0	0.0
MIATNB	131.0	124	3200	0.03875	0.0409375	0.04012174940586174
LINC01422	5.0	5	3200	0.0015625	0.0015625	0.0015612805669524994
Z97353.2	3.0	3	3200	0.0009375	0.0009375	0.0009370608213402288
AL008638.3	0.0	0	3200	0.0	0.0	0.0
AL008638.5	0.0	0	3200	0.0	0.0	0.0
AL008638.4	0.0	0	3200	0.0	0.0	0.0
AL008638.2	0.0	0	3200	0.0	0.0	0.0
AL008638.6	0.0	0	3200	0.0	0.0	0.0
AL008638.1	0.0	0	3200	0.0	0.0	0.0
AL021153.1	0.0	0	3200	0.0	0.0	0.0
LINC01638	12.0	12	3200	0.00375	0.00375	0.003742986278834377
AL020994.3	0.0	0	3200	0.0	0.0	0.0
AL020994.1	0.0	0	3200	0.0	0.0	0.0
LINC02554	0.0	0	3200	0.0	0.0	0.0
AL020994.2	0.0	0	3200	0.0	0.0	0.0
AL049536.1	0.0	0	3200	0.0	0.0	0.0
AL050402.2	0.0	0	3200	0.0	0.0	0.0
AL050402.1	0.0	0	3200	0.0	0.0	0.0
AL133456.1	0.0	0	3200	0.0	0.0	0.0
AL121885.2	0.0	0	3200	0.0	0.0	0.0
AL121885.3	0.0	0	3200	0.0	0.0	0.0
AL121885.1	0.0	0	3200	0.0	0.0	0.0
MN1	60.0	56	3200	0.0175	0.01875	0.01857638557293541
PITPNB	793.0	594	3200	0.185625	0.2478125	0.2213920182754034
TTC28-AS1	328.0	290	3200	0.090625	0.1025	0.097580328338864
TTC28	264.0	238	3200	0.074375	0.0825	0.07927318089450787
CHEK2	191.0	168	3200	0.0525	0.0596875	0.05797405333782069
HSCB	601.0	456	3200	0.1425	0.1878125	0.17211338020143083
CCDC117	301.0	265	3200	0.0828125	0.0940625	0.08989783216684775
XBP1	2251.0	1268	3200	0.39625	0.7034375	0.532648268276463
Z93930.2	154.0	142	3200	0.044375	0.048125	0.04700285359533625
Z93930.3	7.0	7	3200	0.0021875	0.0021875	0.002185110905337002
ZNRF3	256.0	230	3200	0.071875	0.08	0.07696104113612832
ZNRF3-IT1	0.0	0	3200	0.0	0.0	0.0
ZNRF3-AS1	7.0	7	3200	0.0021875	0.0021875	0.002185110905337002
C22orf31	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
KREMEN1	271.0	248	3200	0.0775	0.0846875	0.08129192707396835
AL021393.1	0.0	0	3200	0.0	0.0	0.0
EMID1	350.0	307	3200	0.0959375	0.109375	0.10379679368164356
RHBDD3	538.0	433	3200	0.1353125	0.168125	0.15539989922769024
AL031186.1	4.0	4	3200	0.00125	0.00125	0.0012492194004319248
EWSR1	2511.0	1304	3200	0.4075	0.7846875	0.579243329877045
GAS2L1	721.0	503	3200	0.1571875	0.2253125	0.20319591350451371
RASL10A	28.0	28	3200	0.00875	0.00875	0.008711940602021502
AC002059.1	10.0	9	3200	0.0028125	0.003125	0.003120127336243634
AP1B1	1267.0	906	3200	0.283125	0.3959375	0.33356623256430074
RFPL1S	3.0	3	3200	0.0009375	0.0009375	0.0009370608213402288
RFPL1	0.0	0	3200	0.0	0.0	0.0
NEFH	10.0	10	3200	0.003125	0.003125	0.003120127336243634
AC000035.1	0.0	0	3200	0.0	0.0	0.0
THOC5	617.0	435	3200	0.1359375	0.1928125	0.17631396395741183
AC005529.1	0.0	0	3200	0.0	0.0	0.0
NIPSNAP1	828.0	605	3200	0.1890625	0.25875	0.23011916505063498
NF2	964.0	716	3200	0.22375	0.30125	0.26332534094704163
AC004882.1	0.0	0	3200	0.0	0.0	0.0
AC004882.2	0.0	0	3200	0.0	0.0	0.0
CABP7	6.0	6	3200	0.001875	0.001875	0.0018732443816803477
ZMAT5	894.0	661	3200	0.2065625	0.279375	0.24637167743341692
AC004882.3	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
UQCR10	10039.0	2233	3200	0.6978125	3.1371875	1.420016209149839
ASCC2	980.0	724	3200	0.22625	0.30625	0.2671604367309841
MTMR3	481.0	410	3200	0.128125	0.1503125	0.1400336445912032
AC003681.1	10.0	10	3200	0.003125	0.003125	0.003120127336243634
HORMAD2-AS1	0.0	0	3200	0.0	0.0	0.0
HORMAD2	0.0	0	3200	0.0	0.0	0.0
AC002378.1	0.0	0	3200	0.0	0.0	0.0
LIF-AS1	0.0	0	3200	0.0	0.0	0.0
LIF	111.0	105	3200	0.0328125	0.0346875	0.03409944875942836
AC004264.1	10.0	9	3200	0.0028125	0.003125	0.003120127336243634
OSM	15.0	15	3200	0.0046875	0.0046875	0.004676547883901846
CASTOR1	291.0	272	3200	0.085	0.0909375	0.08703741831721812
TBC1D10A	604.0	524	3200	0.16375	0.18875	0.172902334877463
SF3A1	1557.0	1050	3200	0.328125	0.4865625	0.39646640764446356
CCDC157	130.0	126	3200	0.039375	0.040625	0.0398214941866716
RNF215	158.0	143	3200	0.0446875	0.049375	0.04819474884966821
SEC14L2	465.0	381	3200	0.1190625	0.1453125	0.13567752553293397
AC004832.5	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
AC004832.4	0.0	0	3200	0.0	0.0	0.0
MTFP1	506.0	398	3200	0.124375	0.158125	0.14680231805748717
AC004832.6	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
SEC14L3	19.0	17	3200	0.0053125	0.0059375	0.005919942510990248
AC004832.1	0.0	0	3200	0.0	0.0	0.0
SEC14L4	0.0	0	3200	0.0	0.0	0.0
SEC14L6	8.0	8	3200	0.0025	0.0025	0.002496880198587199
GAL3ST1	6.0	6	3200	0.001875	0.001875	0.0018732443816803477
PES1	1144.0	736	3200	0.23	0.3575	0.3056447728259534
AC005006.1	0.0	0	3200	0.0	0.0	0.0
TCN2	1233.0	849	3200	0.2653125	0.3853125	0.3259257459572356
SLC35E4	198.0	154	3200	0.048125	0.061875	0.06003621344405942
DUSP18	58.0	56	3200	0.0175	0.018125	0.017962700374172524
OSBP2	164.0	146	3200	0.045625	0.05125	0.049979932305020756
MORC2-AS1	20.0	19	3200	0.0059375	0.00625	0.006230549750636074
MORC2	318.0	285	3200	0.0890625	0.099375	0.09474183650968557
TUG1	866.0	694	3200	0.216875	0.270625	0.23950890540047404
AC004542.2	0.0	0	3200	0.0	0.0	0.0
AC004542.1	0.0	0	3200	0.0	0.0	0.0
AC005005.4	0.0	0	3200	0.0	0.0	0.0
SMTN	1088.0	579	3200	0.1809375	0.34	0.29266961396282
AC005005.3	6.0	6	3200	0.001875	0.001875	0.0018732443816803477
SELENOM	8318.0	2303	3200	0.7196875	2.599375	1.2807602192788
INPP5J	2491.0	1172	3200	0.36625	0.7784375	0.5757351698153059
PLA2G3	7.0	7	3200	0.0021875	0.0021875	0.002185110905337002
RNF185	779.0	616	3200	0.1925	0.2434375	0.21787972163911073
RNF185-AS1	0.0	0	3200	0.0	0.0	0.0
LIMK2	753.0	609	3200	0.1903125	0.2353125	0.2113239745088676
PIK3IP1	1212.0	844	3200	0.26375	0.37875	0.3211772915855752
PIK3IP1-AS1	17.0	14	3200	0.004375	0.0053125	0.0052984384512084325
PATZ1	923.0	711	3200	0.2221875	0.2884375	0.2534302439190821
LINC01521	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
DRG1	1339.0	817	3200	0.2553125	0.4184375	0.3495559136686477
EIF4ENIF1	368.0	322	3200	0.100625	0.115	0.10885440491208209
AL096701.3	3.0	3	3200	0.0009375	0.0009375	0.0009370608213402288
SFI1	314.0	286	3200	0.089375	0.098125	0.09360417995922458
AL096701.4	40.0	38	3200	0.011875	0.0125	0.012422519998557154
PISD	610.0	491	3200	0.1534375	0.190625	0.17447837933292873
PRR14L	310.0	270	3200	0.084375	0.096875	0.09246522767209359
DEPDC5	188.0	171	3200	0.0534375	0.05875	0.05708896698412709
C22orf24	0.0	0	3200	0.0	0.0	0.0
YWHAH	2261.0	1213	3200	0.3790625	0.7065625	0.5344811133643358
AL008719.1	0.0	0	3200	0.0	0.0	0.0
LINC02558	0.0	0	3200	0.0	0.0	0.0
SLC5A1	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
Z83839.2	0.0	0	3200	0.0	0.0	0.0
C22orf42	0.0	0	3200	0.0	0.0	0.0
AL008723.1	0.0	0	3200	0.0	0.0	0.0
RFPL2	0.0	0	3200	0.0	0.0	0.0
IGLCOR22-1	0.0	0	3200	0.0	0.0	0.0
SLC5A4-AS1	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
SLC5A4	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
AL008723.2	0.0	0	3200	0.0	0.0	0.0
AL021937.3	0.0	0	3200	0.0	0.0	0.0
RFPL3	0.0	0	3200	0.0	0.0	0.0
IGLCOR22-2	0.0	0	3200	0.0	0.0	0.0
RFPL3S	7.0	7	3200	0.0021875	0.0021875	0.002185110905337002
IGLVIVOR22-2	0.0	0	3200	0.0	0.0	0.0
AL021937.4	0.0	0	3200	0.0	0.0	0.0
RTCB	1580.0	971	3200	0.3034375	0.49375	0.40128973669768375
BPIFC	0.0	0	3200	0.0	0.0	0.0
FBXO7	2535.0	1382	3200	0.431875	0.7921875	0.5834369407756532
SYN3	4.0	4	3200	0.00125	0.00125	0.0012492194004319248
Z82246.1	3.0	3	3200	0.0009375	0.0009375	0.0009370608213402288
Z73495.1	0.0	0	3200	0.0	0.0	0.0
TIMP3	4060.0	1776	3200	0.555	1.26875	0.8192290190310239
LINC01640	0.0	0	3200	0.0	0.0	0.0
Z82198.1	0.0	0	3200	0.0	0.0	0.0
LARGE1	135.0	123	3200	0.0384375	0.0421875	0.04132186956190618
Z82198.2	0.0	0	3200	0.0	0.0	0.0
Z82173.1	0.0	0	3200	0.0	0.0	0.0
LARGE-IT1	0.0	0	3200	0.0	0.0	0.0
LARGE-AS1	0.0	0	3200	0.0	0.0	0.0
Z73429.1	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
LINC01643	0.0	0	3200	0.0	0.0	0.0
Z68323.1	0.0	0	3200	0.0	0.0	0.0
AL021877.2	0.0	0	3200	0.0	0.0	0.0
Z82196.1	0.0	0	3200	0.0	0.0	0.0
Z82196.2	0.0	0	3200	0.0	0.0	0.0
AL024495.1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
ISX	0.0	0	3200	0.0	0.0	0.0
Z99755.2	0.0	0	3200	0.0	0.0	0.0
HMGXB4	213.0	192	3200	0.06	0.0665625	0.06444086011888912
AL008635.1	0.0	0	3200	0.0	0.0	0.0
TOM1	993.0	769	3200	0.2403125	0.3103125	0.27026565838294475
Z82244.2	0.0	0	3200	0.0	0.0	0.0
Z82244.1	0.0	0	3200	0.0	0.0	0.0
HMOX1	380.0	294	3200	0.091875	0.11875	0.11221199060692807
MCM5	1125.0	607	3200	0.1896875	0.3515625	0.3012613305781618
AL022334.2	0.0	0	3200	0.0	0.0	0.0
RASD2	210.0	192	3200	0.06	0.065625	0.06356148148974457
MB	7.0	7	3200	0.0021875	0.0021875	0.002185110905337002
AL049747.1	0.0	0	3200	0.0	0.0	0.0
APOL6	1111.0	718	3200	0.224375	0.3471875	0.2980190859593167
AL049748.1	0.0	0	3200	0.0	0.0	0.0
APOL5	0.0	0	3200	0.0	0.0	0.0
RBFOX2	1395.0	836	3200	0.26125	0.4359375	0.3618179460019695
Z82217.1	0.0	0	3200	0.0	0.0	0.0
Z95114.4	0.0	0	3200	0.0	0.0	0.0
Z95114.1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
Z95114.2	0.0	0	3200	0.0	0.0	0.0
APOL3	509.0	350	3200	0.109375	0.1590625	0.14761148870177287
APOL4	93.0	89	3200	0.0278125	0.0290625	0.02864819358854637
APOL2	702.0	523	3200	0.1634375	0.219375	0.1983384323952386
APOL1	1088.0	675	3200	0.2109375	0.34	0.29266961396282
MYH9	13183.0	2275	3200	0.7109375	4.1196875	1.6330934020324455
Z82215.1	0.0	0	3200	0.0	0.0	0.0
FO393418.1	0.0	0	3200	0.0	0.0	0.0
AL022313.2	0.0	0	3200	0.0	0.0	0.0
TXN2	2422.0	1233	3200	0.3853125	0.756875	0.5635366626786593
FOXRED2	225.0	197	3200	0.0615625	0.0703125	0.06795066190850775
EIF3D	3486.0	1504	3200	0.47	1.089375	0.736864978192226
AL022313.3	0.0	0	3200	0.0	0.0	0.0
AL022313.4	0.0	0	3200	0.0	0.0	0.0
CACNG2	0.0	0	3200	0.0	0.0	0.0
AL049749.1	0.0	0	3200	0.0	0.0	0.0
Z80897.2	0.0	0	3200	0.0	0.0	0.0
IFT27	722.0	547	3200	0.1709375	0.225625	0.20345091796847367
Z80897.1	0.0	0	3200	0.0	0.0	0.0
PVALB	4.0	4	3200	0.00125	0.00125	0.0012492194004319248
Z82185.1	0.0	0	3200	0.0	0.0	0.0
NCF4-AS1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
NCF4	157.0	144	3200	0.045	0.0490625	0.04789690819221701
CSF2RB	99.0	89	3200	0.0278125	0.0309375	0.030468582440763507
Z82180.1	0.0	0	3200	0.0	0.0	0.0
TEX33	0.0	0	3200	0.0	0.0	0.0
TST	832.0	637	3200	0.1990625	0.26	0.23111172096338664
MPST	1059.0	750	3200	0.234375	0.3309375	0.2858835811353956
Z73420.1	0.0	0	3200	0.0	0.0	0.0
KCTD17	384.0	320	3200	0.1	0.12	0.11332868530700317
TMPRSS6	479.0	344	3200	0.1075	0.1496875	0.13949016631695646
AL022314.1	0.0	0	3200	0.0	0.0	0.0
IL2RB	124.0	101	3200	0.0315625	0.03875	0.0380180671875209
Z82188.2	0.0	0	3200	0.0	0.0	0.0
C1QTNF6	213.0	185	3200	0.0578125	0.0665625	0.06444086011888912
SSTR3	16.0	16	3200	0.005	0.005	0.004987541511039074
RAC2	1703.0	576	3200	0.18	0.5321875	0.42669645286341534
CYTH4	227.0	194	3200	0.060625	0.0709375	0.06853443308679091
FP325335.1	0.0	0	3200	0.0	0.0	0.0
Z94160.1	0.0	0	3200	0.0	0.0	0.0
ELFN2	45.0	42	3200	0.013125	0.0140625	0.013964540350372454
Z94160.2	0.0	0	3200	0.0	0.0	0.0
MFNG	156.0	137	3200	0.0428125	0.04875	0.04759897879927888
CARD10	316.0	270	3200	0.084375	0.09875	0.0941731700172497
AL022315.1	0.0	0	3200	0.0	0.0	0.0
CDC42EP1	1288.0	842	3200	0.263125	0.4025	0.33825635841471435
LGALS2	91.0	80	3200	0.025	0.0284375	0.028040660155522024
GGA1	846.0	654	3200	0.204375	0.264375	0.2345779289398729
SH3BP1	203.0	185	3200	0.0578125	0.0634375	0.06150658571308781
Z83844.2	0.0	0	3200	0.0	0.0	0.0
PDXP	398.0	283	3200	0.0884375	0.124375	0.1172273257226605
LGALS1	47446.0	2573	3200	0.8040625	14.826875	2.761709444423957
NOL12	676.0	542	3200	0.169375	0.21125	0.19165288422283894
TRIOBP	2247.0	1297	3200	0.4053125	0.7021875	0.5319141885958565
H1F0	1477.0	975	3200	0.3046875	0.4615625	0.37950606893806826
GCAT	587.0	501	3200	0.1565625	0.1834375	0.16842333911397692
GALR3	10.0	10	3200	0.003125	0.003125	0.003120127336243634
ANKRD54	454.0	394	3200	0.123125	0.141875	0.1326716481501341
EIF3L	5275.0	1741	3200	0.5440625	1.6484375	0.973969843460833
AL022311.1	117.0	115	3200	0.0359375	0.0365625	0.035909950159234504
MICALL1	569.0	419	3200	0.1309375	0.1778125	0.16365890447931752
C22orf23	18.0	18	3200	0.005625	0.005625	0.005609238764510603
AL031587.3	8.0	8	3200	0.0025	0.0025	0.002496880198587199
POLR2F	3478.0	1391	3200	0.4346875	1.086875	0.7356677317157819
SOX10	8.0	7	3200	0.0021875	0.0025	0.002496880198587199
AL031587.1	0.0	0	3200	0.0	0.0	0.0
AL031587.4	0.0	0	3200	0.0	0.0	0.0
PICK1	525.0	448	3200	0.14	0.1640625	0.15191604202584197
AL031587.2	0.0	0	3200	0.0	0.0	0.0
SLC16A8	21.0	21	3200	0.0065625	0.0065625	0.00654106054338091
BAIAP2L2	32.0	31	3200	0.0096875	0.01	0.009950330853168083
AL022322.1	19.0	19	3200	0.0059375	0.0059375	0.005919942510990248
PLA2G6	336.0	300	3200	0.09375	0.105	0.09984533496971613
AL022322.2	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
MAFF	641.0	451	3200	0.1409375	0.2003125	0.18258193955808688
TMEM184B	1134.0	793	3200	0.2478125	0.354375	0.30334009330848644
AL020993.1	0.0	0	3200	0.0	0.0	0.0
CSNK1E	1816.0	978	3200	0.305625	0.5675	0.4494819935249387
Z98749.1	0.0	0	3200	0.0	0.0	0.0
Z97056.2	0.0	0	3200	0.0	0.0	0.0
Z97056.1	0.0	0	3200	0.0	0.0	0.0
KCNJ4	0.0	0	3200	0.0	0.0	0.0
Z97056.3	0.0	0	3200	0.0	0.0	0.0
KDELR3	411.0	319	3200	0.0996875	0.1284375	0.12083393248963985
DDX17	5447.0	2002	3200	0.625625	1.7021875	0.9940616301726123
DMC1	14.0	14	3200	0.004375	0.004375	0.004365457509639981
FAM227A	43.0	43	3200	0.0134375	0.0134375	0.013348017519500054
