target	mode	neighbor_autocorr_pooled	neighbor_autocorr_weighted_sample	block_variance_fraction	target_sd
null_random_matched_031	raw_smoothed	0.9726539664646361	0.9583808374700294	0.39053865800559157	0.34338411162422944
null_random_matched_031	coord_qc_residual_target	0.7231473816406535	0.719355438930452	0.07537076988515994	0.15454277142388026
null_random_matched_032	raw_smoothed	0.9636885404364941	0.9438418874880428	0.2844526471165031	0.2751310602932877
null_random_matched_032	coord_qc_residual_target	0.7688104235324532	0.7676180016804879	0.056664934471089834	0.14295415552826185
null_random_matched_033	raw_smoothed	0.953281349964886	0.9373292555089552	0.31258820192277786	0.2798107541774618
null_random_matched_033	coord_qc_residual_target	0.7095345874722278	0.7077595305513402	0.03848601178008472	0.14067557726639218
null_random_matched_034	raw_smoothed	0.9514018604234417	0.9416658172024929	0.2833419476438138	0.25391419633270734
null_random_matched_034	coord_qc_residual_target	0.7629257578921534	0.761271393997714	0.09285729525494	0.15378733737958936
null_random_matched_035	raw_smoothed	0.9566871944922304	0.9445075837399581	0.320997469169319	0.3232542767569982
null_random_matched_035	coord_qc_residual_target	0.6706708888556941	0.6705505315858864	0.03883685259841706	0.14629826401022764
null_random_matched_036	raw_smoothed	0.9778832243619628	0.9575643948498666	0.39431639410305125	0.3395540106596327
null_random_matched_036	coord_qc_residual_target	0.7497138016042564	0.7493478070187418	0.08405118647129	0.14813728404459156
null_random_matched_037	raw_smoothed	0.9449746862688643	0.9275832852345011	0.3007673182169433	0.2530157076705904
null_random_matched_037	coord_qc_residual_target	0.7372535310942255	0.7367120611290219	0.054860118538929144	0.1364205219337229
null_random_matched_038	raw_smoothed	0.9446199115140252	0.9343374595950218	0.2927937413603031	0.25817888200950523
null_random_matched_038	coord_qc_residual_target	0.6981298522802918	0.6979133102500666	0.036020252063011154	0.13901326753096896
null_random_matched_039	raw_smoothed	0.9479219840289499	0.9334088603059449	0.3325701097711338	0.2778464485746746
null_random_matched_039	coord_qc_residual_target	0.7207006548885422	0.7203712797851068	0.05006949691894886	0.14064892006841598
null_random_matched_040	raw_smoothed	0.9620309728581493	0.9484770641860922	0.3363296491889124	0.3024458048884328
null_random_matched_040	coord_qc_residual_target	0.7128484844386195	0.7115079867410345	0.04778510859211474	0.14397150343985812
null_random_matched_041	raw_smoothed	0.9686834850210683	0.950825651250241	0.3232808326750286	0.32353727870557053
null_random_matched_041	coord_qc_residual_target	0.7239020209224772	0.7233792943738205	0.06188020227264849	0.15303392459239396
null_random_matched_042	raw_smoothed	0.9679944188319848	0.9554501704586079	0.3643120932137078	0.32537579030523905
null_random_matched_042	coord_qc_residual_target	0.727831427225538	0.7262213517922078	0.0598293342425286	0.15463045988040103
null_random_matched_043	raw_smoothed	0.9518682531581527	0.9363052163070065	0.30072814198297165	0.27963139863008407
null_random_matched_043	coord_qc_residual_target	0.6964745237742693	0.6949090688942119	0.03618994863184609	0.13776226603824887
null_random_matched_044	raw_smoothed	0.9732597694368709	0.9566847253966103	0.3157278923954972	0.3134169332419071
null_random_matched_044	coord_qc_residual_target	0.756354295129347	0.7544493992967253	0.08290059769292396	0.15788310504111733
null_random_matched_045	raw_smoothed	0.9771917664062882	0.9449086174043867	0.34336913739446706	0.34122617247147125
null_random_matched_045	coord_qc_residual_target	0.7382765120326378	0.7364997224131993	0.07553601903389323	0.14476361220759978
null_random_matched_046	raw_smoothed	0.9569681772780844	0.945242904894232	0.3585194768960481	0.30439476119649894
null_random_matched_046	coord_qc_residual_target	0.6815230506674439	0.6813078627989454	0.0382106509350936	0.13964543382873063
null_random_matched_047	raw_smoothed	0.9465892418066104	0.9315639262397168	0.3224856455417754	0.2820624113656139
null_random_matched_047	coord_qc_residual_target	0.7107353139111383	0.710117324070746	0.040153700283052256	0.13975411326104678
null_random_matched_048	raw_smoothed	0.9491011119702573	0.935128454580598	0.30928378157789604	0.27952141927586466
null_random_matched_048	coord_qc_residual_target	0.6867058903488595	0.6866570910206313	0.03810790468084934	0.13724498279876635
null_random_matched_049	raw_smoothed	0.9491616720067035	0.936196425545397	0.30516153940908464	0.27687195689971383
null_random_matched_049	coord_qc_residual_target	0.7251503939657742	0.7251123076652513	0.050708489498945256	0.14251064828034024
null_random_matched_050	raw_smoothed	0.9754192165442175	0.9563245028130063	0.3549339022040227	0.33135359730948916
null_random_matched_050	coord_qc_residual_target	0.7394793682792622	0.7397078057090454	0.0632259268149882	0.15342501438896472
null_random_matched_051	raw_smoothed	0.959007345626502	0.9393311065932644	0.317162194357721	0.3040202577129765
null_random_matched_051	coord_qc_residual_target	0.6785003752720662	0.6780497947449878	0.0397350858235824	0.13692273924139
null_random_matched_052	raw_smoothed	0.9673377501689214	0.9507474471129302	0.33145609948513693	0.3166255401952758
null_random_matched_052	coord_qc_residual_target	0.7341016077447539	0.7330266738048401	0.08215066062208368	0.1503126637296522
null_random_matched_053	raw_smoothed	0.957606805071069	0.9464135236427383	0.3101477847471656	0.2927916675149229
null_random_matched_053	coord_qc_residual_target	0.7068533284054784	0.7056943015435633	0.050204493365592726	0.1474024072591745
null_random_matched_054	raw_smoothed	0.961844656609845	0.9368854764131614	0.3046202025631887	0.295783468900292
null_random_matched_054	coord_qc_residual_target	0.7164719563426456	0.7152882574548052	0.0453259901914196	0.13780723148454108
null_random_matched_055	raw_smoothed	0.9565381371137673	0.9444114294706951	0.3187949729083547	0.30162809288128495
null_random_matched_055	coord_qc_residual_target	0.6803287296658737	0.6801438025076797	0.04247519722783296	0.14145733119233805
