sample_id	v17_dark_cluster	CD274	PDCD1	CTLA4	IDO1	HLA-A	HLA-B	HLA-C	B2M	cytolytic_score
TCGA-CE-A484-01A	DM1	1.263364171922358	2.4438092510300744	0.3677709903130496	0.4239516161056932	9.451901236516884	9.49423446532267	9.063584346262658	10.36844033994088	1.6721183407067035
TCGA-EL-A3ZP-01A	DM1	3.8923153061892335	3.5894908235221763	2.177295099236611	4.024348359936401	10.817873143078844	11.527949314364331	10.755355058650832	12.176993181320338	4.081045723502499
TCGA-BJ-A0YZ-01A	DM2	0.944485442930321	0.4074016489111435	0.0259182374828523	4.271184531679588	8.988140932990804	8.5638926474694	9.133520468066232	10.362187608930396	1.3112135327162386
TCGA-FY-A3NM-01A	DM2	2.010965267402437	0.1755784297055818	0.2296570540787583	1.463578588960946	7.717635258511865	8.42761497351723	8.189743787617852	9.8352077326164	1.0550764851034886
TCGA-BJ-A3PR-01A	DM1	4.454726007060606	5.556949995379862	3.919432284022996	5.409757385340728	11.384719106401077	12.32868390822042	10.947266136432695	13.289099045653408	5.281182213564326
TCGA-EL-A3CO-01A	DM1	4.8750345656449765	1.9734613225898336	1.7786184223080683	3.98343771086648	10.331225365845851	10.546527352276073	9.640626016933028	11.555984015952664	3.611506555189831
TCGA-CE-A482-01A	DM1	3.4215292197944818	1.053774378542609	0.7131106147913564	0.8934743450487531	10.032516542129173	9.908533581436824	10.07340902574975	10.951357702733592	1.6844636130574424
TCGA-EM-A3FQ-01A	DM1	3.691895697557668	2.4086043019518275	2.3191479979942216	3.517877894989513	10.722137753349076	11.045541040197673	10.70506515703582	11.655082948344996	3.112613638384887
TCGA-EL-A3GO-01A	DM2	1.6536035240989262	0.1870881029212256	0.3329876053112782	1.0274914188675122	8.49518409003513	9.263506834933628	8.546440528883046	10.499652230285442	2.4259355367632467
TCGA-DJ-A3UZ-01A	DM1	3.491416578670101	2.268526384267823	2.027579144156368	3.3526868590263263	10.33343561681513	10.821292001760607	9.896038253259292	12.292020445205154	3.14527510305554
TCGA-E8-A432-01A	DM1	3.6765841152739385	1.826328663017474	0.7558544209207636	2.114718183583551	10.08597108586507	9.990199827585087	9.996795255461016	11.965279683323176	2.011674383316684
TCGA-DJ-A4UT-01A	DM1	4.2170851365453705	3.840966717822936	2.950109240400421	4.722383288827999	11.308453956671256	11.473210211900533	10.858792927096983	12.620378334934117	4.174199875670078
TCGA-ET-A40R-01A	DM1	2.3604995084946245	2.3136105328571066	1.7415477041948595	2.021676856259932	10.26232144697299	10.670595856323253	9.431197492012082	11.71063033890655	2.319125158485746
TCGA-EM-A3FR-01A	DM2	2.054607878430496	0.450389819474366	0.5943450392486368	1.7198587516922283	10.490864483106678	8.712976489635208	8.107182214929638	10.89102477019152	1.598833216546009
TCGA-DJ-A4UQ-01A	DM1	2.95887105512296	1.5178312350192713	1.0922716984581875	1.1836006744554446	9.795301091105442	9.907345033088124	9.502393311629346	11.11303073258882	2.3096403780525643
TCGA-ET-A4KQ-01A	DM2	1.582227789698381	0.7730039171047927	0.0677156300750511	0.4053140141388662	8.491039985143159	8.866900739054868	8.449946806129697	10.259705867929892	1.5055379871687697
TCGA-CE-A481-01A	DM1	3.4208314496614856	2.754788291950477	1.6031313235822378	3.414119695268196	10.282606558441769	10.414999022287686	9.885259164604124	11.768493664947284	3.219794515995403
TCGA-EM-A2CP-01A	DM1	4.667121457711311	4.667121457711311	3.0382908310890144	5.551094129370419	11.289394278333283	11.860386400876603	11.816393575003437	12.911796385534045	5.052093765950541
TCGA-EL-A3H3-01A	DM1	4.233978964167072	2.423236201920203	1.581348779306437	2.7436328747032284	11.002908880114878	11.848032045114032	11.001994039258488	13.010217786745589	3.2869590836635565
