gene_symbol	BACI107	BACI109	BACI110	BACI111	BACI112	BACI113	BACI114	BACI116	BACI117	BACI118	BACI119	BACI120	BACI121	BACI122	BACI123	BACI124	BACI126	BACI128	BACI131	BACI133	BACI135	BACI136	BACI137	BACI138	BACI139	BACI140	BACI142	BACI143	BACI144	BACI148	BACI149	BACI150	BACI151	BACI152	BACI153	BACI154	BACI155	BACI156	BACI157	BACI158	BACI159	BACI160	BACI161	BACI162	BACI163	BACI164	BACI165	BACI167	BACI169	BACI170	BACI172	BACI173	BACI174	BACI175	BACI177	BACI178	BACI180	BACI181	BACI182	BACI183	BACI184	BACI185	BACI186	BACI187	BACI188	BACI189	BACI190	BACI191	BACI192	BACI193	BACI194	BACI195	BACI196	BACI197	BACI199	BACI201	BACI202	BACI203	BACI204	BACI205	BACI206	BACI207	BACI208	BACI209	BACI210	BACI211	BACI212	BACI217	BACI219
PTPN1	0.375542917	0.505266342	0.488863908	0.479663814	0.395127357	0.355966762	0.682052041	0.366948068	0.288748825	0.534861295	0.53805938	0.393003391	0.340912711	0.378078295	0.474807575	0.501898043	0.352465069	0.3384063	0.54257105	0.667397293	0.377796687	0.36755777	0.429219374	0.494774239	0.43451205	0.486746493	0.495923788	0.410997532	0.370009676	0.33648259	0.390311251	0.293512892	0.590915384	0.462334252	0.4397733	0.541282292	0.506079127	0.41346349	0.593900555	0.431931099	0.469721501	0.431275086	0.400701553	0.467112937	0.53072012	0.588510038	0.422490997	0.756697107	0.831575612	0.669456152	0.266105211	0.399635635	0.35713228	0.474880626	0.416424832	0.433812346	0.419148987	0.524920522	0.585079604	0.357794179	0.286920969	0.305046622	0.614120956	0.408800668	0.453677365	0.52370051	0.473910721	0.38382542	0.579779847	0.381168665	0.387431678	0.493919311	0.428172566	0.469557823	0.511554458	0.419890544	0.475522054	0.392586077	0.543787727	0.406515856	0.41790706	0.514252071	0.345268068	0.470523342	0.484143284	0.572373155	0.40396564	0.503999191	0.448429901
PARD6B	0.634782643	0.396235934	0.702173921	0.70879985	0.200044177	0.72560053	0.522239004	0.588647874	0.412389238	0.366610062	0.014090923	0.608485612	0.458484613	0.648051939	-0.130429413	-0.05006993	0.436339208	0.554983942	0.320625168	-0.28444974	0.353507313	0.409335331	0.443667978	-0.174475082	0.785351846	-0.139769262	0.406551943	0.130829306	0.423183311	0.327456305	0.649340604	0.779253557	-0.167884253	0.389199041	0.345265848	0.121447915	0.356327738	0.519185297	0.042754074	-0.122465684	-0.148730537	0.375924128	0.370410283	0.646522179	-0.053755128	0.432396051	0.646195386	-0.039508102	0.161097711	0.159615773	0.555657652	0.188738239	0.633101779	0.32710104	0.273276265	0.621726679	0.301006994	0.88853013	0.255637486	0.027302559	0.449370485	0.387775183	0.286570186	0.192163738	-0.029647234	-0.028680211	0.213539436	0.360081372	0.143316162	0.186517631	0.491649312	0.299435167	0.379261711	0.385043916	0.608503461	0.441332865	0.101687483	0.452776912	0.287967734	0.203424376	0.548038979	0.414701373	0.579717456	0.224587673	0.512133167	0.157343423	0.590682482	0.318237221	0.399324797
BCAS4	-0.331193687	-0.213669096	-0.364324304	-0.392043377	-0.559824037	-0.174341659	-0.350940556	-0.283053405	-0.315104324	-0.311426794	-0.189607087	-0.188415924	-0.512749211	-0.14361976	-0.52268778	0.001318681	-0.530025678	-0.253581089	-0.456304216	-0.298918113	-0.036053196	-0.296549455	-0.182046665	-0.465944071	-0.136924127	-0.491412384	-0.228313306	-0.336129743	-0.325407459	-0.238897485	-0.396470653	-0.19610363	-0.415900143	-0.353265106	-0.443236831	-0.10829396	-0.314252077	-0.372007893	-0.219137218	-0.397240524	-0.253114088	-0.460903964	-0.266972102	-0.212737153	-0.344916933	-0.141458457	-0.181194976	-0.095934431	-0.38623383	0.075555706	-0.267865098	-0.414050176	-0.461877957	-0.042681976	-0.359514172	-0.222167019	-0.254379995	-0.114475687	0.141737629	-0.691671878	-0.282045739	-0.695406155	-0.28751994	-0.280100144	-0.56990312	-0.270760744	0.053619664	-0.489412612	-0.321530427	-0.991800193	-0.518164263	-0.230249146	-0.526730811	-0.330522638	-0.328449932	-0.262177714	-0.280412485	-0.168818483	-0.338981578	-0.346136771	-0.314945061	-0.738764652	-0.315089101	-0.336612192	-0.250888076	-0.565832807	-0.380931065	-0.295010935	-0.219198336
ADNP	0.774855578	0.766066782	0.983597879	1.011575711	0.762807374	0.871005607	0.77616028	0.812495446	0.802519654	0.950404239	0.882750442	0.778348821	0.898617349	0.744293681	0.683554385	0.801286043	0.876156389	0.839928264	0.833265228	0.684299214	0.759440789	0.808822946	0.9798614	0.810842879	0.925578286	0.801987967	0.874534584	0.716824392	0.915240442	0.709664659	0.876733152	0.809812743	0.675036202	0.923216679	0.962859503	0.807631695	0.818668006	0.931410329	0.805153199	0.778052686	0.83472791	0.820934119	0.826725454	0.834280609	0.717341718	0.830277287	0.895186054	0.587332354	0.795523849	0.88177237	0.851046511	0.805242002	0.903794945	0.924809026	0.822939973	0.944038086	0.876728796	0.986283102	0.653606263	0.851387802	0.828766672	0.786132142	0.902413214	0.83535942	0.744213995	0.771302749	1.20430224	0.955764681	0.8892266	0.879588122	0.91039582	0.809335757	0.97063025	0.90242229	0.807190899	0.928701723	0.830079343	0.815261413	0.774327459	0.856510462	0.905135547	0.980983617	0.965321138	0.775875771	0.878162553	1.065435291	0.826946291	0.78227872	0.880389452
DPM1	0.388249795	0.302062884	0.518454024	0.288790561	0.221629188	0.27300094	0.354032745	0.353567514	0.317090061	0.226887866	0.308827621	0.31771746	0.435920824	0.289989267	0.245559046	0.17315429	0.357437201	0.283054764	0.148693333	0.011332089	0.198155142	0.275651998	0.407094604	0.15610205	0.349953276	0.254344122	0.352527407	0.281660496	0.262770841	0.23937497	0.292891261	0.324639708	0.326639592	0.340909418	0.221921092	0.243606023	0.249723862	0.281340146	0.361272764	0.125602723	0.095090098	0.322700779	0.275356299	0.432452707	-1.73e-07	0.384328099	0.330595267	0.206063828	0.294939886	0.170194032	0.255641266	0.272868942	0.381664932	0.214993831	0.307888046	0.414758645	0.332417105	0.509593144	0.119271041	0.243880127	0.326550155	0.287395936	0.292104518	0.33981756	0.248739055	0.007128314	0.433707075	0.311281258	0.270030901	0.331197272	0.471637995	0.274122345	0.392281871	0.374980092	0.339024534	0.336059761	0.204155622	0.402845529	0.269122621	0.313129856	0.235808987	0.448758626	0.427798915	0.292066553	0.426565908	0.291012756	0.313705269	0.230550068	0.248740182
MOCS3	0.198062123	0.122551461	0.128217945	0.189137226	-0.007942374	0.240863738	0.08957903	0.096082834	0.115648778	-0.038857602	0.102559462	0.210262486	0.163575518	0.062174713	0.020031932	0.093464304	0.221139762	0.19237181	-0.164959764	-0.141229628	0.00983381	0.088250471	0.2704961	-0.064556871	0.168073781	-0.146900884	-0.060816459	-0.065262389	0.110368509	0.126689804	0.220553962	0.199288125	0.093694832	0.257475797	-0.042668237	0.108431884	0.034626252	0.201727664	0.158165161	-0.072791642	0.071132281	0.125601331	0.137866917	0.327241553	-0.150136053	0.159924193	0.180213396	0.205389584	0.187696633	0.036911083	0.088700913	0.072760476	0.059890499	0.079940039	0.128241942	0.279980495	0.163626205	0.35772833	0.245836956	0.089648089	0.109698271	0.153765208	-0.306282562	0.033031829	0.007903845	-0.11910458	0.389883144	0.069813987	0.243049622	0.115272302	0.278691794	-0.054583765	0.251348444	0.240600548	0.264088757	0.21355646	0.010801927	0.120309215	0.024761276	0.016723493	0.188969138	0.077498621	0.291803557	0.035120257	0.129105411	0.244676763	0.078143616	0.020671666	0.199654591
KCNG1	-0.489278398	-0.121316507	-0.063041826	0.760297739	-0.282709463	0.559125062	-0.623002502	-0.217485608	0.072163911	-0.219617409	0.013563031	0.494331851	-0.29663175	0.703986766	-0.713294822	0.044120398	-0.330824637	0.257667852	0.291824833	-0.038873014	0.0725904	-0.459263171	0.5728634	0.094843964	0.50294937	0.075586525	0.010243178	-0.574093789	0.554801632	-0.275196693	-0.062485096	0.481094969	0.502568939	-0.121384341	0.033068973	-0.342406021	-0.567250062	0.32647041	-0.278945196	-0.281488909	-1.053826121	-0.72598851	0.39041079	0.433833281	0.37146919	-0.493375364	0.074057535	0.444804059	-0.622009251	0.104879364	0.40915102	-0.753134485	0.051536704	-0.204203102	-0.086134763	0.354989879	-0.391857549	0.526581053	0.522307487	-0.154433165	0.495998915	0.139975483	-0.260913142	0.624953941	-0.073470847	0.196399913	0.250441191	-0.610148003	0.936379682	-0.506814138	0.215224958	-0.46234724	-0.153776445	-0.248807189	0.300926395	0.081429136	-0.451477541	0.587302566	-0.203934712	-0.279006886	-0.045924324	-0.050172343	0.188115811	-0.706630497	-0.009202582	-0.966034554	0.090691021	0.326617454	0.350909163
NFATC2	0.194778617	0.361886183	0.292056592	0.505252097	0.358211481	0.225934105	0.268448659	-0.18735246	0.099659999	0.558954702	0.066406163	0.300825217	0.04026497	0.297034051	0.291425693	0.431698836	0.292875826	0.101151286	0.447724362	0.967764388	0.144333926	0.150366339	0.255535888	0.388504492	0.346152047	0.657773704	0.499718034	0.0480642	0.368088026	-0.104011108	0.291779578	0.349554573	0.325810821	0.086564403	0.563250729	0.181363682	0.418136949	0.260031676	0.226368459	0.255751957	0.249311407	0.139304425	-0.020319299	0.025012908	0.596132154	0.444406969	0.460034676	0.339210557	0.604207154	0.702499966	0.251272431	0.33470919	0.126034709	0.27925253	-0.018815883	0.242946063	-0.11391625	0.555092823	0.461484723	0.003746516	0.16154368	0.108258045	0.792374502	0.352586763	0.175760154	0.266638717	-0.214616667	0.291585164	0.129931244	0.061781166	0.196249346	0.417866694	0.406380901	0.171486013	0.317668658	0.247398089	0.430567002	0.322572353	0.481420933	0.235329594	0.539534739	0.484821908	0.03330696	0.228539614	0.357910666	0.399692508	0.220001307	0.436813089	0.234812323
ATP9A	0.619259416	0.560572119	0.81171865	0.845995708	0.523742317	0.760241375	0.677613937	0.602800988	0.564742931	0.715214109	0.700597099	0.696008854	0.663810958	0.602276891	0.554799581	0.929621672	0.714555811	0.599829906	0.755020893	0.650437831	0.163213674	0.595162914	0.841114692	0.546640262	0.778165467	0.604660892	0.682330607	0.547878576	0.801421946	0.509666987	0.784937097	0.703084612	0.516749181	0.828166831	0.67963637	0.638517724	0.736489848	0.769966013	0.874500707	0.683044917	1.033754298	0.632943821	0.705823386	0.703244045	0.666119273	0.797628367	0.806519519	0.764598862	0.561167509	1.03274531	0.734355818	0.539218131	0.724767549	0.71634077	0.571700237	0.568769817	0.713264398	0.61347892	0.854952736	0.404296622	0.475636013	0.775237597	0.784525458	0.612202848	0.630415489	0.711657051	1.037891542	0.568686095	0.685739686	0.817340947	0.660076877	0.678987462	0.894975015	0.762427761	0.586485476	0.723596141	0.544906461	0.711305158	0.503149306	0.562783158	0.659713196	0.699613216	0.817216283	0.712724998	0.740654247	0.927454369	0.520090712	0.567861458	0.723432929
SALL4	0.023361402	-0.04169384	-0.075433414	0.015897205	0.103568587	0.147802691	-0.238544561	-0.437090662	0.148183939	0.163808425	0.476183102	0.206204633	-0.287799533	0.087350899	-0.251592013	0.274049467	0.263894187	-0.257502396	0.172112748	0.008713509	-0.250864932	-0.119183153	-0.053657247	-0.341460335	0.302244515	0.323384488	-0.007810738	0.080082052	0.136797763	0.151645751	0.269366255	-0.09807994	0.057198818	-0.116893564	-0.061469915	0.219737025	-0.037843637	0.143425974	0.227450309	0.295434917	0.517959888	-0.072417321	0.00146399	0.17318204	-0.171335451	0.424630083	0.407025007	0.219226144	-0.115207731	0.78923154	-0.30348559	0.398912813	0.067114201	0.12869067	-0.2984165	-0.034565432	0.426893798	0.148309434	0.457059377	-0.091361696	0.381490801	-0.224487135	0.073783228	-0.012290675	-0.068642454	0.064220541	-0.008555966	-0.131279617	0.037742891	0.13398824	-0.191092215	-0.057252398	0.224797911	0.453413359	-0.016570034	0.162935032	0.309998031	0.226280655	-0.706410568	-0.189252748	-0.060281379	0.080172405	-0.051348132	0.3185217	-0.259241364	0.021525704	-0.128176127	-0.055181109	0.064993032
ZFP64	0.141238075	0.124197739	0.181412348	0.196871663	0.026781494	0.203510081	0.060212231	0.091272807	0.094525495	0.150028771	0.510316391	0.171228796	0.115946216	0.117695804	0.158455786	0.325536824	0.228835902	0.181713192	0.087287896	0.109112112	0.086108476	0.108290278	0.312297416	0.14645944	0.128175968	0.182883031	0.120884338	0.227660099	0.216194482	0.16366313	0.180319029	0.112303629	0.15010724	0.334222396	0.153120525	0.350763333	0.139407956	0.2665626	0.457273236	0.239945732	0.231573714	0.276971141	0.233366918	0.310080169	0.244179772	0.172096459	0.242791153	0.501032835	0.32398319	0.533553382	0.119265522	0.115544356	0.08690732	0.181099455	0.153413608	0.173234797	0.13853547	0.18684904	0.260730633	0.192159952	0.162549327	0.179123286	0.092040163	0.298184357	0.26698854	0.173410198	0.339021777	0.334579626	0.328721642	0.224989362	0.279910833	0.179663066	0.397105024	0.342732346	0.193725335	0.284009382	0.113326126	0.154649927	0.154784082	0.130821676	0.151971838	0.201400865	0.293066357	0.258660687	0.194441474	0.204368021	0.192092148	0.144353282	0.240464266
TSHZ2	0.427173211	0.361089218	0.707626186	0.897555624	0.404948848	0.540423036	0.50454615	0.467844932	0.524826074	0.786347839	0.564111708	0.523624043	0.745683553	0.51457891	0.243522291	0.664311385	0.770733033	0.419339179	0.660259235	0.648902536	0.198164527	0.678292323	0.774510987	0.465659092	0.701285569	0.743451491	0.526122971	0.263367122	0.769301156	0.272738211	0.503460553	0.386356657	0.275928909	0.870611903	0.813074236	0.638277678	0.615523736	0.761265989	0.634377945	0.378535511	0.562264345	0.554301949	0.542909429	0.434927628	0.771519406	0.550904807	0.631337361	0.335787417	0.555594555	0.554865529	0.674282465	0.460314735	0.511065505	0.799380051	0.157068948	0.626486154	0.433316444	0.634129151	0.511973854	0.666269536	0.407457654	0.324696622	0.761659287	0.383674994	0.354196549	0.741809511	1.403294024	0.605813812	0.729174514	0.747157086	0.698941717	0.650061273	1.0282726	0.661455478	0.607800847	0.835314499	0.351537788	0.225949511	0.646725289	0.469389446	0.677226531	0.827547123	0.752108847	0.477700879	0.486959235	0.999678206	0.633622802	0.485176754	0.565293803
ZNF217	0.999786991	0.844027456	1.255277858	1.095006625	0.835145219	0.92669097	1.016612706	1.088977535	0.890687838	1.093481518	0.822643072	0.92163052	0.961268534	0.946081433	0.708590729	0.941400802	0.903024533	1.040293811	0.905209564	0.797931338	0.673057894	0.819878141	0.919978449	0.726134651	1.019744888	0.973260727	1.032941445	0.891411567	0.946291779	0.744110836	1.087623481	0.8792794	0.712431384	0.979036723	1.018134341	0.83664869	0.885893314	0.975636139	0.877385314	0.797037148	0.425509564	0.967406749	0.93441688	0.961659359	0.877037006	0.951793088	0.990517419	0.965777776	0.880880686	1.00891481	0.866097991	0.813596634	1.129380665	1.049316577	0.782256972	1.10690356	0.851074892	1.008888154	0.981316138	0.725578396	0.92476529	0.716537019	0.96117111	1.026205535	0.742780129	0.851509923	0.797610535	0.925868185	0.96556214	0.874481118	1.025664985	0.974303512	1.05258507	1.096512715	0.962666689	1.007358305	0.824235264	0.956824236	0.925362663	1.022609614	0.979108795	1.132036233	0.928468349	0.823848136	1.085532154	0.730095017	1.021196394	0.955660995	1.071483174
BCAS1	0.09779947	-0.051200114	0.675531439	0.597927738	-0.525996863	0.774954127	-0.522796934	0.622924866	0.421511676	-0.017226851	-0.615789956	0.31152518	0.402773977	0.77646615	-0.409565352	0.707570998	-0.211413154	0.010054903	0.534433384	-0.077768285	0.718421723	0.654834199	0.730152841	0.380552377	0.457934882	0.723205664	0.852666174	0.310523065	0.584810983	0.038430237	-0.157206982	0.502390656	-0.537975848	1.004422075	0.910636497	-0.31051258	0.632707938	0.716991302	0.356781154	0.255110287	-0.243517261	-0.259662869	0.756190632	0.842564059	0.417788461	0.475571147	0.603136742	-0.485985386	-0.585268636	0.59485601	0.781314067	-0.43581886	0.635133764	0.847878539	0.761986986	0.455021845	0.002083543	0.405509417	0.386668553	-0.880009074	0.243735506	0.72983523	0.849883504	0.55401823	0.173686612	-0.03175719	-0.262944136	-0.567925102	0.703772731	0.428510214	0.715558992	0.260106167	0.639832365	0.080313849	0.601241029	0.69009954	0.014945373	0.51531039	-0.069984407	0.343273625	0.776670986	0.449502438	0.329755164	0.626753048	0.116176596	-0.847006101	0.348881743	0.470950995	0.650334318
CYP24A1	-0.252183964	0.602246938	0.675084184	-0.093776329	-0.008356525	0.708187989	1.247912828	1.022373658	0.497722382	0.245131437	-0.01826503	0.503356663	0.882508535	0.605611315	0.173250712	1.457965162	-0.548213642	0.076338136	0.33478592	-0.468667191	-0.39424884	0.873291878	-0.246724482	0.32087058	1.039144896	0.285213298	0.473490629	0.249483308	-0.519209946	-0.030993203	-0.123868091	0.097121491	0.283001869	1.193931926	0.655616351	0.23000957	0.537330813	0.647823066	0.205005537	0.499925658	-0.65730247	0.192529863	0.596197526	1.005780721	-0.447631913	1.298101835	1.263860763	0.551808205	-0.42995364	1.014452053	0.026813292	0.61046136	0.878473357	1.206958581	0.654014113	0.242008269	0.764118343	0.493289149	-0.264637864	-0.673759379	0.257677917	0.503450132	0.712002326	-0.258399493	-0.198393554	0.877427529	0.912958766	0.217479952	1.12779645	0.401791109	0.926550091	0.338666865	1.150028858	0.305235564	-0.730261249	0.545802547	0.569807136	-0.134658536	0.433656574	0.112201941	1.166652375	0.831681335	0.023921362	0.997422956	-0.494810124	-0.748124374	-0.028674991	0.609487043	1.105418034
PFDN4	-0.058716252	-0.156537263	-0.063756569	-0.163709069	-0.251980496	-0.109904435	-0.233835528	-0.144211484	-0.216886755	-0.436119943	-0.189059114	-0.083365859	-0.024300061	-0.108509521	-0.258634739	-0.760285761	-0.023161212	-0.129908837	-0.217627904	-0.44727143	-0.181283586	-0.03837105	-0.045205573	-0.411762979	-0.189087117	-0.146900575	-0.106791768	-0.230800569	-0.169114654	-0.147626519	-0.175958557	-0.08077326	-0.287270938	-0.043232078	-0.244100836	-0.17341453	-0.275105988	-0.345398618	-0.177245807	-0.325346174	-0.199089276	-0.322460321	-0.179740432	-0.01941534	-0.653008405	-0.342623633	-0.119052241	-0.818572711	-0.241485119	-0.518394213	-0.212189205	-0.196407239	-0.109912986	-0.258653601	0.030975788	-0.177311205	-0.232109683	-0.150704872	-0.74902368	-0.261111041	-0.224594985	-0.311167651	-0.389567547	-0.32247695	-0.352642988	-0.773648028	0.545372703	-0.273205249	-0.363926887	-0.064357722	-0.002808844	-0.153608934	-0.109281315	-0.013651342	-0.296293921	-0.214783664	-0.329845313	-0.073753587	-0.447311456	-0.29126485	-0.231034998	-0.052568239	-0.100650068	-0.149894855	-0.090931132	-0.410990005	-0.124765946	-0.218269246	-0.095680833
DOK5	-0.686327684	-0.666449019	-0.478323993	-0.326610261	-0.345254362	-0.7474594	-0.439142059	-0.91504942	-1.043882057	-0.573235679	-0.889878128	-0.454019989	-0.702697667	-0.116398687	-0.691139545	-0.668183078	-0.733424121	-1.328533	-0.433100298	-0.353987728	-0.320273941	-0.646326428	-0.711771462	-0.838333925	-0.785962984	-0.154204847	-0.659415277	-0.570391485	-0.04174399	-0.957109229	-1.129411529	-0.839691867	-0.510847365	-0.807449093	-0.487067662	-0.610524672	-0.257522058	-1.058472082	-0.979655491	-0.597591145	-0.941397839	-0.82017865	-0.747981786	-0.959585805	-0.383821197	-0.330895744	-0.461794598	-0.533667419	-0.435520897	-0.543183743	-1.198677702	-0.280053282	-0.719074551	-0.804000749	-0.800912266	-0.966484087	-0.402200747	-0.402456022	-0.578024501	-0.554071989	-0.629129431	-0.669343853	-0.624579168	-0.662078027	-0.794113751	-0.3925225	1.240991052	-1.013358411	-0.959292459	-0.325257009	-0.76985401	-0.570681424	-0.456216018	-0.738829413	-0.285757963	-0.398748007	-0.284639005	-0.647650195	-0.641303653	-0.70993768	-0.667850918	-0.447032426	-0.932416531	-0.380561998	-0.707750236	0.004511926	-0.171667931	-0.393382389	-0.445827786
CBLN4	-1.685476943	-0.86556473	-0.845785415	-1.954704428	-1.467460504	-1.464659903	-1.385710101	-1.43864777	-1.488731803	-0.907900073	-0.998037487	-1.430399764	-1.580121661	-1.017178762	-1.478591578	-1.119582646	-1.226245775	-1.613667932	-1.108520281	-1.316284017	-0.606686296	-1.241212997	-1.524643943	-1.800082624	-1.738964549	-0.815652013	-1.774693472	-1.575683841	-1.64489332	-1.228474436	-1.765058101	-1.279608893	-1.021288739	-1.668491394	-1.077465058	-1.059307759	-1.742130798	-1.684310321	-0.979655666	-1.614740278	-1.46922728	-1.385347859	-1.101863886	-1.372816738	-0.761672961	-0.986348531	-0.944589167	-1.719986593	-1.180136011	-1.946603925	-1.685414906	-1.113685724	-1.745615494	-1.627806241	-1.409296683	-1.77071652	-1.417264857	-1.112252538	-0.771099588	-1.477770572	-1.581809074	-1.306588359	-1.964911035	-1.125267808	-1.501872935	-0.825665551	-1.246846928	-1.751831377	-0.786851039	-0.775568461	-1.611840308	-1.632938621	-1.802616953	-1.791351164	-0.776233912	-0.671069516	-1.542152678	-1.17151204	-1.744793897	-1.166478588	-1.423393754	-0.674455079	-1.71314804	-1.498361604	-1.148290477	-1.084066993	-1.147170135	-1.085063578	-1.55024904
