candidate_id	exact_peptide_train_overlap	exact_peptide_hla_train_overlap	near_peptide_train_overlap	source_protein_window_train_overlap	study_train_overlap	patient_train_overlap	public_tool_training_overlap_any	public_tool_training_overlap_detail	leakage_risk_level
CNV0_01070	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01071	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01072	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01073	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01074	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01075	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01076	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01077	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01078	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01079	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01080	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01081	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01082	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01083	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01084	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01085	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01086	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01087	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01088	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01089	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01090	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01091	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01092	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01093	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01094	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01095	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01096	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01097	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01098	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01099	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01100	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01101	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01102	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01103	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01104	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01105	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01106	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01107	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01108	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01109	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01110	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01111	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01112	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01113	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01114	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01115	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01116	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01117	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01118	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01119	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01120	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01121	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01122	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01123	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01124	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01125	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01126	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01127	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01128	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01129	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01130	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01131	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01132	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01133	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01134	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01135	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01136	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01137	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01138	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01139	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01140	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01141	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01142	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01143	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01144	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01145	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01146	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01147	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01148	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01149	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01150	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01151	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01152	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01153	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01154	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01155	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01156	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01157	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01158	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01159	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01160	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01161	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01162	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01163	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01164	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01165	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01166	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01167	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01168	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01169	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01170	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01171	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01172	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01173	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01174	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01175	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01176	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01177	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01178	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01179	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01180	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01181	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01182	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01183	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01184	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01185	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01186	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01187	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01188	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01189	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01190	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01191	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01192	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01193	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01194	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01195	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01196	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01197	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01198	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01199	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01200	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01201	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01202	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01203	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01204	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01205	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01206	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01207	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01208	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01209	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01210	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01211	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01212	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01213	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01214	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01215	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01216	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01217	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01218	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01219	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01220	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01221	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01222	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01223	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01224	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01225	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01226	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01227	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01228	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01229	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01230	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01231	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01232	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01233	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01234	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01235	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01236	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01237	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01238	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01239	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01240	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01241	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01242	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01243	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01244	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01245	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01246	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01247	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01248	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01249	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01250	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01251	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01252	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01253	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01254	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01255	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01256	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01257	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
