gene	beta_subtype	pvalue_naive	fdr_naive	pvalue_LMM	fdr_LMM	status
HLA-DPA1	1.7393850790119068	8.207394445066312e-20	8.4612313866663e-19	6.183655017025294e-28	4.696446848373641e-27	same
BGN	0.48852162741809035	6.649400380583987e-05	0.0001770026720652348	0.00030253936788702634	0.0005165726258742623	same
CARTPT	-2.634901712078186	2.208032747412744e-35	8.49243364389517e-34	2.3266996227052957e-41	3.5612749327121874e-40	same
CTSE	2.0835235241429846	4.15395559331567e-21	4.738352387812551e-20	4.0147323338455246e-22	2.177974141326686e-21	same
PHEX	-1.0169395560007795	9.86417335443537e-05	0.0002524959049770146	1.9410714723428962e-05	3.653425029767831e-05	same
LMNA	0.6104520057177731	1.3434881701457504e-06	4.43883756656085e-06	4.506709788648909e-26	3.045074181519533e-25	same
KRT8	0.3727479848923496	0.00013261086593232565	0.0003318036678873869	3.669831152002518e-08	8.534491051168647e-08	same
RPL31	0.009867901391627238	0.017555537949837118	0.026953231243352794	0.8504426730303463	0.871652893437321	lost_with_LMM
IGLV6-57	1.167831135825923	7.105883986733624e-06	2.144632993983991e-05	8.64684665346342e-07	1.8064442869352551e-06	same
JUN	-0.21847809455306957	0.28002936222130653	0.3157039032934685	0.11671017191559802	0.14680524769257614	same
IGFBP4	0.10009281903429373	0.008359786264630659	0.014153137016869061	0.2563225372332011	0.30143771528796676	lost_with_LMM
PTPRF	1.2949208217564212	1.5137440096288554e-14	1.0159355769321178e-13	4.530449956752475e-79	4.530449956752475e-77	same
RPL8	0.06816580979193884	0.009130511898557393	0.015225978707988983	0.2110432249233809	0.2529483319097654	lost_with_LMM
SLC6A20	1.948894009162689	5.149496374516217e-16	3.9110099046958614e-15	8.04076924695949e-18	3.373749334388597e-17	same
COL14A1	-0.3335118990959724	0.5642319596566268	0.6006727746521932	0.02257515922679345	0.031915870725909685	gained_with_LMM
C1S	2.018862846560727	7.073949928970604e-22	8.73327151724766e-21	8.87825982868401e-24	5.284678469454768e-23	same
MSN	0.641038484047379	8.439716256422899e-07	2.8674007666215967e-06	5.493127038800429e-25	3.447569271213658e-24	same
HLA-C	1.06946089988306	4.7528170371063626e-11	2.350731100793389e-10	9.472071205446378e-28	7.033716241668102e-27	same
LRRC15	1.338934752666324	2.222328530078653e-07	8.003584141939927e-07	1.6840510176398513e-08	4.009645280094884e-08	same
TNS4	-0.9125900648002581	0.00297935392809901	0.005678565301332293	9.10526004382802e-05	0.00016211145478625552	same
RPL37A	0.09098764223290444	0.007219211072318918	0.012526103653531956	0.12610092736613623	0.15775762389424886	lost_with_LMM
PTMS	-0.11751741240136855	0.06725373290736633	0.08787508655143685	0.07758005422162725	0.10070971988960699	same
SRRM2	-0.017882862408038266	0.024113636152618252	0.03528824802822183	0.7518811678584729	0.7851178223374239	lost_with_LMM
PAX8	-0.6185003536748767	0.8558428265359496	0.8739034988454216	2.0214955632338737e-20	1.0007403778385513e-19	gained_with_LMM
TMSB4X	1.0898003663323563	3.066579720333755e-11	1.543580396141152e-10	1.089077735548429e-29	9.25561814913679e-29	same
CDH2	-0.999845576297836	0.0014445390635675658	0.0029682309525360944	1.3433863702925386e-05	2.5669803253997555e-05	same
RXRG	0.9675058237961935	3.09008709295869e-07	1.100981149510222e-06	4.269878517245532e-06	8.511385748662192e-06	same
PRSS2	2.0791479111209057	7.68488243563477e-18	6.780778619677738e-17	5.1055275447336975e-20	2.4784114294823775e-19	same
RPL15	0.06671407734066413	0.00859518610155824	0.014494411638378146	0.08681992088108854	0.11159372863893129	lost_with_LMM
TMBIM6	-0.1310838073277216	0.0655414436883002	0.08593557356900235	0.0002802103120951376	0.0004798121782450986	gained_with_LMM
EIF1AY	0.1547388814475991	0.8379683525310734	0.85724425664653	0.5318468046873783	0.5823140197307062	same
CXCL9	1.4611481043925918	6.762344921889416e-10	2.9790065735195665e-09	9.317407447092694e-10	2.3993323898092773e-09	same
HSP90AB1	0.2777886234076909	0.0005153254463726225	0.0011774381866853523	2.393772953080074e-13	7.746838035857844e-13	same
RPL18	-0.08492100179322432	0.04917888691822888	0.06621932708917713	0.19794096042191323	0.23838734695533506	same
PDZRN4	1.483764123246176	2.2900105753371073e-09	9.717159442731713e-09	6.794627099475205e-10	1.7694341404883345e-09	same
HLA-A	0.8255308555449138	3.3499013102887896e-08	1.3000910647951318e-07	8.003813283331535e-18	3.362946757702326e-17	same
SPTAN1	0.3652383277220807	0.00014666740819665138	0.00036454202534378966	5.082208262502346e-13	1.601536217175109e-12	same
MGAT3	3.043566593699329	4.290021863648735e-49	6.77371873207695e-47	3.277233361062933e-69	1.8265186952179966e-67	same
PDE5A	2.317610630335434	1.9755974597323604e-32	5.810580763918707e-31	1.200756292079224e-97	3.2747898874887925e-95	same
DPP4	1.8709894390836677	3.369921816352103e-20	3.5977812985965516e-19	1.155066047846542e-25	7.515739296674992e-25	same
GDF15	1.3301505070860777	2.7196105617596918e-11	1.3758569452409907e-10	4.222745009695268e-11	1.1828417394104391e-10	same
CD24	-0.8610051502977971	0.28021933974300883	0.3157994061716854	7.577808360006013e-35	8.327261934072543e-34	gained_with_LMM
ECM1	-1.8827999182372401	2.3684475547814133e-11	1.2083916095823539e-10	2.3664669246896178e-17	9.567925571521365e-17	same
CD55	1.9996126748005314	1.1182206851026167e-23	1.6689860971680845e-22	1.9606634048737295e-40	2.9118763438718753e-39	same
ATF3	0.5852375377277019	0.0011211463304066248	0.00236861900790132	0.011662650482094644	0.017009213148412215	same
CEACAM6	2.4732327826184055	3.718308271006639e-24	5.902076620645458e-23	2.723392835573077e-28	2.0895597203885502e-27	same
DTX4	2.565427909572329	6.641826664775249e-38	3.320913332387624e-36	1.2303040248223615e-96	2.8391631342054494e-94	same
ST6GALNAC5	3.021400837476237	4.529071282901607e-40	2.7174427697409645e-38	4.313425860862041e-49	9.309552217687859e-48	same
MMP7	1.9720760493735332	3.658136521821899e-15	2.564114384454602e-14	1.0873074481296249e-16	4.2528322612632e-16	same
HSPA5	-1.0053129010993638	0.09339467009455422	0.11757616881395833	5.65712463506078e-30	4.862857852487776e-29	gained_with_LMM
TSC22D1	1.366871138057484	1.090821517678215e-13	6.817634485488844e-13	6.542380121247739e-25	4.097524084288772e-24	same
NPC2	0.6795201601183674	1.375423542119219e-06	4.529385978438702e-06	5.876104695325883e-11	1.629234203879635e-10	same
CD79A	1.1898804643066474	1.8174115996870345e-05	5.202514121241511e-05	1.9477416439583292e-06	3.964196018911118e-06	same
NMU	1.6400312822718641	1.1390378809051481e-10	5.423989909072134e-10	2.8091912638323306e-11	7.958048906040597e-11	same
SEMA3D	-2.105237589192197	2.61279202832817e-17	2.1956235532169495e-16	9.427701711962185e-19	4.208795407125975e-18	same
UTY	0.19369232263983738	0.7795407233910816	0.8047564246982948	0.44779322164598023	0.4998077666922652	same
COL8A1	1.2737448330124626	3.8703735906051983e-13	2.3083739108977326e-12	8.604728090784446e-50	1.9264316621159205e-48	same
WSCD2	-2.3209127498141644	1.1030556410052332e-20	1.2256173788947035e-19	1.7682666841667405e-23	1.0381213409980863e-22	same
CLDN10	3.1937422246667246	6.628073650597073e-44	6.213819047434756e-42	8.015400007711052e-55	2.1663243264083926e-53	same
DUSP1	-0.2395035047471149	0.32823610884031834	0.36608974179534987	0.13005982266389896	0.16196740057770728	same
TRPC5	1.6175700331282932	3.644215486077621e-11	1.828201748868372e-10	4.7561661501660844e-11	1.329776183643826e-10	same
MZB1	1.250685061748578	2.547667348799028e-06	8.096400472878267e-06	7.906677541358112e-07	1.6587435401450585e-06	same
NR4A1	-0.42454256795594425	0.7973848424890656	0.821199631811602	0.047125997552090335	0.06309058936950915	same
MET	1.9875665239598326	2.9403507120350322e-24	4.69204900856654e-23	1.1057972983214957e-84	1.4423443021584726e-82	same
PDZK1IP1	1.8684876309802294	1.7711795235221884e-15	1.271181476212097e-14	2.6257852862845603e-15	9.479369264565199e-15	same
NLRP2	0.6778371953475367	0.007845853912888464	0.01338121758878078	0.00951309294230698	0.014024215639764588	same
SPARC	0.28557727173861003	0.0007889442469366081	0.0017314065404607345	0.0005805737728512304	0.0009719427000857652	same
CA12	-2.7467297098420045	2.8043936051639165e-25	4.919988780989327e-24	2.0761390077856487e-38	2.7681853437141983e-37	same
HLA-DRA	1.7316464444168445	2.778624582516629e-18	2.549196864694155e-17	1.1031109040506143e-31	1.030944770140761e-30	same
MYH9	0.6348663421312583	1.8605057959106728e-06	6.021054355697971e-06	4.5479893104013144e-33	4.6094486254067373e-32	same
MUC1	2.916367648171554	1.0501522511691662e-41	7.501087508351187e-40	1.0387023130822885e-59	3.740856557323822e-58	same
EIF4G2	-0.05061643772685665	0.031103147785432727	0.04411794012118117	0.3044235347549872	0.35275032995942895	lost_with_LMM
FTL	-0.19103273449294225	0.11609831274710944	0.14286092626797717	0.010737305168993419	0.015720798197647757	gained_with_LMM
RPS14	0.053954471378240776	0.010972223945701107	0.017812051859904397	0.3150617151260172	0.36353274822232756	lost_with_LMM
SFRP4	1.7691970281613618	5.393384746834382e-13	3.172579262843754e-12	7.717562318347214e-13	2.3992421715069058e-12	same
DUOX2	-1.9540461389168224	1.6245765529339668e-08	6.512628418751711e-08	4.334785895631638e-38	5.629592072248881e-37	same
ECE1	0.8084407241319687	7.344218934169681e-08	2.76792170885792e-07	7.605913321549407e-33	7.605913321549407e-32	same
RPL27A	0.05830104595941936	0.010696745674774095	0.017478342605840025	0.31030104430521743	0.3587295309886907	lost_with_LMM
ANXA1	1.473995193839506	1.853989188569457e-15	1.3242779918353263e-14	3.9461823520669016e-66	1.9407454190492958e-64	same
TIMP1	2.1168243187227325	6.492233589571208e-25	1.1066307254950922e-23	1.4190301252818297e-49	3.08484809843876e-48	same
TIMP3	-0.30000202309834256	0.3502651530639237	0.38846412539437003	0.02583106466625061	0.03617796171743783	gained_with_LMM
CLDN1	1.125528255915565	3.1923555277094566e-10	1.4554812436365304e-09	2.4687270667431325e-15	8.923109879794454e-15	same
RRBP1	-0.18350936221661035	0.10187397706448208	0.1269194066417966	0.0030720407985875965	0.0047999155408030795	gained_with_LMM
PDLIM4	3.1762284939620233	3.9947741393436526e-51	7.989548278687305e-49	8.547310131353739e-104	3.663132913437317e-101	same
FLNA	1.1534769362925803	2.531167871160385e-11	1.282686421196141e-10	1.190383893628071e-58	3.8816866096567535e-57	same
CHIT1	1.5079275736795477	1.8154965105803126e-10	8.510139893345215e-10	1.0834650858876896e-09	2.773374793227874e-09	same
SIGLEC6	2.293399320085236	9.498278483447964e-19	8.960640078724495e-18	4.612947131121932e-21	2.3495486236614254e-20	same
SDC4	1.920053087625065	5.009439448228534e-22	6.261799310285667e-21	2.5446678938921568e-86	3.4700016734893042e-84	same
POSTN	1.6906377529978172	1.0209526768183231e-13	6.421086017725302e-13	2.4267094414833876e-13	7.83652133955884e-13	same
PKM	0.7039302208413339	6.338722008330367e-07	2.1782549856805385e-06	2.744918516945524e-48	5.679141759197636e-47	same
RPS4X	0.4089733775796051	0.00012098236957891618	0.00030551103429019233	3.0457714801028823e-12	9.137314440308648e-12	same
PLXNB2	0.7110026976241972	6.86895777325479e-07	2.3523827990598595e-06	1.0181370157980607e-30	9.063534265264635e-30	same
MT1H	-2.9895032365511387	1.114114020234581e-38	5.9684679655423976e-37	8.352828660964809e-48	1.6817775827445922e-46	same
CALR	-0.9961625795602623	0.1732954738073537	0.20323941416030533	9.563717961375265e-48	1.9127435922750527e-46	gained_with_LMM
CYP1B1	3.3526882844775043	2.2473140011302306e-52	4.81567285956478e-50	1.541745485115974e-80	1.594909122533766e-78	same
SLPI	2.559649834604081	7.043166259328403e-27	1.3993045548334576e-25	1.2326177909682751e-29	1.0445913482781992e-28	same
SCNN1A	2.83906732633038	1.182463825017617e-39	6.821906682793945e-38	1.4259120259056277e-84	1.7823900323820345e-82	same
ITGA3	1.335241499857036	3.8588818654961284e-13	2.3061047004956944e-12	9.926811688201949e-71	5.956087012921171e-69	same
TNC	2.7122703123359324	1.9898185460554816e-33	6.350484721453665e-32	4.157822081424624e-46	7.705730878678136e-45	same
TXLNGY	0.0929616784627143	0.9887583159872342	0.9907397955783911	0.7337106942088738	0.7704347506568504	same
COL11A1	1.718718863952825	5.661437737689952e-10	2.512472368797316e-09	4.766088552749052e-11	1.330071224022991e-10	same
HLA-B	1.4050090369651789	1.3769078109817021e-13	8.552222428457777e-13	8.114742885593235e-38	1.0296019315554518e-36	same
C7	2.232648320506855	1.1430499559606074e-19	1.1703583166832157e-18	3.214082987909489e-20	1.57553087642622e-19	same
KCNN4	3.812283782983485	2.442487898478666e-66	2.087962172460031e-63	7.401807974273627e-101	2.4672693247578753e-98	same
EGR1	-0.33482155259584284	0.4723017050207892	0.5133714185008579	0.040721683979227256	0.055153522319495156	same
APP	0.04950488564251411	0.012489952362505122	0.019920179206547244	0.45784595044279863	0.5094724967835296	lost_with_LMM
KRT19	2.9042198621814155	1.5685342412082103e-40	1.0456894941388069e-38	2.3268415736066117e-86	3.324059390866588e-84	same
SLIT1	-1.3617746859787159	2.9517060978566047e-05	8.244989100158113e-05	1.0942681138373656e-07	2.4553510407719497e-07	same
AHNAK	1.1025417895400518	2.574838419242779e-10	1.1856251246794388e-09	7.278970029372413e-50	1.6418729389561833e-48	same
EDN3	-2.5005712189310536	1.612725299205129e-20	1.759336690041959e-19	1.2707204382002841e-23	7.533915641503661e-23	same
RPS6	-0.017481928343648805	0.02204413808413836	0.032722619620195494	0.7238645513908051	0.7616954241222081	lost_with_LMM
PSAP	0.37845015905480023	0.00021650459441715486	0.0005233793579786177	4.753784648256228e-12	1.4078335582200085e-11	same
KLK10	3.1817705887776295	1.3457966027547946e-40	9.175885927873599e-39	2.533851367673291e-50	5.758753108348389e-49	same
LCN2	2.449047531196592	2.9271908333457414e-22	3.7053048523363815e-21	1.9866198316379215e-23	1.1640350576003447e-22	same
CLDN16	2.628044767607488	9.372472605392157e-29	2.1796447919516645e-27	4.5685783355896383e-35	5.152531957431923e-34	same
KRT7	0.638190660113238	6.527859139872538e-06	1.9781391332947085e-05	5.731411772419984e-11	1.5920588256722176e-10	same
COL1A2	1.0539894045000406	6.302393405393729e-08	2.3902882700608326e-07	1.3601451261262946e-07	3.0180735047181095e-07	same
PDK4	-1.5973129466249683	4.453429068829298e-05	0.000121678389858724	1.8892368410834828e-15	6.8950249674579664e-15	same
RPL3	0.305935117421772	0.0006234596307031009	0.0013999842006806157	5.9665439992934e-08	1.3674279601130786e-07	same
NELL2	2.4283058952091765	1.6987505394334173e-24	2.784836949890848e-23	1.644590258065858e-28	1.2814989023889803e-27	same
ALOX5	2.9057740163380963	6.047296605897544e-33	1.870297919349756e-31	1.552919711906102e-39	2.1668647142875843e-38	same
COL3A1	1.5723727603623365	7.961560528697683e-13	4.602058109073805e-12	3.312911282013177e-14	1.135855296690232e-13	same
FOS	-0.5996956061861037	0.6634755056216958	0.69498132572105	0.003923875824329902	0.006021292825058673	gained_with_LMM
LAMB3	3.3281261095272097	8.731617811880604e-47	1.0477941374256725e-44	7.60476077209511e-76	6.166022247644684e-74	same
SLC26A4	-2.2083668306329804	1.1524473126257729e-11	6.023243794211357e-11	2.7222730806246926e-20	1.3410212219826073e-19	same
DCN	2.0830771163334845	2.588009834645227e-17	2.1809071640268768e-16	1.1736751265905801e-17	4.8700212721600834e-17	same
ZFP36L1	0.7191945149725896	1.642577226355435e-06	5.35041441809588e-06	1.6820964084958918e-19	7.872526092804486e-19	same
RPS11	0.05300037962997189	0.011312385817673212	0.018285106386325235	0.31063368709087535	0.3589757554979299	lost_with_LMM
HSP90B1	-0.8688713850191555	0.508573867500728	0.5471326608722643	1.627547025267403e-34	1.743800384215075e-33	gained_with_LMM
ACTB	0.212414113214345	0.0020798070474013887	0.0041457947788732	4.721732218385794e-05	8.579767810513254e-05	same
GPX3	-0.8719280172807978	0.44249831510189264	0.4833032083003822	1.0409369679378723e-15	3.831669820630205e-15	gained_with_LMM
RPLP2	0.131870976742528	0.005524422289534426	0.009906316119906323	0.05288853052982788	0.07020601397764763	lost_with_LMM
IGLV1-44	1.5831723685100618	1.3133447483734498e-07	4.876280006337066e-07	1.959380520246637e-08	4.6394171750117684e-08	same
C3	2.424447482785884	1.6257414504399358e-25	2.920493623544795e-24	2.6445689039099445e-40	3.832708556391224e-39	same
EEF2	0.187771473311664	0.002661831373074071	0.005117266457845759	1.12040755163999e-05	2.1546299069999804e-05	same
BMP8A	-2.785688189380434	2.377529284432531e-21	2.764568935386664e-20	7.1675164126894e-28	5.389110084728872e-27	same
CST6	3.697530439718346	4.78005564210643e-53	1.1030897635630222e-50	1.4959206197945757e-75	1.1507081690727505e-73	same
LUM	2.8259340701888673	1.1658451137549258e-28	2.6698743063089904e-27	2.542981030459735e-32	2.42959971063032e-31	same
SPOCK2	2.7824438764495345	2.2991743385955527e-32	6.696624287171513e-31	6.993560859657746e-56	1.9426557943493742e-54	same
S100A6	1.5620854185825181	3.082867087704925e-14	2.0105654919814728e-13	4.140004294997281e-43	6.750007002712957e-42	same
SLC27A6	3.852341300613226	1.5352722962119554e-55	5.117574320706518e-53	2.523392304668257e-78	2.365680285626491e-76	same
GSN	1.4104626384343408	1.3223429559259846e-12	7.570665778202202e-12	3.2877336513923943e-69	1.8265186952179966e-67	same
B3GNT3	3.7678126408875943	5.562581958135029e-50	1.0429841171503179e-47	1.6216691504766261e-65	7.722234049888695e-64	same
COMP	2.9330703239488938	2.5432686993357375e-28	5.693885147766576e-27	2.0449902040113723e-31	1.8818928257773362e-30	same
USP9Y	0.15025892761759477	0.8025175284724393	0.8262019853868627	0.6193177362494986	0.6633178181893952	same
CD74	1.3626742267659233	1.9289077055958086e-11	9.874954124210623e-11	1.040344940491276e-26	7.326372820361099e-26	same
B2M	1.0789360074382104	5.932854012450733e-09	2.4381591831989316e-08	4.248071654534318e-25	2.6886529459077964e-24	same
GABRB2	3.6575322094125213	2.0387307470639155e-49	3.3978845784398594e-47	2.078869191485705e-74	1.4849065653469321e-72	same
APOE	1.4153490105070368	6.517221134735126e-10	2.8794791464220003e-09	1.0735564180636278e-09	2.750358030905964e-09	same
CCL21	0.6418901115754183	0.03599070864601405	0.05012633516157946	0.03543742317453708	0.04843383577385478	gained_with_LMM
