gene	old_significant	new_padj	new_log2FC	new_significant	in_both	old_only	new_only	is_druggable_target
HOXB9	False	0.00386808	-1.1406	True	False	False	True	False
HOXC-AS1	False	0.292632	0.430746	False	False	False	False	False
HOXC-AS2	False	0.0321644	0.884298	False	False	False	False	False
HOXC-AS3	False		0.183955	False	False	False	False	False
HOXC10	False	4.33941e-05	1.74884	True	False	False	True	False
HOXC11	False	0.530844	0.376528	False	False	False	False	False
HOXC12	False	0.441019	0.913183	False	False	False	False	False
HOXC13	False	0.287787	0.789284	False	False	False	False	False
HOXC13-AS	False	0.883836	-0.149171	False	False	False	False	False
HOXC4	False	0.00114448	0.642968	False	False	False	False	False
HOXC5	False	0.0194652	1.00775	True	False	False	True	False
HOXC6	False	0.00191322	0.656551	False	False	False	False	False
HOXC8	False	6.21234e-06	1.30189	True	False	False	True	False
HOXC9	False	0.317488	0.28351	False	False	False	False	False
HOXD-AS2	False	0.647573	0.127554	False	False	False	False	False
HOXD1	False	2.91738e-31	4.45675	True	False	False	True	False
HOXD10	False	0.487167	0.323574	False	False	False	False	False
HOXD11	False		0.0165434	False	False	False	False	False
HOXD12	False		0.15594	False	False	False	False	False
HOXD13	False	0.72345	-0.324902	False	False	False	False	False
HOXD3	False	0.00722662	0.473766	False	False	False	False	False
HOXD4	False	0.240181	0.23726	False	False	False	False	False
HOXD8	False	0.0683868	0.266203	False	False	False	False	False
HOXD9	False	0.754761	-0.091245	False	False	False	False	False
HP	False	0.000497973	-0.997906	False	False	False	False	False
HP1BP3	False	0.744001	-0.0160742	False	False	False	False	False
HPAT5	False		0.0263912	False	False	False	False	False
HPCA	False	0.0547131	0.305489	False	False	False	False	False
HPCAL1	False	3.55714e-06	-0.366817	False	False	False	False	False
HPCAL4	True	4.04933e-16	1.97323	True	True	False	False	False
HPD	False	7.51904e-16	-0.736224	False	False	False	False	False
HPDL	False	0.32569	0.189028	False	False	False	False	False
HPF1	False	0.291937	-0.0539948	False	False	False	False	False
HPGD	False	0.00718608	-0.487153	False	False	False	False	False
HPGDS	True	2.39963e-25	1.55373	True	True	False	False	False
HPN	True	0.153694	0.224529	False	False	True	False	False
HPN-AS1	False	0.523193	-0.140388	False	False	False	False	False
HPR	False	0.326656	0.418834	False	False	False	False	False
HPRT1	False	0.845684	0.0137872	False	False	False	False	False
HPS1	False	0.367263	-0.0555124	False	False	False	False	False
HPS3	False	2.08425e-05	0.346549	False	False	False	False	False
HPS4	False	4.37927e-05	0.231821	False	False	False	False	False
HPS5	False	0.00229982	0.188931	False	False	False	False	False
HPS6	False	0.822144	0.0138473	False	False	False	False	False
HPSE	True	2.57788e-54	1.85512	True	True	False	False	False
HPSE2	False	6.94533e-10	1.24394	True	False	False	True	False
HPX	False	0.37892	-0.166299	False	False	False	False	False
HPYR1	False	0.44725	0.262025	False	False	False	False	False
HR	False	1.33864e-08	0.858428	False	False	False	False	False
HRAS	False	0.0856079	-0.181422	False	False	False	False	False
HRAT17	False		-0.103667	False	False	False	False	False
HRAT92	False	0.0808552	0.301282	False	False	False	False	False
HRC	False	5.49866e-07	-0.82336	False	False	False	False	False
HRCT1	False	0.0363708	0.338107	False	False	False	False	False
HRG	False	6.96774e-11	-1.64648	True	False	False	True	False
HRH1	True	1.44153e-48	2.23394	True	True	False	False	False
HRH2	False	2.16283e-09	0.901328	False	False	False	False	False
HRH3	False	0.457573	-0.377167	False	False	False	False	False
HRH4	False	0.000160985	0.858766	False	False	False	False	False
HRK	False	0.926683	-0.0286558	False	False	False	False	False
HRNR	False	6.96785e-06	0.967413	False	False	False	False	False
HROB	False	2.30016e-09	0.566499	False	False	False	False	False
HS1BP3	True	0.00189636	-0.180198	False	False	True	False	False
HS1BP3-IT1	False	6.8485e-08	0.770343	False	False	False	False	False
HS2ST1	True	8.13337e-22	0.506665	False	False	True	False	False
HS3ST1	True	3.51019e-20	1.33584	True	True	False	False	False
HS3ST2	False	0.453644	0.24183	False	False	False	False	False
HS3ST3A1	False	0.000648826	1.001	True	False	False	True	False
HS3ST3B1	False	0.942415	0.0153745	False	False	False	False	False
HS3ST4	False	7.45671e-06	1.51479	True	False	False	True	False
HS3ST5	False	2.59113e-05	-0.979548	False	False	False	False	False
HS3ST6	False	4.10399e-13	2.00252	True	False	False	True	False
HS6ST1	False	4.23223e-07	0.293634	False	False	False	False	False
HS6ST1P1	False	0.26686	0.292364	False	False	False	False	False
HS6ST2	False	9.59613e-05	-1.28184	True	False	False	True	False
HS6ST2-AS1	False		-0.0715765	False	False	False	False	False
HS6ST3	True	1.4008e-06	-1.23732	True	True	False	False	False
HSBP1	False	2.1545e-14	-0.379868	False	False	False	False	False
HSBP1L1	False	0.00108784	-0.280266	False	False	False	False	False
HSBP1P1	False		0.253908	False	False	False	False	False
HSBP1P2	False		0.144055	False	False	False	False	False
HSCB	False	0.214028	0.113341	False	False	False	False	False
HSD11B1	False	2.33438e-35	2.3983	True	False	False	True	False
HSD11B1-AS1	False	5.76284e-06	0.898053	False	False	False	False	False
HSD11B1L	False	0.00931985	-0.242729	False	False	False	False	False
HSD11B2	True	1.5847e-06	-0.901943	False	False	True	False	False
HSD17B1	True	2.38987e-07	-0.669243	False	False	True	False	False
HSD17B10	True	1.1011e-09	-0.452618	False	False	True	False	False
HSD17B11	True	0.00124951	0.17925	False	False	True	False	False
HSD17B12	False	0.00147912	-0.191547	False	False	False	False	False
HSD17B13	False	0.095429	-0.24695	False	False	False	False	False
HSD17B14	False	0.00140886	-0.497145	False	False	False	False	False
HSD17B1P1	False	0.00160067	-0.292686	False	False	False	False	False
HSD17B2	False	0.301738	-0.444864	False	False	False	False	False
HSD17B3	False	0.0334577	-1.01881	True	False	False	True	False
HSD17B3-AS1	False	0.0898357	-0.738846	False	False	False	False	False
HSD17B4	True	4.64542e-26	-0.532237	False	False	True	False	False
HSD17B6	False	0.000192343	-0.842023	False	False	False	False	False
HSD17B7	False	0.0232692	-0.18349	False	False	False	False	False
HSD17B7P1	False	5.93466e-11	-2.72082	True	False	False	True	False
HSD17B7P2	False	1.12465e-05	-0.50987	False	False	False	False	False
HSD17B8	True	6.73222e-10	-0.444361	False	False	True	False	False
HSD3B1	False	0.826183	-0.197391	False	False	False	False	False
HSD3B2	False	0.904687	0.0603929	False	False	False	False	False
HSD3B7	True	1.45326e-05	0.543386	False	False	True	False	False
HSD3BP1	False		0.0761393	False	False	False	False	False
HSD3BP2	False		-0.0938193	False	False	False	False	False
HSD3BP3	False	0.528352	0.333645	False	False	False	False	False
HSD3BP4	False	0.0585429	-0.506502	False	False	False	False	False
HSD3BP5	False	0.1338	-0.25213	False	False	False	False	False
HSD52	False	0.000832565	-0.472087	False	False	False	False	False
HSDL1	True	8.65319e-12	-0.393191	False	False	True	False	False
HSDL2	True	1.32847e-12	-0.387598	False	False	True	False	False
HSF1	False	0.0792847	0.08625	False	False	False	False	False
HSF2	False	0.0273725	0.0866927	False	False	False	False	False
HSF2BP	False	3.23634e-10	0.48634	False	False	False	False	False
HSF4	True	1.51453e-25	-1.5686	True	True	False	False	False
HSF5	False	0.00314538	0.836287	False	False	False	False	False
HSFX1	False	0.071361	-0.473038	False	False	False	False	False
HSFX2	False	0.964233	-0.0218252	False	False	False	False	False
HSFX3	False		-0.00366151	False	False	False	False	False
HSFX4	False	0.445922	-0.353589	False	False	False	False	False
HSFY1	False		-0.0513713	False	False	False	False	False
HSFY2	False		0.0579725	False	False	False	False	False
HSFY3P	False	0.946505	-0.0549554	False	False	False	False	False
HSFY4P	False		0.32437	False	False	False	False	False
HSH2D	True	2.03671e-07	0.616648	False	False	True	False	False
HSP90AA1	False	6.43118e-23	0.519394	False	False	False	False	False
HSP90AA2P	False	7.47139e-05	0.533753	False	False	False	False	False
HSP90AA3P	False	0.0145674	0.431063	False	False	False	False	False
HSP90AA4P	False	0.182839	0.323765	False	False	False	False	False
HSP90AA5P	False	0.950143	0.0140407	False	False	False	False	False
HSP90AA6P	False	0.0183501	0.603184	False	False	False	False	False
HSP90AB1	False	2.56113e-18	0.337811	False	False	False	False	False
HSP90AB2P	False	0.0348738	0.355444	False	False	False	False	False
HSP90AB3P	False	0.00281606	0.31432	False	False	False	False	False
HSP90AB4P	False	0.858986	0.0493345	False	False	False	False	False
HSP90AB6P	False	0.918472	0.0710454	False	False	False	False	False
HSP90AB7P	False	0.537836	0.32508	False	False	False	False	False
HSP90B1	True	7.23982e-44	-1.04124	True	True	False	False	False
HSP90B2P	False	1.28355e-17	-0.976932	False	False	False	False	False
HSP90B3P	False	1.20033e-14	-1.25491	True	False	False	True	False
HSPA12A	False	0.144596	-0.168441	False	False	False	False	False
HSPA12B	False	0.0143519	-0.264349	False	False	False	False	False
HSPA13	False	0.451099	-0.0713948	False	False	False	False	False
HSPA14	False	2.79079e-10	-0.245089	False	False	False	False	False
HSPA1A	False	0.201284	0.200442	False	False	False	False	False
HSPA1B	False	1.56249e-08	0.655292	False	False	False	False	False
HSPA1L	False	0.00177488	-0.227715	False	False	False	False	False
HSPA2	False	0.0154713	0.216384	False	False	False	False	False
HSPA4	False	0.588137	0.0308969	False	False	False	False	False
HSPA4L	False	0.800934	0.0482516	False	False	False	False	False
HSPA5	True	6.62535e-39	-1.23288	True	True	False	False	False
HSPA5P1	False	2.97039e-22	-1.27392	True	False	False	True	False
HSPA6	True	3.32108e-07	1.06588	True	True	False	False	False
HSPA7	False	0.0015929	0.601971	False	False	False	False	False
HSPA8	False	0.0100272	0.25298	False	False	False	False	False
HSPA8P1	False	0.559054	-0.125352	False	False	False	False	False
HSPA8P11	False	0.00684768	-0.337917	False	False	False	False	False
HSPA8P13	False		0.334218	False	False	False	False	False
HSPA8P14	False	1.72675e-10	-1.24384	True	False	False	True	False
HSPA8P15	False	0.24376	-0.191185	False	False	False	False	False
HSPA8P16	False	0.998304	0.000735881	False	False	False	False	False
HSPA8P18	False	0.0888742	-0.439178	False	False	False	False	False
HSPA8P19	False	0.591473	-0.23098	False	False	False	False	False
HSPA8P20	False		-0.0627479	False	False	False	False	False
HSPA8P3	False	0.699795	0.21501	False	False	False	False	False
HSPA8P4	False	0.0180807	0.445906	False	False	False	False	False
HSPA8P5	False	0.446556	0.146288	False	False	False	False	False
HSPA8P6	False		0.106701	False	False	False	False	False
HSPA8P7	False	0.905991	-0.0453953	False	False	False	False	False
HSPA8P8	False	0.251003	0.423391	False	False	False	False	False
HSPA8P9	False	0.74905	-0.0778879	False	False	False	False	False
HSPA9	True	1.29865e-05	-0.29457	False	False	True	False	False
HSPA9P1	False	0.527296	-0.136304	False	False	False	False	False
HSPB1	False	0.00134207	-0.362627	False	False	False	False	False
HSPB11	True	5.65844e-37	-0.850042	False	False	True	False	False
HSPB1P1	False	0.00752192	-0.42592	False	False	False	False	False
HSPB1P2	False	0.00271637	-0.42175	False	False	False	False	False
HSPB2	False	0.0513698	0.928908	False	False	False	False	False
HSPB3	False	0.601228	0.347444	False	False	False	False	False
HSPB6	False	0.181367	0.322024	False	False	False	False	False
HSPB7	True	4.71645e-36	-2.67608	True	True	False	False	False
HSPB8	False	0.00119781	-0.596867	False	False	False	False	False
HSPB9	False	0.454896	0.191979	False	False	False	False	False
HSPBAP1	True	1.04023e-12	-0.314657	False	False	True	False	False
HSPBP1	False	0.0798834	-0.145303	False	False	False	False	False
HSPD1	False	0.41858	0.0617638	False	False	False	False	False
HSPD1P1	False	0.836985	0.038274	False	False	False	False	False
HSPD1P10	False	0.86629	0.058029	False	False	False	False	False
HSPD1P11	False	0.0233649	-0.472745	False	False	False	False	False
HSPD1P12	False	0.92619	-0.0512025	False	False	False	False	False
HSPD1P16	False	0.863681	-0.0994225	False	False	False	False	False
HSPD1P2	False	0.923982	0.0720641	False	False	False	False	False
HSPD1P21	False	0.0113575	-1.21298	True	False	False	True	False
HSPD1P3	False		0.16375	False	False	False	False	False
HSPD1P4	False	0.978184	-0.00394812	False	False	False	False	False
HSPD1P5	False	0.871442	0.0481572	False	False	False	False	False
HSPD1P6	False	2.1951e-09	-0.89365	False	False	False	False	False
HSPD1P7	False	0.987907	-0.0094763	False	False	False	False	False
HSPD1P8	False		-0.0461088	False	False	False	False	False
HSPD1P9	False	0.0295709	-0.719306	False	False	False	False	False
HSPE1	False	0.178658	-0.142127	False	False	False	False	False
HSPE1P10	False	0.964371	0.0306357	False	False	False	False	False
HSPE1P11	False	0.328593	-0.305379	False	False	False	False	False
HSPE1P13	False	0.916664	-0.0875373	False	False	False	False	False
HSPE1P14	False	0.867706	-0.137285	False	False	False	False	False
HSPE1P16	False		0.0476151	False	False	False	False	False
HSPE1P18	False	0.00325718	1.00038	True	False	False	True	False
HSPE1P2	False	0.956135	-0.0115112	False	False	False	False	False
HSPE1P21	False		-0.621862	False	False	False	False	False
HSPE1P22	False		-0.0430524	False	False	False	False	False
HSPE1P23	False		-0.0347329	False	False	False	False	False
HSPE1P24	False		-0.0119805	False	False	False	False	False
HSPE1P25	False	0.957866	-0.0382985	False	False	False	False	False
HSPE1P26	False	0.82245	0.0826939	False	False	False	False	False
HSPE1P27	False	0.430864	-0.297806	False	False	False	False	False
HSPE1P28	False		0.185993	False	False	False	False	False
HSPE1P3	False	0.268274	-0.16218	False	False	False	False	False
HSPE1P4	False	0.913057	-0.0330313	False	False	False	False	False
HSPE1P5	False	6.58863e-05	1.27878	True	False	False	True	False
HSPE1P6	False	0.787099	0.0885264	False	False	False	False	False
HSPE1P7	False	0.889791	-0.0792176	False	False	False	False	False
HSPE1P8	False	0.561292	-0.197615	False	False	False	False	False
HSPE1P9	False		0.20416	False	False	False	False	False
HSPG2	False	0.817507	0.0421613	False	False	False	False	False
HSPH1	True	1.1791e-33	0.778296	False	False	True	False	False
HTATIP2	True	1.69352e-12	-0.406211	False	False	True	False	False
HTATSF1	False	3.98833e-07	0.22742	False	False	False	False	False
HTATSF1P1	False		0.195331	False	False	False	False	False
HTATSF1P2	False	0.673662	0.117907	False	False	False	False	False
HTD2	False	0.219446	-0.269648	False	False	False	False	False
HTN1	False		0.017053	False	False	False	False	False
HTN3	False		-0.0814238	False	False	False	False	False
HTR1A	False	0.00168788	2.04274	True	False	False	True	False
HTR1B	False	0.949829	0.0175068	False	False	False	False	False
HTR1D	False	1.08935e-18	1.61573	True	False	False	True	False
HTR1DP1	False	0.408871	-0.305602	False	False	False	False	False
HTR1E	False	0.000265911	-1.33373	True	False	False	True	False
HTR1F	False	0.006474	-0.424015	False	False	False	False	False
HTR2A	False	1.59367e-06	1.19009	True	False	False	True	False
HTR2B	False	4.25528e-08	0.919905	False	False	False	False	False
HTR2C	False	0.329465	-0.725511	False	False	False	False	False
HTR3A	False	0.380858	0.38194	False	False	False	False	False
HTR3B	False	0.743832	0.184316	False	False	False	False	False
HTR3C	False	0.850912	-0.100773	False	False	False	False	False
HTR3C2P	False	0.880624	0.108399	False	False	False	False	False
HTR3D	False		-0.29434	False	False	False	False	False
HTR3E	False	0.749867	-0.165684	False	False	False	False	False
HTR3E-AS1	False		-0.0720862	False	False	False	False	False
HTR4	False	1.25034e-08	1.99547	True	False	False	True	False
HTR5A	False		0.403152	False	False	False	False	False
HTR5A-AS1	False		-0.270568	False	False	False	False	False
HTR5BP	False	0.2973	-0.191988	False	False	False	False	False
HTR6	False	0.0654051	0.433653	False	False	False	False	False
HTR7	False	3.7971e-08	0.995868	False	False	False	False	False
HTR7P1	False	0.00637963	-0.217863	False	False	False	False	False
HTRA1	False	0.367212	-0.129423	False	False	False	False	False
HTRA2	False	4.1091e-08	0.18058	False	False	False	False	False
HTRA3	False	0.0953231	0.380083	False	False	False	False	False
HTRA4	False	3.51228e-05	0.938836	False	False	False	False	False
HTT	False	1.13245e-10	0.341709	False	False	False	False	False
HTT-AS	False	0.0106615	-0.439288	False	False	False	False	False
HULC	False	6.01169e-09	-0.378765	False	False	False	False	False
HUNK	False	0.538539	0.122724	False	False	False	False	False
HUNK-AS1	False		-0.0415236	False	False	False	False	False
HUS1	False	0.152673	0.0548439	False	False	False	False	False
HUS1B	False	0.361393	-0.199768	False	False	False	False	False
HUWE1	False	0.0180169	0.147449	False	False	False	False	False
HVCN1	False	0.327589	0.129912	False	False	False	False	False
HYAL1	False	0.179719	-0.14051	False	False	False	False	False
HYAL2	True	9.16934e-10	0.448623	False	False	True	False	False
HYAL3	False	1.47572e-08	0.533492	False	False	False	False	False
HYAL4	False	0.200676	-0.4189	False	False	False	False	False
