gene	log2FC_tcga	cohens_d_tcga	fdr_tcga	replication_rate	novelty_score
GMEB1	0.20318132860686866	0.6388066044211224	6.855219847893745e-06	1	3.298783642923178
PIEZO2	-0.55084495436427	-0.5823971421280515	2.170638232043352e-06	1	3.2983552849253384
SCUBE3	-0.8790586374529754	-0.6417746836057651	7.2849366529940125e-06	1	3.297165069756807
TBL1XR1	0.2547906052166855	0.6678312313314452	1.1736907017910398e-05	1	3.2927060475645376
EPN2	0.44584428987756164	0.598689038828726	3.18944133406864e-06	1	3.290565812336607
CDK5	-0.23731998666878695	-0.612059353280518	4.2250065637200606e-06	1	3.28931261333057
EMC8	-0.17454419565757373	-0.6405759848981762	7.554737604527842e-06	1	3.2808896620318193
NAA60	-0.18428576968284283	-0.5834958533112582	2.4626035024733717e-06	1	3.2725980562995387
PYGO1	-0.34404447661595583	-0.575412053217681	2.0614807916246503e-06	1	3.2716897675266465
GAPT	0.3775063868524904	0.5459498490830647	1.0477126550166804e-06	1	3.2646478741087694
NIN	0.2738160872030182	0.5595300511319284	1.4720763899565857e-06	1	3.263218230990693
IFI44	0.4015514008076946	0.5755110037346445	2.186452967471478e-06	1	3.2575418335859876
MARCKSL1	-0.41107565456402817	-0.6163886693125368	5.266527627706948e-06	1	3.253592571549955
FUT1	-0.2952962683075602	-0.6516252394371742	1.0322898017713489e-05	1	3.24913270225805
OTUD4	0.30077538691606787	0.5698436973071249	2.0116149040088047e-06	1	3.2460890672753213
AC078899.1	-0.4195181547228264	-0.6519727852876585	1.0769179519157006e-05	1	3.238881736264162
HDAC2	0.20304512057941881	0.6707860632728445	1.4925396420980806e-05	1	3.2372632634472334
ANGPT2	-0.538236917430341	-0.5942822676353614	3.585818729888708e-06	1	3.236111594653205
IMPACT	-0.2809309937121869	-0.6126071078443756	5.28572431333432e-06	1	3.2326636857759334
RBM12	0.2510226367204549	0.6463109319211278	1.00569687273867e-05	1	3.229960146117819
ARMC8	-0.19560575483548526	-0.6338077974299902	8.032945455448647e-06	1	3.2293300691905023
TRPV6	-0.6353701085280699	-0.5845272490383796	3.00221343835609e-06	1	3.22808588990321
SRGAP2B	0.22519511149508786	0.5671514466206182	2.035667850232259e-06	1	3.227825104722351
ENOX2	0.27232296812109036	0.6448515970293824	1.0417835900911616e-05	1	3.2127941279781433
TNFAIP3	0.5086567393711401	0.5308389036153588	9.413430813260947e-07	1	3.1989690391047736
EDF1	-0.3381595303164726	-0.6043001333383244	5.138805826808019e-06	1	3.1962266730170317
HDAC1	-0.26285256942393787	-0.6299728864124511	8.48309443354531e-06	1	3.194873284916815
MLYCD	-0.25684016865561876	-0.5978532281760317	4.585456334726167e-06	1	3.1917096691813556
LAMC1	0.29619989445009054	0.5822045687107289	3.298085426491536e-06	1	3.1914929660151907
CCL5	0.8766337788440501	0.5800316562371288	3.195116242670972e-06	1	3.187571702730274
GNB4	0.4577374938781107	0.5910493227043725	4.190950754984069e-06	1	3.1784785204492016
UBE2G2	-0.24080541271815648	-0.61417595389728	7.0046699089819515e-06	1	3.1658389421518605
IFT57	0.27293743927630487	0.6159933172521493	7.412593161219622e-06	1	3.160064095907496
PSIP1	0.23944555792341582	0.6256249420756602	8.925706931831756e-06	1	3.159003916479738
PTPRD	0.9720534044202314	0.5977195643343032	5.2538632470130655e-06	1	3.1556731328776686
MAP3K7	0.20388799495257892	0.6220761005234665	8.511203529387285e-06	1	3.1539314432851895
CACYBP	0.1895549180949878	0.638878656897022	1.1616076246212472e-05	1	3.1528281878885265
MARK1	-0.33324714430200997	-0.560473661980937	2.5208437952680036e-06	1	3.1377860510513305
NPTN	0.2202895946163208	0.5169589414922054	0.0009233902359068315	2	3.1375424291138376
IL17RE	0.423304642731948	0.6855614921762987	2.663924681155751e-05	1	3.1360860036536766
DDX49	-0.22851770788183234	-0.614217428241256	7.894452222631964e-06	1	3.1341537578592606
C1GALT1C1	0.233397430153218	0.6731863974002664	2.251324567020879e-05	1	3.128675445082607
SLBP	0.19435046046075044	0.653845791190467	1.645905170642317e-05	1	3.1277335820148884
IFT140	-0.3424548940386041	-0.6307620134830138	1.1265781672802566e-05	1	3.1211609863717436
RSAD1	-0.17888181842649598	-0.5936804617752268	5.619185009211694e-06	1	3.1170163611526815
TMEM115	-0.22489633851288637	-0.6386796458017293	1.3433471883873507e-05	1	3.111526989692358
MRPL19	-0.22576214900877467	-0.6215269951700938	1.0035411842005045e-05	1	3.1066808075168155
C1QC	0.7029125701553287	0.5814678430482625	4.575603635173737e-06	1	3.10477755381647
ZCCHC9	0.2369375218981844	0.6038020816072693	7.256180238489866e-06	1	3.1031151702967334
ATP8A1	0.47365224362384684	0.6110931992767548	8.43986044398703e-06	1	3.1004820146782324
MAGI2	-0.3248823197687112	-0.6014290015321601	6.999851957639307e-06	1	3.100313062886586
DERL1	0.24917484456815764	0.6662303378833253	2.27981706705986e-05	1	3.092707851135419
SHARPIN	-0.24370139813167668	-0.604300089477342	7.745633892887321e-06	1	3.0885433329645853
ZNF281	0.273544476981217	0.5717634622708277	4.1995522633998865e-06	1	3.0742560741239235
TKT	-0.27365334935038277	-0.6438077232680639	1.7019031192871864e-05	1	3.0703609864656563
FN3KRP	0.20654699824751432	0.6297129629557225	1.3438192962555144e-05	1	3.067746903406557
RAB6B	-0.35718483430190373	-0.5953214211990142	7.130304007236288e-06	1	3.0640550323359297
CAAP1	-0.2415770888866966	-0.606047828582218	8.80881208196452e-06	1	3.0636218661856343
MPI	-0.21011212423639503	-0.672659536667288	2.8171256691758983e-05	1	3.060731239220635
USF1	0.2057678584474587	0.580917956744007	5.432905255206965e-06	1	3.058514376544357
STRAP	-0.23215992826661935	-0.6633389861200212	2.5166197067385616e-05	1	3.0508169947847907
MRPL12	-0.3910867342795701	-0.5569112661697655	3.3659415852029925e-06	1	3.04791600711334
TIMM10B	-0.1796760795318173	-0.6326278095508068	1.5523805188988137e-05	1	3.0423082849421195
ZSCAN32	-0.2008449936462453	-0.569973792736986	4.609814006629022e-06	1	3.04156060995185
MORF4L1P1	0.35610667504157556	0.6302114307845309	1.501343259505669e-05	1	3.0398374415737965
CEMIP	0.655691828263282	0.5245817742607976	1.60655226385046e-06	1	3.0394819554088697
GAS8	-0.18460265372881857	-0.5425969850785591	2.5337446575550324e-06	1	3.03650140755342
AHI1	0.27569909123477476	0.5737655233687003	5.1234240474019405e-06	1	3.0354719019681347
UROD	-0.21662709108276257	-0.5757171771858075	5.429265901796597e-06	1	3.031299984135324
MRPL15	-0.26468488040259874	-0.6957916014931753	4.4041969690243427e-05	1	3.0309609416777383
CRCP	-0.1950430577429687	-0.6095816499852857	1.0753795688007021e-05	1	3.028668767367718
TPI1	-0.2119894213579503	-0.6437937033084664	2.0278055147678143e-05	1	3.0213069179704353
CASP4	0.439916428983409	0.5396488001659328	2.525030002557178e-06	1	3.0208101438276014
ANKFY1	0.4125036482694302	0.5797930637737484	6.215576677256445e-06	1	3.0187033542152397
GATAD1	-0.2320766282557596	-0.6056496895247601	1.0474789975064146e-05	1	3.016047438459898
RAB23	0.5748556319554461	0.5813964607603475	6.505343840471301e-06	1	3.0155463159808646
HNRNPDL	0.22640845998746606	0.6361261050002168	1.9490616244510873e-05	1	2.996264913620773
ZNF444	-0.3367120567312849	-0.5992604576370231	1.0264571693674895e-05	1	2.989506175756042
PRDX3	-0.24129088627842776	-0.6164034061757985	1.4330064605808244e-05	1	2.9857051400092725
MT2A	-0.6061473408917912	-0.5904819749162673	9.037071149887246e-06	1	2.9783747242153
CLCN5	-0.32273358751997083	-0.6401997053145875	2.2431815876409082e-05	1	2.9763752208897447
ENAH	0.32499405087431477	0.5735894686700952	6.562251747202829e-06	1	2.972883880588592
DMKN	-0.43707977258760167	-0.6208044707651831	1.64725157214806e-05	1	2.9694568197563056
NPM3	0.33970110205682635	0.6191164425671896	1.626524339745918e-05	1	2.9647873224092107
YKT6	-0.17328148243709496	-0.6294512954361764	1.94957281867259e-05	1	2.964753707730567
WIPI1	-0.26362905499343103	-0.6094451462548204	1.4089255995375541e-05	1	2.95648662569063
TWIST1	0.3760588884524898	0.48822314775014153	8.916291532951661e-07	1	2.9536600838817217
TOM1L1	-0.37577633792981047	-0.58906824264691	1.0089471481252533e-05	1	2.943062451571389
GZMA	0.6135183486377631	0.5453776759632706	4.069742488199197e-06	1	2.939821860024267
TMEM233	-0.8052227651217168	-0.5936815402103659	1.1192577076392257e-05	1	2.9393588076111006
SUCLG2	-0.2743906480417033	-0.6653264075518687	3.831862215455688e-05	1	2.9384740351728627
ATF7IP2	-0.4388099545856772	-0.6220517572112051	1.9216781624607655e-05	1	2.933794736163971
C11orf68	0.2244139745814504	0.5909559729005187	1.1154688460000033e-05	1	2.9267346037137227
FMOD	-0.6223955969650055	-0.6051670162014325	1.4654589509698593e-05	1	2.9253932976850754
DNAL4	-0.2600209588379858	-0.5867049016502618	1.0705416193210803e-05	1	2.9161559568548836
C5orf15	0.25554437454094625	0.6500815231444301	3.275822805304698e-05	1	2.9154073438734867
MTRF1	-0.21019542648024148	-0.5767250479342309	9.36107598562105e-06	1	2.900162386049739
TIMM8B	-0.2502140776088071	-0.5916816429170684	1.272477498496605e-05	1	2.896488664770014
AGBL5	-0.18401879500675555	-0.6145749102540881	2.0635037819570082e-05	1	2.879526046197324
VPS18	0.1946048569867802	0.5870816605659234	1.312545184069323e-05	1	2.866065585274348
RPS6KA4	0.20192453995927018	0.5642783518307802	8.388961893203779e-06	1	2.864441558115487
MZB1	1.1006559983276352	0.5026865840466479	2.005993246516854e-06	1	2.8641425374741503
AUTS2	0.5132426015275637	0.5620631063544864	8.314881220604837e-06	1	2.8553614894704453
CUX1	-0.19161448475364828	-0.5845133785923146	1.3148593377995618e-05	1	2.8530803546160337
INTS5	0.15821169478484354	0.5696348737282325	9.897234399969204e-06	1	2.850729832741571
CLEC1A	-0.2926730592612492	-0.5239677035967965	3.677104060333487e-06	1	2.847499383111771
RPL13AP20	0.347926543512052	0.5524863219750823	7.284689799785255e-06	1	2.8384476155344647
YIPF2	0.2197587853720373	0.643780168995287	3.951904757078045e-05	1	2.834688675298188
SIRT5	-0.1914731827830174	-0.5683031166132028	1.0514826579265486e-05	1	2.8291253735748203
RBP1	0.7161264851007512	0.6155750750361736	2.546366232765893e-05	1	2.8280006073301216
DPYSL3	0.8405239564562406	0.6259324037515567	3.101744091336977e-05	1	2.8219499162679993
TXNRD1	-0.3599863748315322	-0.6294550696945158	3.3232465028818116e-05	1	2.8189751531794505
TBK1	0.1895250485617419	0.574244822905628	1.2449380879408239e-05	1	2.81658600935104
DYNC1H1	0.2426958807781343	0.5806956095730346	1.4245455290355056e-05	1	2.8142388754045977
SLC5A3	0.4510817049766933	0.5354716225301952	5.607404074258435e-06	1	2.811889010945721
MPP6	-0.36261571339292686	-0.6030051601005985	2.1869172142452782e-05	1	2.8101051440262363
TACO1	-0.193026335861334	-0.5923566298090905	1.847123361346123e-05	1	2.803922535241021
ASPA	-0.36721330505981775	-0.595441388553995	1.9662685056246328e-05	1	2.802359852484492
ZNF674	-0.19135655802501805	-0.5767142620102311	1.4051149659370667e-05	1	2.7983837740132818
PLXND1	0.3358190412043527	0.5635322827715005	1.1879727168662452e-05	1	2.7755055549137038
SULT1C2	-0.4812038749563099	-0.5183436592837432	4.596940847891295e-06	1	2.766675393927026
ODC1	0.42966957623923463	0.5602349155308046	1.1556008267214578e-05	1	2.7659874305498047
WBP1L	-0.2436066561670165	-0.6104977965782284	3.0312619731931595e-05	1	2.758458914838699
PRPSAP2	-0.2004089704545926	-0.598672040142903	2.526484094110404e-05	1	2.7523847855121963
MKRN2	-0.23346082893056241	-0.5983556782693144	2.5472625157869034e-05	1	2.748801884288471
HERC4	0.19664525986679493	0.5912670753753444	2.2439444172851484e-05	1	2.748793481925218
CBL	0.2923517295004068	0.5494748837115362	1.0098688493001554e-05	1	2.7450309213460025
MACROD1	-0.31610121465009566	-0.5063323098445912	3.843523195884024e-06	1	2.7419264174550007
ILF3	0.17390204637208928	0.6058316133980164	2.9848487632514174e-05	1	2.7414351048845083
SOCS5	0.25847730918557854	0.5782569882217956	1.8315202151456873e-05	1	2.7393122294614796
USP1	0.2849593924316949	0.6065773401367028	3.0562296723955055e-05	1	2.7385838746736777
NMD3	0.18863714427945055	0.5569631767823913	1.2725127282403824e-05	1	2.726522928692472
GPR157	-0.36581384750994284	-0.663383409125654	8.050809323542304e-05	1	2.715998122881907
RPS3	0.27128367706757217	0.5941772954079472	2.7060921136034726e-05	1	2.7139983347723087
CCNO	-0.28620886901122633	-0.5920878793570149	2.753153257202442e-05	1	2.700021155355552
KRBOX4	-0.1977104396686702	-0.5650400050444375	1.6837527748018085e-05	1	2.6973437196374306
CDC14A	0.35405582129683566	0.5201459365755658	6.551012010658506e-06	1	2.6962761244529347
APBB1IP	0.5601733374906521	0.5473927780901919	1.201768312595817e-05	1	2.69327058909897
AGO2	0.25745236923057835	0.5584217776620776	1.5236260820994322e-05	1	2.689985607926294
FBXO30	-0.3333114207684478	-0.5694433487165231	1.9118729445614343e-05	1	2.6869417724805658
UAP1L1	-0.34740710066388747	-0.602227183594609	3.567264620092846e-05	1	2.67850456986679
TIMM23	-0.16929592595009613	-0.6100326627192524	4.175661455934549e-05	1	2.6715006177596377
WSB1	0.47039426313861643	0.5510285244378531	1.422979682628785e-05	1	2.6707257689949695
SLC25A5	-0.4116608886408226	-0.6704818752631917	0.00010432814720743245	1	2.6695896323826047
GLT8D1	-0.20040258259398147	-0.6173915554649373	4.758342291945755e-05	1	2.6687023613819068
RNGTT	0.20603167475391482	0.5701208401553017	2.1647437281889116e-05	1	2.659381970872195
PLXNA2	0.37165220348775385	0.5772520587102269	2.5790102881019732e-05	1	2.648748159167273
SETD3	-0.1969305713536631	-0.5592945172361232	1.9072434916543432e-05	1	2.6396429686023137
THAP3	-0.2539051822944405	-0.5375330996246761	1.2394519637593893e-05	1	2.63755144855963
NBN	0.24931469702577136	0.578907540051055	2.7894341864195387e-05	1	2.6366250596508167
SVEP1	0.6092097843507951	0.5050810321443874	6.09553901952026e-06	1	2.6339914632365335
MAOB	-0.787000597789707	-0.6237470074480137	6.00979504153492e-05	1	2.6329236544404675
PSMD9	-0.17043638530780858	-0.6019080858085488	4.3927305616966767e-05	1	2.62267329696483
COA3	-0.22513841135272283	-0.5590929257250088	2.0482624838932664e-05	1	2.6213711366175447
PPP3CC	-0.1724340965397202	-0.5360337902932718	1.294556094631544e-05	1	2.6200683745835964
PUF60	0.21568672151145574	0.5909440454878904	3.7026238716671214e-05	1	2.618762866405761
NSMCE4A	-0.19618380043615335	-0.5697225165980437	2.5860689270428117e-05	1	2.6135222290242295
MCM3	0.20969347820021333	0.6024641040764015	4.619925934378828e-05	1	2.611901782677054
C1orf174	0.1734215932018346	0.6210029731977758	6.672100741689104e-05	1	2.5931453437558516
IL32	0.621113221043176	0.5170594514898579	9.66235822081791e-06	1	2.593010163785384
RFC3	0.23981125824673333	0.5604632773796931	2.4215273865897697e-05	1	2.587048391306123
SLC30A7	0.18889910446810454	0.5349790602012877	1.5064982504296403e-05	1	2.5796858097052007
DHX35	-0.20886284847907	-0.5678547875535737	2.8737363292796775e-05	1	2.5789426603779897
TMEM205	-0.3308789448658267	-0.559444813384518	2.512001792957607e-05	1	2.5734349834163694
TM7SF2	-0.41358531609383853	-0.5991555633146626	5.083731078881358e-05	1	2.5726646016310966
HAT1	0.24989082398650897	0.6157736648471496	6.797401640141083e-05	1	2.5663334666064967
RPLP1	0.2975377607813847	0.5671473070538222	3.0106002346668296e-05	1	2.564269723611973
SGPP1	0.2930021965322771	0.585629850961443	4.198527763678776e-05	1	2.5632450343462656
MAP3K9	-0.25555863623700326	-0.5233792778829587	1.2742305654288922e-05	1	2.561811757520031
IL6ST	0.25101201102036175	0.5177242734226419	1.1364245900479698e-05	1	2.559866638708811
EPM2AIP1	-0.2299812472136571	-0.5422293062579157	2.0118063156053584e-05	1	2.5465332144686004
SNRNP40	0.19407885313996776	0.6452045737946567	0.00011360469888046358	1	2.5450763523423414
SPATA6	-0.22984903773688448	-0.5350660663420305	1.846676331797827e-05	1	2.5327936633275296
WTAP	0.1750456938774585	0.6324547969848765	9.935815069870053e-05	1	2.5315878480248863
CARD6	0.2632132648805037	0.5380436370112267	1.9810346939983505e-05	1	2.530477289761223
PTCHD4	0.6704960980696377	0.6042855679883656	7.43779713255029e-05	1	2.494826608795257
TNS4	-1.0021748692235928	-0.5155914649684048	1.4660236691162043e-05	1	2.4922964524925146
P2RY12	0.3158263351240427	0.5401482555995453	2.434186769584899e-05	1	2.492052894167679
ZW10	0.19492805719586892	0.5941445543140343	6.490494540351672e-05	1	2.4881123466833306
SIRT1	0.2605022565112156	0.5382897986503247	2.4366335709198467e-05	1	2.4832437617546206
PDZD2	-0.38938371599207944	-0.5095405187414882	1.5216609662085088e-05	1	2.4548042362655424
TMED3	-0.24925805216676	-0.5668231540880573	4.7766182987166004e-05	1	2.449174525061388
KPNA1	0.17480557942765174	0.5560780125811923	4.0069502457678626e-05	1	2.4451784797232254
SLC25A30	-0.40967979038547586	-0.6044822075735962	9.130960476872436e-05	1	2.441795925931803
MTMR12	0.3792590993289817	0.5341696287787321	2.7267702611315677e-05	1	2.4381379202907607
SLC25A13	-0.25178729114422715	-0.5855798952053003	7.301750637068892e-05	1	2.4222939854735643
C1orf54	0.28572995991408634	0.5447840765388752	3.648963038988447e-05	1	2.41765941020611
CAPZA1	0.18878083924136835	0.5342346182058136	2.9915828350231528e-05	1	2.41693028453038
ATF1	0.28741040530072315	0.5727552584051558	6.14214217605146e-05	1	2.412261943977306
ALS2CL	0.45200068802129856	0.5693713670591997	5.8021224685908414e-05	1	2.412092323039246
MAGED2	-0.21018189867933756	-0.5936398565710274	8.742691608644687e-05	1	2.409201185563522
ZNF687	0.24158505383817452	0.5426987829429395	3.699223083153531e-05	1	2.4051810256253803
IFI35	0.3182194793214421	0.5200144809393124	2.3836570914708043e-05	1	2.403900176899426
FAM174B	-0.3036558268133387	-0.5544606929810236	4.8072358914741836e-05	1	2.394219250295743
RBM47	-0.23384742625766908	-0.5482660387634473	4.318162422563696e-05	1	2.393017342033567
NELFA	0.21278283123381847	0.5591673743300123	5.3280421640478464e-05	1	2.389563944841659
ARID4B	0.23643236978805593	0.5202573100747759	2.667579025741453e-05	1	2.3795959131942785
API5	0.16120702964499856	0.5897478736202445	9.354654075846313e-05	1	2.376077827673421
IFT20	-0.195548153898768	-0.5723116625921667	7.263662517238423e-05	1	2.3687088866472723
HADH	-0.2347183319974251	-0.5637784698360103	6.294871650055654e-05	1	2.3684407488695514
MTHFD2	0.5101043379960095	0.5587723097786004	5.9892962037288735e-05	1	2.3594854821023556
ARMCX2	0.3113597750742825	0.5176185703858526	2.8146056108428174e-05	1	2.355465982664858
GLRX5	-0.18240959193160666	-0.5611589845716303	6.505311909846678e-05	1	2.3494222079340736
GIPC1	0.23592134167515777	0.5463603807050313	5.0224561166615996e-05	1	2.348849088520296
