sample	DM1_like	TF_collapse	RAI_8	lineage
TCGA-A1-A0SM-01	1.534813694432522	-1.487965659617723	-1.534813694432522	breast invasive carcinoma
TCGA-A1-A0SN-01	1.7357666544007264	-1.398529262211052	-1.7357666544007264	breast invasive carcinoma
TCGA-A1-A0SO-01	1.551180524829884	-0.9957044462748064	-1.551180524829884	breast invasive carcinoma
TCGA-A1-A0SP-01	1.6812103793962043	-1.243036704250584	-1.6812103793962043	breast invasive carcinoma
TCGA-A1-A0SQ-01	1.585207401465392	-1.3040168497181406	-1.585207401465392	breast invasive carcinoma
TCGA-A2-A04N-01	1.460476890367405	-1.3834393550838022	-1.460476890367405	breast invasive carcinoma
TCGA-A2-A04P-01	1.7169535073849513	-1.6503498840085267	-1.7169535073849513	breast invasive carcinoma
TCGA-A2-A04Q-01	1.7244049122137557	-1.4785276635070908	-1.7244049122137557	breast invasive carcinoma
TCGA-A2-A04R-01	1.5409065014098662	-1.246564916054689	-1.5409065014098662	breast invasive carcinoma
TCGA-A2-A04T-01	1.715575316340857	-1.3087599112504962	-1.715575316340857	breast invasive carcinoma
TCGA-A2-A04U-01	1.6756393357559063	-1.0785914899413327	-1.6756393357559063	breast invasive carcinoma
TCGA-A2-A04V-01	1.3907779804199887	-1.3729203940669206	-1.3907779804199887	breast invasive carcinoma
TCGA-A2-A04W-01	1.5629435888224656	-1.347637427091743	-1.5629435888224656	breast invasive carcinoma
TCGA-A2-A04X-01	1.642830820828268	-1.6618312680031233	-1.642830820828268	breast invasive carcinoma
TCGA-A2-A04Y-01	1.6080858124813218	-1.5539201270116618	-1.6080858124813218	breast invasive carcinoma
TCGA-A2-A0CK-01	1.3369837449911888	-0.650465031816103	-1.3369837449911888	breast invasive carcinoma
TCGA-A2-A0CL-01	1.7528179986671644	-1.7207367166618537	-1.7528179986671644	breast invasive carcinoma
TCGA-A2-A0CM-01	1.7499433360847574	-1.428593192433156	-1.7499433360847574	breast invasive carcinoma
TCGA-A2-A0CO-01	1.6065365804441984	-1.5512876454785716	-1.6065365804441984	breast invasive carcinoma
TCGA-A2-A0CP-01	1.5381346148321517	-1.3322208164404263	-1.5381346148321517	breast invasive carcinoma
TCGA-A2-A0CQ-01	1.5971407501686161	-1.173681414739612	-1.5971407501686161	breast invasive carcinoma
TCGA-A2-A0CR-01	1.61180472782408	-1.4373064890241725	-1.61180472782408	breast invasive carcinoma
TCGA-A2-A0CS-01	1.3856282700415186	-1.4788287749580513	-1.3856282700415186	breast invasive carcinoma
TCGA-A2-A0CT-01	1.5272236204113772	-1.0148450907711128	-1.5272236204113772	breast invasive carcinoma
TCGA-A2-A0CU-01	1.4539030086128364	-1.3390974606738013	-1.4539030086128364	breast invasive carcinoma
TCGA-A2-A0CV-01	1.4800721635147855	-1.2834676291657683	-1.4800721635147855	breast invasive carcinoma
TCGA-A2-A0CW-01	1.7232596245648426	-1.4208478025353486	-1.7232596245648426	breast invasive carcinoma
TCGA-A2-A0CX-01	1.6715340753053864	-1.5759220896321806	-1.6715340753053864	breast invasive carcinoma
TCGA-A2-A0CY-01	1.519181097812003	-1.3573966715667165	-1.519181097812003	breast invasive carcinoma
TCGA-A2-A0CZ-01	1.5553423078602637	-1.4579266350682596	-1.5553423078602637	breast invasive carcinoma
TCGA-A2-A0D0-01	1.8122766150539888	-1.4386883005444577	-1.8122766150539888	breast invasive carcinoma
TCGA-A2-A0D1-01	1.557019124053125	-1.4552096766493352	-1.557019124053125	breast invasive carcinoma
TCGA-A2-A0D2-01	1.7638509527675332	-1.412737360602041	-1.7638509527675332	breast invasive carcinoma
TCGA-A2-A0D3-01	1.663597409121238	-1.6433647410733856	-1.663597409121238	breast invasive carcinoma
TCGA-A2-A0D4-01	1.5360120139190343	-1.6201109386955952	-1.5360120139190343	breast invasive carcinoma
TCGA-A2-A0EM-01	1.4370398407792135	-1.3088844351913946	-1.4370398407792135	breast invasive carcinoma
TCGA-A2-A0EN-01	1.6620290749405193	-1.210025577896791	-1.6620290749405193	breast invasive carcinoma
TCGA-A2-A0EO-01	1.5306152409376266	-1.57251948634892	-1.5306152409376266	breast invasive carcinoma
TCGA-A2-A0EP-01	1.7110837610986198	-1.3513784053922515	-1.7110837610986198	breast invasive carcinoma
TCGA-A2-A0EQ-01	1.7153831061261346	-1.4915577922745553	-1.7153831061261346	breast invasive carcinoma
TCGA-A2-A0ER-01	1.6735890433916136	-1.418497643149583	-1.6735890433916136	breast invasive carcinoma
TCGA-A2-A0ES-01	1.6065558179247685	-1.3271152705279794	-1.6065558179247685	breast invasive carcinoma
TCGA-A2-A0ET-01	1.4818159100431183	-1.1072172130558693	-1.4818159100431183	breast invasive carcinoma
TCGA-A2-A0EU-01	1.4086147291358453	-1.056461046851884	-1.4086147291358453	breast invasive carcinoma
TCGA-A2-A0EV-01	1.6744343132133284	-1.341989333944099	-1.6744343132133284	breast invasive carcinoma
TCGA-A2-A0EW-01	1.6637335012579253	-1.5305425313513719	-1.6637335012579253	breast invasive carcinoma
TCGA-A2-A0EX-01	1.6073399788141352	-1.5667401591591843	-1.6073399788141352	breast invasive carcinoma
TCGA-A2-A0EY-01	1.7373666474754543	-1.6980890591038558	-1.7373666474754543	breast invasive carcinoma
TCGA-A2-A0ST-01	1.7162590338700365	-1.4408766419711836	-1.7162590338700365	breast invasive carcinoma
TCGA-A2-A0SU-01	1.4269681535863272	-1.2757446878968266	-1.4269681535863272	breast invasive carcinoma
TCGA-A2-A0SV-01	1.4650929680352363	-1.510772292804689	-1.4650929680352363	breast invasive carcinoma
TCGA-A2-A0SW-01	1.663445052015084	-1.6501092340820456	-1.663445052015084	breast invasive carcinoma
TCGA-A2-A0SX-01	1.7426208096219586	-1.4823168261846784	-1.7426208096219586	breast invasive carcinoma
TCGA-A2-A0SY-01	1.720304940934332	-1.5953433229487874	-1.720304940934332	breast invasive carcinoma
TCGA-A2-A0T0-01	1.668582313660826	-1.7634482133861649	-1.668582313660826	breast invasive carcinoma
TCGA-A2-A0T1-01	1.6265026276089625	-1.7434545780746322	-1.6265026276089625	breast invasive carcinoma
TCGA-A2-A0T2-01	1.6122105444678752	-1.6281113112390986	-1.6122105444678752	breast invasive carcinoma
TCGA-A2-A0T3-01	1.6269227376092588	-1.5185812166374495	-1.6269227376092588	breast invasive carcinoma
TCGA-A2-A0T4-01	1.6110700342249304	-1.505982858697687	-1.6110700342249304	breast invasive carcinoma
TCGA-A2-A0T5-01	1.6894606674545374	-1.421763176461635	-1.6894606674545374	breast invasive carcinoma
TCGA-A2-A0T6-01	1.6483004855843002	-1.3822223392695248	-1.6483004855843002	breast invasive carcinoma
TCGA-A2-A0T7-01	1.5695008309635115	-1.5851362756742489	-1.5695008309635115	breast invasive carcinoma
TCGA-A2-A0YC-01	1.6143528773723752	-1.2191360686147832	-1.6143528773723752	breast invasive carcinoma
TCGA-A2-A0YD-01	1.7569915244414762	-1.483784634533973	-1.7569915244414762	breast invasive carcinoma
TCGA-A2-A0YE-01	1.7073489939263249	-1.3180443231627599	-1.7073489939263249	breast invasive carcinoma
TCGA-A2-A0YF-01	1.647607671508975	-1.1231931938427273	-1.647607671508975	breast invasive carcinoma
TCGA-A2-A0YG-01	1.6237011316909309	-1.548884522693508	-1.6237011316909309	breast invasive carcinoma
TCGA-A2-A0YH-01	1.5466209282709633	-1.584595995706188	-1.5466209282709633	breast invasive carcinoma
TCGA-A2-A0YI-01	1.5670792354749739	-1.1902426709313991	-1.5670792354749739	breast invasive carcinoma
TCGA-A2-A0YJ-01	1.6254960949469321	-1.4324420580184885	-1.6254960949469321	breast invasive carcinoma
TCGA-A2-A0YK-01	1.695790936896361	-1.4721149993955542	-1.695790936896361	breast invasive carcinoma
TCGA-A2-A0YL-01	1.6430283854329906	-1.7569285597440572	-1.6430283854329906	breast invasive carcinoma
TCGA-A2-A0YM-01	1.7572801408607415	-1.5567460611094301	-1.7572801408607415	breast invasive carcinoma
TCGA-A2-A0YT-01	1.5969106521994965	-1.510533028617432	-1.5969106521994965	breast invasive carcinoma
TCGA-A2-A1FV-01	1.6572728078824102	-1.345280616349191	-1.6572728078824102	breast invasive carcinoma
TCGA-A2-A1FW-01	1.6226608769164632	-1.3507882380819898	-1.6226608769164632	breast invasive carcinoma
TCGA-A2-A1FX-01	1.651618246863896	-1.414144069183989	-1.651618246863896	breast invasive carcinoma
TCGA-A2-A1FZ-01	1.5676323794370965	-1.4970834955252033	-1.5676323794370965	breast invasive carcinoma
TCGA-A2-A1G0-01	1.5503469429444978	-1.7012738621272288	-1.5503469429444978	breast invasive carcinoma
TCGA-A2-A1G1-01	1.710734911606818	-1.2394113192309795	-1.710734911606818	breast invasive carcinoma
TCGA-A2-A1G4-01	1.6793326516052973	-1.2910078668118936	-1.6793326516052973	breast invasive carcinoma
TCGA-A2-A1G6-01	1.6524798383288377	-1.319257173777953	-1.6524798383288377	breast invasive carcinoma
TCGA-A2-A259-01	1.4711471401839504	-1.6119430429155042	-1.4711471401839504	breast invasive carcinoma
TCGA-A2-A25A-01	1.7464932812181657	-1.5164032002546686	-1.7464932812181657	breast invasive carcinoma
TCGA-A2-A25B-01	1.6839866053578358	-1.4491475265162863	-1.6839866053578358	breast invasive carcinoma
TCGA-A2-A25C-01	1.7508104482387363	-1.3699885580011615	-1.7508104482387363	breast invasive carcinoma
TCGA-A2-A25D-01	1.4438288426542851	-1.4926448110160642	-1.4438288426542851	breast invasive carcinoma
TCGA-A2-A25E-01	1.7234641585136417	-1.5403956377391164	-1.7234641585136417	breast invasive carcinoma
TCGA-A2-A25F-01	1.7236018054244662	-1.668526160445281	-1.7236018054244662	breast invasive carcinoma
TCGA-A2-A3KC-01	1.7392694877856898	-1.486502184782718	-1.7392694877856898	breast invasive carcinoma
TCGA-A2-A3KD-01	1.6367598204883214	-1.2033333656465153	-1.6367598204883214	breast invasive carcinoma
TCGA-A2-A3XS-01	1.6732031043513285	-1.633193955933363	-1.6732031043513285	breast invasive carcinoma
TCGA-A2-A3XT-01	1.7716220793835027	-1.4934516659843546	-1.7716220793835027	breast invasive carcinoma
TCGA-A2-A3XU-01	1.3449087409900957	-1.5643269671003082	-1.3449087409900957	breast invasive carcinoma
TCGA-A2-A3XV-01	1.5205354548000716	-1.4352177898890488	-1.5205354548000716	breast invasive carcinoma
TCGA-A2-A3XW-01	1.5540184350207211	-0.8619968028828887	-1.5540184350207211	breast invasive carcinoma
TCGA-A2-A3XX-01	1.6571838942965953	-1.7037285179530381	-1.6571838942965953	breast invasive carcinoma
TCGA-A2-A3XY-01	1.7952966366272536	-1.5950446515001844	-1.7952966366272536	breast invasive carcinoma
TCGA-A2-A3XZ-01	1.5775526280661427	-1.6880493099888791	-1.5775526280661427	breast invasive carcinoma
TCGA-A2-A3Y0-01	1.679008803331123	-1.7480464483500755	-1.679008803331123	breast invasive carcinoma
TCGA-A2-A4RW-01	1.63875193843336	-1.3629550788293567	-1.63875193843336	breast invasive carcinoma
TCGA-A2-A4RX-01	1.7244869118055832	-1.2517368122381725	-1.7244869118055832	breast invasive carcinoma
TCGA-A2-A4RY-01	1.7460149303975547	-1.4681844389803567	-1.7460149303975547	breast invasive carcinoma
TCGA-A2-A4S0-01	1.638811932097668	-1.3987082191463667	-1.638811932097668	breast invasive carcinoma
TCGA-A2-A4S1-01	1.6482046120007543	-1.184948754175756	-1.6482046120007543	breast invasive carcinoma
TCGA-A2-A4S2-01	1.6383357307481128	-1.288807988903032	-1.6383357307481128	breast invasive carcinoma
TCGA-A2-A4S3-01	1.651168226847577	-1.5202288110088578	-1.651168226847577	breast invasive carcinoma
TCGA-A7-A0CD-01	1.56270736017767	-1.4639954183870876	-1.56270736017767	breast invasive carcinoma
TCGA-A7-A0CE-01	1.6506408638417556	-1.5507215700817933	-1.6506408638417556	breast invasive carcinoma
TCGA-A7-A0CE-11	1.6389163040169654	-1.3651543980617398	-1.6389163040169654	breast invasive carcinoma
TCGA-A7-A0CG-01	1.6113862249701258	-1.5032689154699088	-1.6113862249701258	breast invasive carcinoma
TCGA-A7-A0CH-01	1.4130535024370228	-1.3176673706998008	-1.4130535024370228	breast invasive carcinoma
TCGA-A7-A0CH-11	1.447020560979981	-1.0760393466481546	-1.447020560979981	breast invasive carcinoma
TCGA-A7-A0CJ-01	1.6371153342788682	-1.6519846833640532	-1.6371153342788682	breast invasive carcinoma
TCGA-A7-A0D9-01	1.5701099464291117	-1.2561180402001735	-1.5701099464291117	breast invasive carcinoma
TCGA-A7-A0D9-11	1.5223193092868361	-1.173147160454486	-1.5223193092868361	breast invasive carcinoma
TCGA-A7-A0DA-01	1.753248228486059	-1.6449491818710107	-1.753248228486059	breast invasive carcinoma
TCGA-A7-A0DB-01	1.6339317864377296	-1.3406957291688748	-1.6339317864377296	breast invasive carcinoma
TCGA-A7-A0DB-11	1.5515725760556427	-1.0977909394404923	-1.5515725760556427	breast invasive carcinoma
TCGA-A7-A0DC-01	1.4497830661021456	-1.2179942472473315	-1.4497830661021456	breast invasive carcinoma
TCGA-A7-A0DC-11	1.494233052056178	-1.338785174894907	-1.494233052056178	breast invasive carcinoma
TCGA-A7-A13D-01	1.7592161027730215	-1.4258657475273768	-1.7592161027730215	breast invasive carcinoma
TCGA-A7-A13E-01	1.7316023078803995	-1.5142824426432033	-1.7316023078803995	breast invasive carcinoma
TCGA-A7-A13E-11	1.5211129994275259	-1.29154005251797	-1.5211129994275259	breast invasive carcinoma
TCGA-A7-A13F-01	1.6640912932774388	-1.5399749778055711	-1.6640912932774388	breast invasive carcinoma
TCGA-A7-A13F-11	1.6919032841161452	-1.4454964934759755	-1.6919032841161452	breast invasive carcinoma
TCGA-A7-A13G-01	1.3170853174641273	-1.3353274963763728	-1.3170853174641273	breast invasive carcinoma
TCGA-A7-A13G-11	1.3577087771156946	-1.1085722239246603	-1.3577087771156946	breast invasive carcinoma
TCGA-A7-A13H-01	1.6618634022747698	-1.5600146119676521	-1.6618634022747698	breast invasive carcinoma
TCGA-A7-A26E-01	1.672467680397967	-1.3640737253436945	-1.672467680397967	breast invasive carcinoma
TCGA-A7-A26F-01	1.7371014001988168	-1.6237226761749015	-1.7371014001988168	breast invasive carcinoma
TCGA-A7-A26G-01	1.704630362356728	-1.7496183738688427	-1.704630362356728	breast invasive carcinoma
TCGA-A7-A26H-01	1.556723223085401	-1.6830748496333265	-1.556723223085401	breast invasive carcinoma
TCGA-A7-A26I-01	1.651244202892553	-1.805764822840431	-1.651244202892553	breast invasive carcinoma
TCGA-A7-A26J-01	1.6727895687576904	-1.307661094515695	-1.6727895687576904	breast invasive carcinoma
TCGA-A7-A2KD-01	1.7442521616414792	-1.3685843673261684	-1.7442521616414792	breast invasive carcinoma
TCGA-A7-A3IY-01	1.711441707455927	-1.215479220770556	-1.711441707455927	breast invasive carcinoma
TCGA-A7-A3IZ-01	1.596025567670158	-1.143092101061033	-1.596025567670158	breast invasive carcinoma
TCGA-A7-A3J0-01	1.6554598219761698	-1.5273852089458932	-1.6554598219761698	breast invasive carcinoma
TCGA-A7-A3J1-01	1.653227919415318	-1.3018550339518629	-1.653227919415318	breast invasive carcinoma
TCGA-A7-A3RF-01	1.453704693734125	-1.049560203210215	-1.453704693734125	breast invasive carcinoma
TCGA-A7-A425-01	1.6905622903853927	-1.298852876281485	-1.6905622903853927	breast invasive carcinoma
TCGA-A7-A426-01	1.631804183603601	-1.4520046637460482	-1.631804183603601	breast invasive carcinoma
TCGA-A7-A4SA-01	1.717704191370243	-1.2310901293151848	-1.717704191370243	breast invasive carcinoma
TCGA-A7-A4SB-01	1.6075281404143738	-1.2556384639632274	-1.6075281404143738	breast invasive carcinoma
TCGA-A7-A4SC-01	1.6479547804961465	-1.6269537000769272	-1.6479547804961465	breast invasive carcinoma
TCGA-A7-A4SD-01	1.7260999225950555	-1.645036795104606	-1.7260999225950555	breast invasive carcinoma
TCGA-A7-A4SE-01	1.7439458389822557	-1.3866080518159019	-1.7439458389822557	breast invasive carcinoma
TCGA-A7-A4SF-01	1.4131138395030658	-1.4876056814041392	-1.4131138395030658	breast invasive carcinoma
TCGA-A7-A56D-01	1.4857095486173202	-1.0824860428132461	-1.4857095486173202	breast invasive carcinoma
TCGA-A7-A5ZV-01	1.7386540129204036	-1.5237670358238666	-1.7386540129204036	breast invasive carcinoma
TCGA-A7-A5ZW-01	1.529327776694396	-1.5991667390018178	-1.529327776694396	breast invasive carcinoma
TCGA-A7-A5ZX-01	1.6442991287890492	-1.3772570186164512	-1.6442991287890492	breast invasive carcinoma
TCGA-A7-A6VV-01	1.7735361297927872	-1.5705581188479578	-1.7735361297927872	breast invasive carcinoma
TCGA-A7-A6VW-01	1.6608245065605465	-1.2674731186700172	-1.6608245065605465	breast invasive carcinoma
TCGA-A7-A6VX-01	1.591905513660652	-1.6167734864248218	-1.591905513660652	breast invasive carcinoma
TCGA-A7-A6VY-01	1.6900271103303148	-1.598105145270814	-1.6900271103303148	breast invasive carcinoma
TCGA-A8-A06N-01	1.3577399239123435	-1.1531103123995223	-1.3577399239123435	breast invasive carcinoma
TCGA-A8-A06O-01	1.452863996620238	-1.7369517829236119	-1.452863996620238	breast invasive carcinoma
TCGA-A8-A06P-01	1.4721727141750274	-1.4220487384304967	-1.4721727141750274	breast invasive carcinoma
TCGA-A8-A06Q-01	1.6018719483744768	-1.5080768429260365	-1.6018719483744768	breast invasive carcinoma
TCGA-A8-A06R-01	1.735303467711464	-1.5093201009485613	-1.735303467711464	breast invasive carcinoma
TCGA-A8-A06T-01	1.4447168567748778	-1.4990980907458762	-1.4447168567748778	breast invasive carcinoma
TCGA-A8-A06U-01	1.7285963980307797	-1.2388975047645852	-1.7285963980307797	breast invasive carcinoma
TCGA-A8-A06X-01	1.5506393301078552	-1.61435736897373	-1.5506393301078552	breast invasive carcinoma
TCGA-A8-A06Y-01	1.3885931554438755	-1.4604001114689378	-1.3885931554438755	breast invasive carcinoma
TCGA-A8-A06Z-01	1.483209425936109	-1.201467706832998	-1.483209425936109	breast invasive carcinoma
TCGA-A8-A075-01	1.667028552139648	-1.6190707296848221	-1.667028552139648	breast invasive carcinoma
TCGA-A8-A076-01	1.6912343783441992	-1.5013639442280924	-1.6912343783441992	breast invasive carcinoma
TCGA-A8-A079-01	1.6393852535711613	-1.3645277189372287	-1.6393852535711613	breast invasive carcinoma
TCGA-A8-A07B-01	1.4794260961730998	-1.3698045289607046	-1.4794260961730998	breast invasive carcinoma
TCGA-A8-A07C-01	1.7778783300135013	-1.4130799442582564	-1.7778783300135013	breast invasive carcinoma
TCGA-A8-A07E-01	1.7145232484780752	-1.40682793468909	-1.7145232484780752	breast invasive carcinoma
TCGA-A8-A07F-01	1.6071983342828784	-1.5394558989695981	-1.6071983342828784	breast invasive carcinoma
TCGA-A8-A07G-01	1.62706808881024	-1.444215822106218	-1.62706808881024	breast invasive carcinoma
TCGA-A8-A07I-01	1.707236397224857	-1.565288773335406	-1.707236397224857	breast invasive carcinoma
TCGA-A8-A07J-01	1.6854420018808094	-1.2991403851193013	-1.6854420018808094	breast invasive carcinoma
TCGA-A8-A07L-01	1.6966162802364555	-1.369605654782562	-1.6966162802364555	breast invasive carcinoma
TCGA-A8-A07O-01	1.5910475767225918	-1.4641697795357822	-1.5910475767225918	breast invasive carcinoma
TCGA-A8-A07P-01	1.5891532356787497	-1.3729666696304772	-1.5891532356787497	breast invasive carcinoma
TCGA-A8-A07R-01	1.7386717827351212	-1.5400616225730286	-1.7386717827351212	breast invasive carcinoma
TCGA-A8-A07S-01	1.7095710372223718	-1.3605344602063234	-1.7095710372223718	breast invasive carcinoma
TCGA-A8-A07U-01	1.6793790516092608	-1.5702911815901976	-1.6793790516092608	breast invasive carcinoma
TCGA-A8-A07W-01	1.6135970477047044	-1.6178988260243652	-1.6135970477047044	breast invasive carcinoma
TCGA-A8-A07Z-01	1.3997141068681644	-1.3832536178314696	-1.3997141068681644	breast invasive carcinoma
TCGA-A8-A081-01	1.6455050179013824	-1.6259911724474674	-1.6455050179013824	breast invasive carcinoma
TCGA-A8-A082-01	1.6784588541186127	-1.4556938879326144	-1.6784588541186127	breast invasive carcinoma
TCGA-A8-A083-01	1.5495492256642387	-1.211407205515825	-1.5495492256642387	breast invasive carcinoma
TCGA-A8-A084-01	1.656148378646535	-1.3855012559209643	-1.656148378646535	breast invasive carcinoma
TCGA-A8-A085-01	1.533757741704742	-1.320914708648973	-1.533757741704742	breast invasive carcinoma
TCGA-A8-A086-01	1.4944723749510467	-1.4193603721892136	-1.4944723749510467	breast invasive carcinoma
TCGA-A8-A08A-01	1.483447242115041	-1.471308874538002	-1.483447242115041	breast invasive carcinoma
TCGA-A8-A08B-01	1.496559030908507	-1.4142023017013985	-1.496559030908507	breast invasive carcinoma
