gene	mean_DM1	mean_DM2	log2FC_DM2vDM1	t	p	q_BH
ZNF792	2.553056529274907	2.4841035510118066	-0.0689529782631002	0.9210342108019949	0.3587589864717143	0.5146323158188157
NME2	0.6049627850867245	0.5489720104337469	-0.05599077465297764	0.9211313080070155	0.3587677954579769	0.5146323158188157
AC016598.1	0.00849310547588427	0.005918925209590655	-0.0025741802662936153	0.9208890195089859	0.35883806375646365	0.5147187957217594
AL591034.1	0.0011262939653369779	0.002384839187925287	0.0012585452225883091	-0.9231861185012167	0.35885474165967035	0.5147284026687017
ECEL1P3	0.005592923092886459	0.0020653873092663835	-0.003527535783620075	0.9215523920289324	0.3589920624994266	0.5149110501806443
FAR1P1	0.005487392704158443	0.0033169831601913436	-0.0021704095439670995	0.9206087585849302	0.3590072727092293	0.5149185461567882
AL031429.2	0.044718936532198446	0.037612397489770626	-0.00710653904242782	0.9203396488306423	0.35909055979628024	0.5150236806066174
SNORA11F	0.16361647382938838	0.14920547152818917	-0.01441100230119921	0.9204813597548607	0.35911640943691153	0.5150464321551523
IFNA11P	0.0031767304361089	0.001510316606155791	-0.001666413829953109	0.9201483263120384	0.35914875958742964	0.5150642881684551
ARMCX5	4.037901180074635	4.097008148198719	0.05910696812408389	-0.9201631148906709	0.35914883334846975	0.5150642881684551
FAUP1	0.4272736619348846	0.39268725568495805	-0.03458640624992654	0.9202435729667606	0.3591694418824182	0.5150669933806443
UCK2	3.231020966397323	3.331410480086607	0.10038951368928384	-0.9207243779873004	0.35917392573728935	0.5150669933806443
AC009878.2	0.0011953910339166643	0.0004271549115691364	-0.0007682361223475279	0.9203494811184352	0.3591806805160521	0.5150669933806443
AL354811.1	0.008458388092001614	0.005757188791435847	-0.0027011993005657663	0.9201009498762841	0.3592205772026124	0.5150960122535503
CNOT10	4.668715512696436	4.632857889947224	-0.035857622749212226	0.9204462932267079	0.35922089178119676	0.5150960122535503
SDF2	5.882214604493313	5.8115979451500435	-0.0706166593432691	0.9204611706938084	0.3592511901405728	0.5151251356847726
RPL18AP8	0.005567221511956573	0.007855720170578567	0.0022884986586219937	-0.9213259234655164	0.3593105637772393	0.5151947661039894
AC116353.1	0.007871860573897669	0.005182252036437684	-0.002689608537459985	0.9200653386462111	0.3593197296459553	0.5151947661039894
PIEZO2	3.239007764298457	3.4047419886278156	0.1657342243293587	-0.920442404395515	0.35934268909258965	0.5152133620767068
NFYC-AS1	0.928263673653396	0.9914550428981479	0.06319136924475188	-0.9205255591255898	0.359376536586255	0.5152475674941487
EVC	4.566048752422992	4.415274231670822	-0.15077452075216957	0.9199394675720969	0.3594089659930894	0.5152664691391089
EDDM3B	0.012820055512905035	0.004618810389686549	-0.008201245123218487	0.921084880329601	0.35940970180343396	0.5152664691391089
CLEC3A	0.0033729849135172942	0.0019493593755252146	-0.0014236255379920797	0.9197316303110261	0.3594389004372406	0.5152940055913897
CBWD5	2.236406187925658	2.325328791235635	0.08892260330997726	-0.9207616026890086	0.3594507754700239	0.5152967059731769
SCN3B	2.0666521442701526	2.223741228804879	0.15708908453472636	-0.9204318934835672	0.35947784860225834	0.5153211930903875
RNU6-1300P	0.0026887371702230024	0.0014130966926797126	-0.0012756404775432898	0.9195437287447257	0.3594966657880898	0.5153338440534478
KRT8P23	0.0406495728771675	0.03460920021501781	-0.006040372662149691	0.9198990386478503	0.35952158240435567	0.5153428166383431
AC013287.1	0.2527712335298287	0.33720371013562017	0.08443247660579145	-0.9200959406916323	0.3595229096569509	0.5153428166383431
DLGAP2	0.8336025280563937	0.9573588075643373	0.12375627950794366	-0.9199553125812597	0.3595467869570682	0.5153627189495522
RNU6-1203P	0.002889123150534081	0.0048946315369629316	0.0020055083864288508	-0.9218691618611554	0.35957324469412005	0.5153782111479638
APH1A	7.609906561192066	7.550610614263037	-0.059295946929029064	0.919357487484621	0.35957758117922173	0.5153782111479638
RN7SL660P	0.004874536325710035	0.003175790962627667	-0.0016987453630823678	0.9195482649647919	0.3596393744923759	0.5154400359884324
AC079584.1	0.0013314075277856407	0.0004784903326504346	-0.0008529171951352061	0.919450382871061	0.35964070452250624	0.5154400359884324
AC002044.3	0.027421266094723836	0.02245260941139488	-0.004968656683328958	0.9191449666471679	0.35967152696672633	0.5154698863942073
LINC02663	0.008674502896962017	0.00471215094825685	-0.003962351948705168	0.9190952102750676	0.35973512918235495	0.5155467127699106
AC109486.1	0.005656515476962986	0.0028707950337572767	-0.002785720443205709	0.9197186130291037	0.35975575892135714	0.5155619515007801
RSU1	6.089200573122517	6.008673411029618	-0.08052716209289912	0.9197781939792985	0.3598251937703162	0.5156431193530079
PPP1R14A	2.103491195185512	1.9866489971166295	-0.11684219806888274	0.9192019515755216	0.359836293135141	0.5156431193530079
RNU6-335P	0.0069626704380008324	0.004935165995424721	-0.0020275044425761115	0.9188723057371845	0.35984239168251647	0.5156431193530079
AC010457.1	0.04042433019905789	0.034547633593700555	-0.005876696605357334	0.9191183975407123	0.3598612278350079	0.515655783628659
EEFSEC	4.330099454280694	4.377817898483742	0.04771844420304827	-0.9206176459658535	0.35989492131939577	0.5156897361188708
RNU6-1092P	0.006687083943375793	0.0016473456403491853	-0.0050397383030266075	0.9204820894291416	0.3599094913182766	0.5156962856378507
AC092327.1	0.0011272524666009333	0.0023796694534943476	0.0012524169868934143	-0.9204638103426961	0.3599266457087752	0.5157065377353625
PPAN	1.8931956026671126	1.843040689790464	-0.05015491287664853	0.918871059342465	0.3599790930518983	0.5157673559578454
AC008752.1	0.031197504655205315	0.03725656773603221	0.006059063080826897	-0.9192272784267767	0.3600580855082013	0.5158662027946765
RPL7P15	0.09493804377444472	0.0789972236274663	-0.01594082014697841	0.9186047196492513	0.3601157018063852	0.5159321944798277
AC104534.1	0.19492311433889709	0.21900390803725792	0.02408079369836083	-0.9194682002723519	0.36012415304376855	0.5159321944798277
GUSBP13	0.11256071265063662	0.13191962403229787	0.01935891138166125	-0.9203241608799541	0.360226234500502	0.5160641060591358
AC104365.2	0.02094521506427559	0.015582803500404599	-0.0053624115638709925	0.9183177300487679	0.36030229566734506	0.5161587343892574
MTCO1P55	0.006512312659993094	0.010189334307980866	0.003677021647987772	-0.918953645587789	0.3603135708210217	0.5161605494562351
DUTP1	0.03662277684490614	0.044040127349343795	0.0074173505044376545	-0.9189537846244435	0.3603747015645477	0.5162337821428765
Z94721.1	0.10264087993127557	0.09156242424693771	-0.011078455684337865	0.9182433913724655	0.36039647054083696	0.5162506269212622
LINC02360	0.0019032219131032264	0.0009011648220531109	-0.0010020570910501156	0.9176854428496656	0.3604639848596414	0.5163329969490666
IQCF6	0.0045975922005398835	0.002826413866045666	-0.0017711783344942175	0.9176632697899875	0.3604867111628839	0.5163512092849685
CICP11	0.007417868441295344	0.005031782917867325	-0.0023860855234280193	0.9180990348853596	0.36049901516288996	0.5163544924045571
SELENOTP2	0.0023181949490601096	0.00131036053433586	-0.0010078344147242495	0.9175078816377287	0.3605712233815729	0.5164435757243179
DBIP2	0.006402003163891953	0.004394140176393944	-0.0020078629874980087	0.9174460689714372	0.36060231109348456	0.5164737591250902
AL391840.2	0.1397331655085289	0.12158616452369887	-0.018147000984830033	0.9186614707575435	0.3606321756968525	0.5165021890971805
MS4A18	0.0038323252631879768	0.002178822473001009	-0.0016535027901869678	0.9179673203632385	0.3606697021584456	0.5165347145308408
AC095057.3	1.617840319537631	1.7286001623664669	0.11075984282883589	-0.9182750346060728	0.36068228122956125	0.5165347145308408
RNU6-946P	0.0026103654887258613	0.0015154138825197018	-0.0010949516062061595	0.9172030690599356	0.3606849318338537	0.5165347145308408
CYP1D1P	0.001562063284265669	0.0007616367284218746	-0.0008004265558437944	0.9171036823775229	0.36073716550456564	0.5165951733695915
AC129510.1	0.33775096744471095	0.30461054287808104	-0.03314042456662991	0.9177598700169163	0.3607711107536973	0.5166240248582743
Z82206.1	0.25137076449033674	0.2806000820870874	0.02922931759675068	-0.9188274578980452	0.36077966120266014	0.5166240248582743
AL672310.1	0.1308512220987471	0.16637934193774404	0.035528119838996924	-0.9179632021069813	0.36078736385233773	0.5166240248582743
PPP2R3C	3.240431473973907	3.293925756969719	0.05349428299581227	-0.9172957119502586	0.3607988964344547	0.5166261948112212
ODC1-DT	1.7670936470637921	1.6986492750350475	-0.06844437202874465	0.9178226118187479	0.3608721445025399	0.5167059466423249
H3P2	0.007264422619004507	0.004530911943145194	-0.0027335106758593127	0.9171576946102054	0.36087463059015285	0.5167059466423249
AC092329.2	0.012701985693866701	0.009456192739240938	-0.003245792954625763	0.916992296552394	0.360934344323995	0.5167770987525532
AC068397.1	0.01264755811615876	0.01708625845084964	0.0044387003346908795	-0.9178376634246577	0.3610232632356687	0.5168900610214974
AL031733.1	0.005453118016025801	0.0074734434971168015	0.0020203254810910003	-0.9175705945571874	0.3610426179430053	0.516903422196723
AL603650.1	0.0027600982247680973	0.0016656731133052802	-0.001094425111462817	0.9164149217508165	0.3611202896706123	0.5169936417078024
PIGM	4.895305998914945	4.828799478041636	-0.06650652087330933	0.9174407847243597	0.36112568236948034	0.5169936417078024
LINC02834	0.006772345978947707	0.004058081716328921	-0.0027142642626187853	0.9163554207865222	0.3611782953713466	0.5170546107112038
AC104532.2	0.8003943490171488	0.8623748982048229	0.06198054918767415	-0.9172167501190576	0.36123920195207315	0.5171274488987765
OR2H5P	0.001777856851887448	0.0007906915808838018	-0.000987165271003646	0.9163178006396283	0.36127070585621607	0.5171581931783193
AL355881.1	0.14171591536757286	0.12074687529590088	-0.020969040071671982	0.9160674145052413	0.36130374145609023	0.5171911283093175
SLC6A12-AS1	0.28472874717585434	0.3281953237799283	0.04346657660407399	-0.9178177468252129	0.3613328142935519	0.5172123687547768
DGAT1	5.279685513254497	5.20056691052345	-0.07911860273104754	0.9167038723029074	0.3613386368829908	0.5172123687547768
ZBTB14	3.814211999975984	3.8834006289840337	0.06918862900804967	-0.9160791685328692	0.36134992110876424	0.5172141660541576
GAPDHP64	0.027686979896076817	0.035806662663265224	0.008119682767188406	-0.917226557058858	0.3613975190857661	0.5172679390927567
AC011196.1	0.0017182295476889653	0.0034083051730056583	0.001690075625316693	-0.9172313955379376	0.3614278833556597	0.5172970432420712
AL022724.1	0.0021393834683372946	0.00098684814747378	-0.0011525353208635147	0.9163097239989746	0.3614591523273733	0.517327440603079
LINC01148	0.0011526558335380333	0.00047586933109731636	-0.000676786502440717	0.9155889030085035	0.3615281855962036	0.5174094003603306
NECAP1P2	0.008699396981901213	0.011479058813435538	0.002779661831534325	-0.916913633924122	0.36154351543474333	0.5174094003603306
RN7SL828P	0.0005642867799876963	0.00136113221468596	0.0007968454346982636	-0.9175018584254729	0.3615517686391214	0.5174094003603306
RN7SL697P	0.0011554543191486827	0.002210205818051351	0.0010547514989026681	-0.9171477013450121	0.3615565474771387	0.5174094003603306
AC024933.2	0.0046202352715952015	0.0011478007601952364	-0.003472434511399965	0.9172638272882365	0.36159809854741665	0.5174545042864724
LINC00499	0.034699048605734084	0.041507034675120805	0.006807986069386721	-0.916881207663604	0.36162359899407726	0.5174766375661203
AL451054.3	0.0014609762751548088	0.0004501173789360618	-0.001010858896218747	0.9159089555090517	0.361742178949466	0.5176319609660884
AC092819.3	0.0037518280076976355	0.00805727648934054	0.004305448481642905	-0.9188546424332484	0.36180798530689456	0.517711761901556
MARK2P5	0.012450869975512443	0.0044350425709128215	-0.00801582740459962	0.916563316720697	0.36189208143956203	0.5178035586742803
VWDE	2.2858378857180726	2.0853343835547467	-0.2005035021633259	0.9164421927587241	0.3618922184126582	0.5178035586742803
ST13P16	0.006060882777037892	0.00858016691719382	0.0025192841401559278	-0.9155041527686685	0.36196503740493946	0.517893381765587
ZNF702P	2.971803057156267	2.8487917524739017	-0.1230113046823651	0.9156347005315685	0.3619927281102646	0.5179089822213669
RP1L1	0.1846216712013027	0.20256556751776955	0.01794389631646684	-0.9149940337350152	0.36199602495668043	0.5179089822213669
RNU6-579P	0.0018530607959097568	0.0008754570781354255	-0.0009776037177743314	0.914719760390287	0.3620188525262187	0.5179254064526493
ZNF493	4.190707347684751	4.283221763841567	0.0925144161568161	-0.9146669737215087	0.36202915006552977	0.5179254064526493
AC023818.1	0.6963981453766678	0.6465521825672319	-0.04984596280943587	0.915062185395169	0.3620381449224525	0.5179254064526493
KIF13A	6.507273959845391	6.407896730472946	-0.09937722937244509	0.9153350751440801	0.3620476742822142	0.5179254064526493
POTEA	0.002948457783555759	0.0014493706024234381	-0.001499087181132321	0.9150761976125062	0.36211169644821123	0.5180026248195725
AP003086.2	0.004283248332502436	0.002588078578460449	-0.0016951697540419871	0.914636798646765	0.3621263112670172	0.5180091634017071
EGFL8	0.6746708101915531	0.6129649692919168	-0.061705840899636266	0.9149730613880193	0.36214545574706863	0.5180221809651732
LINC02315	0.1671673235220921	0.253599379262035	0.08643205573994292	-0.915941272628008	0.36222001231669165	0.5181144584873822
AC018797.3	0.20494074521970232	0.18156155667527296	-0.023379188544429358	0.9147739165801546	0.3622490293550089	0.5181294687563524
HERC2P8	0.013819539270387381	0.01812973275414927	0.0043101934837618885	-0.9151508766937178	0.36225059883694405	0.5181294687563524
AL356057.1	0.010985752602269163	0.00852570177407617	-0.0024600508281929934	0.9146430978735339	0.362383499224061	0.5183051828664611
PRKAG2-AS1	1.639462646146577	1.7318700833100364	0.09240743716345934	-0.9153248984409451	0.3624021902553972	0.518317541881083
AC090819.1	0.004604480031551553	0.0003733508911981764	-0.004231129140353377	0.9159097681158708	0.3624313477241856	0.518333367663745
AL139424.2	1.048173925783553	1.1015698860517633	0.05339596026821036	-0.9141540850521976	0.36243335604548754	0.518333367663745
AL445209.1	0.0002581609692637247	0.0008570033826777018	0.0005988424134139771	-0.9163447612804536	0.3624585231556479	0.5183549863635689
AKAP12	5.194610365015998	5.398237143968865	0.2036267789528674	-0.9141153286711379	0.36255057931537416	0.5184358641494226
OR56A1	0.004532419225576064	0.002827534397672216	-0.0017048848279038482	0.9137145472444754	0.3625537426389329	0.5184358641494226
FAM90A20P	0.0480653405805905	0.058983201127296395	0.010917860546705897	-0.9149075618618658	0.3625573997438886	0.5184358641494226
CHMP1A	6.744528701408089	6.797466952789116	0.05293825138102726	-0.9153071813354269	0.36256364326283747	0.5184358641494226
MTMR9	3.9985432007607398	4.0583915925867045	0.059848391825964686	-0.9140846193650621	0.36256533811884617	0.5184358641494226
EIF1P5	0.06397074836952228	0.055645225660093015	-0.008325522709429267	0.9135141752694346	0.3626638023683214	0.5185622818304862
GFRA3	0.1217802338372287	0.09677500884385826	-0.025005224993370448	0.9146798274169078	0.36270055241423477	0.5186004516277167
RNU6-1074P	0.00031419054698274935	0.0011207121874261673	0.000806521640443418	-0.9161559046888198	0.3627346707975096	0.5186348565803764
RPS2P28	0.02940224595096367	0.02373878739841047	-0.005663458552553201	0.91351987491036	0.36277630635869207	0.5186742228654845
AC087190.2	0.011025196561552096	0.00804554156205736	-0.0029796549994947352	0.9132128087588983	0.3627823174744372	0.5186742228654845
LINC00314	0.0002475586533732395	0.0008730289660510799	0.0006254703126778404	-0.9159893343371	0.3627955688489146	0.5186787899266486
SCRT2	0.05608053383178992	0.01858498255685403	-0.03749555127493588	0.9150326341372069	0.3628249329509505	0.5187063920169734
RNA5SP199	0.001676012441420152	0.0008460141837115999	-0.000829998257708552	0.9131043926760317	0.3628539183111422	0.5187221227506645
AP006222.2	0.018726055237324544	0.027775411165156937	0.009049355927832393	-0.9159283657392029	0.3628564544165246	0.5187221227506645
AC130709.1	0.002461149893155254	0.004076909493120703	0.0016157595999654493	-0.9135227952660242	0.3628661097568247	0.5187221227506645
