gene	is_known	is_novel_validated	known_category	panel_memberships	log2FC_tcga	cohens_d_tcga	fdr_tcga	log2FC_27155	pval_27155	log2FC_126698	pval_126698	replicated_27155	replicated_126698	replication_rate	median_expr_tcga	n_cohorts_present	coverage_fraction	novelty_score	known_replicated
AC018816.2	False	False			0.02578538400378378	0.39480709782372564	4.254554096884287e-05					0	0	0	0.037058227447479	1	0.0	0.0	False
KNG1	False	False			-0.03892521265350085	-0.2588048910506084	0.02998534119831364	-0.0020835217391299565	0.9343656250193794	-0.18830643535727865	0.5503396475905019	0	0	0	0.0283776515187831	3	0.3333333333333333	0.0	False
AC125613.1	False	False			0.0019955371726271716	0.07811995913054648	0.49867663148199914					0	0	0	0.0	1	0.0	0.0	False
RN7SL477P	False	False			0.013126164604859061	0.15084273272997825	0.2300466700047925			0.3688090988071341	0.22790922097836264	0	0	0	0.055603146122408895	2	0.0	0.0	False
HNRNPA1P26	False	False			0.020463005147107735	0.3513730428923959	0.0016500098115295463			-0.3381754775203516	0.10952093773192512	0	0	0	0.05163016842674495	2	0.0	0.0	False
HMGN2P8	False	False			-0.00030705901666304436	-0.007861364260311126	0.9654390093814205			0.0	1.0	0	0	0	0.045442592238141705	2	0.0	0.0	False
RNU6-242P	False	False			0.0033840169733167086	0.1473911907136753	0.2663121115800548					0	0	0	0.0	1	0.0	0.0	False
MTND3P23	False	False			0.00014444448859199984	0.008985534444806032	0.9570835174897316					0	0	0	0.0	1	0.0	0.0	False
AC108058.1	False	False			-0.06155881331130625	-0.3282158074180001	0.03876142765176776					0	0	0	0.0997989100874135	1	0.0	0.0	False
AC138305.1	False	False			-0.13809672017551694	-1.042127879815394	6.74775552520055e-08					0	0	0	0.06554810433808785	1	0.0	0.0	False
HMGN2P31	False	False			-0.005140270122257991	-0.14211222159888837	0.33351350142376557			0.0	1.0	0	0	0	0.026676566290444452	2	0.0	0.0	False
AF213884.3	False	False			-0.031342791836869874	-0.40542901616422095	0.011008077501790808			-0.02632172591692933	0.8896048214352119	0	0	0	0.052820751490540996	2	0.0	0.0	False
AC097376.1	False	False			-0.0038216015899291654	-0.10306062233109092	0.5808465550557625					0	0	0	0.02159513407820505	1	0.0	0.0	False
MIR7111	False	False			0.009228374930884443	0.1654068245568968	0.23333982070332954					0	0	0	0.040016890394381346	1	0.0	0.0	False
RNU7-45P	False	False			0.0336100233331578	0.5787810818148429	8.176350914872295e-10					0	0	0	0.05183688707845	1	0.0	0.0	False
AL033381.3	False	False			0.09402008369186104	0.5561584702102594	5.766031827947257e-07					0	0	0	0.1962097119524796	1	0.0	0.0	False
AC092666.2	False	False			-0.028150735210786156	-0.4019631681280915	0.007487981973320306					0	0	0	0.0415434111446272	1	0.0	0.0	False
LINC00540	False	False			0.03884318717188506	0.15282765893136357	0.13826800841421913					0	0	0	0.0305256765711291	1	0.0	0.0	False
GNAT1	False	False			0.009522847048485904	0.2301084873050108	0.03553914915953776	0.0008956304347842448	0.9749787085888553	-0.17219915938338723	0.4588254649047838	0	0	0	0.0176120288985422	3	0.3333333333333333	0.0	False
AC105429.2	False	False			0.002685550852130605	0.13542944296157572	0.3089495240731454					0	0	0	0.0	1	0.0	0.0	False
RN7SL589P	False	False			-0.015460826947683644	-0.4307384484824629	0.0014941489915530127			0.25963645597118845	0.11667050169381697	0	0	0	0.0223994648942204	2	0.0	0.0	False
RPS20P22	False	False			-0.0815956707117163	-0.6615413398454666	1.0937945681907415e-05			-0.7679007630082075	0.2042824506004283	0	0	0	0.09065409600486221	2	0.3333333333333333	0.0	False
HSF5	False	False			0.023579961830167737	0.18562217109451504	0.05306303102478242			0.013249660891231807	0.9423238297669471	0	0	0	0.0517721892825838	2	0.0	0.0	False
OTX1	False	False			-0.12068279512707322	-0.2915517551056581	0.04576628361673028			-0.1208511614981678	0.5848977314717134	0	0	0	0.0700692198297019	2	0.0	0.0	False
AL139351.1	False	False			-0.011442249427323192	-0.16030245595563736	0.23561572170499678					0	0	0	0.03495268693197995	1	0.0	0.0	False
CDRT15P6	False	False			-0.09341690799234101	-0.6113670569231832	3.483182478122433e-05					0	0	0	0.1764399678861421	1	0.0	0.0	False
RNU4ATAC12P	False	False			0.0026220894855030104	0.1319403458618243	0.2857102163619166			0.0011095263553726475	0.9977021155795541	0	0	0	0.0	2	0.0	0.0	False
RNU6-720P	False	False			-0.011529276800383563	-0.36136804099943526	0.011053490126206546					0	0	0	0.01864809982021995	1	0.0	0.0	False
RNU6-1095P	False	False			0.009466837068445463	0.19431400019896722	0.15832643360366438					0	0	0	0.045118383785874655	1	0.0	0.0	False
AC089985.1	False	False			0.009151968580009783	0.2085495965528435	0.02982479774218086					0	0	0	0.02028980986788995	1	0.0	0.0	False
C7orf65	False	False			0.007637069524048693	0.23068130994937236	0.08823574769340829			-0.07263063957623979	0.6606665770288891	0	0	0	0.0	2	0.0	0.0	False
OR2A5	False	False			-0.0057702064068919645	-0.057222057404601075	0.7701374272592061			-0.16654609572638152	0.6122490255973302	0	0	0	0.1060582628589328	2	0.0	0.0	False
AL844892.1	False	False			0.0004283462762293827	0.006904493146974719	0.9702786380513921					0	0	0	0.03032815350502715	1	0.0	0.0	False
AC000050.2	False	False			-0.04315731923967234	-0.40908225615790933	0.005163051835193354					0	0	0	0.08305925424010825	1	0.0	0.0	False
MIR1270	False	False			-0.008922784513372098	-0.16646530769574833	0.3386205269071098					0	0	0	0.0259015707263024	1	0.0	0.0	False
AL359921.1	False	False			0.017786362995272295	0.31092503802951854	0.0025400580447117907					0	0	0	0.04508029801236315	1	0.0	0.0	False
SNORA13	False	False			-0.00940045399233884	-0.13988624554210086	0.317733381448851			-0.060740685256680194	0.7609590430587662	0	0	0	0.06074091105056345	2	0.0	0.0	False
AC108206.1	False	False			0.06729290760568137	0.2959312849315983	7.953866184460715e-06					0	0	0	0.0	1	0.0	0.0	False
RNU6-216P	False	False			-0.02017943291849414	-0.40343467904005503	0.044438926090569396					0	0	0	0.022143740137495198	1	0.0	0.0	False
AC116348.1	False	False			-0.010546446336972506	-0.1296502772282746	0.4119605621724996					0	0	0	0.0494062663937588	1	0.0	0.0	False
AC023794.5	False	False			-0.005570169174329741	-0.15802854965364016	0.3733768928067325					0	0	0	0.0	1	0.0	0.0	False
LINC01630	False	False			-0.005923859775557875	-0.1055731160651633	0.43385132108367197					0	0	0	0.02088757601864805	1	0.0	0.0	False
CTAGE1	False	False			-0.009991008502475772	-0.4186646629481086	0.00539372648960781	-0.03042236956521771	0.05446920384016124	-0.10667702612005861	0.548398271336878	0	0	0	0.01287832428032325	3	0.3333333333333333	0.0	False
AC003035.1	False	False			-0.06769518961784508	-0.8176510016220861	1.2718770977996132e-06			-0.08918994058371117	0.3632174676491228	0	0	0	0.05520902188123809	2	0.0	0.0	False
LINC01877	False	False			-0.025693993987253527	-0.2839675701311981	0.028032268635343048					0	0	0	0.0661108795689921	1	0.0	0.0	False
UBE2V2P3	False	False			0.001423683936236781	0.043388605677322806	0.7724767395101713	0.0664144565217395	0.12803773898733406	-0.20055158942464377	0.5712936932774952	0	0	0	0.02171246428404315	3	0.3333333333333333	0.0	False
LINC02863	False	False			0.00409047214302579	0.11289613000271077	0.36671281782306353					0	0	0	0.01914588560153315	1	0.0	0.0	False
ANKS4B	False	False			-0.0026437015182083894	-0.0949000049632723	0.5866262854538623			0.1746216396029576	0.48586974376416153	0	0	0	0.0	2	0.0	0.0	False
AC022400.1	False	False			-0.02294374181068992	-0.3070115257306955	0.01660907470794224			0.18645998342394865	0.3632174676491229	0	0	0	0.1001447137785246	2	0.0	0.0	False
PADI6	False	False			0.005693954888057642	0.18432187280388937	0.1581082611295471			-0.08031705797295115	0.6522380209035915	0	0	0	0.0	2	0.0	0.0	False
AC233964.1	False	False			0.0017428838402121852	0.04048531452308888	0.8086526987149953					0	0	0	0.028508174782743798	1	0.0	0.0	False
TRBV10-1	False	False			0.029084317487047692	0.4974856131314191	5.391733186406864e-13					0	0	0	0.0	1	0.0	0.0	False
TRBV6-4	False	False			0.045098649840417476	0.4830677455896079	4.031024469827086e-11					0	0	0	0.0225834672487524	1	0.0	0.0	False
RPL10P2	False	False			-0.020779301097527014	-0.24291169345113447	0.13008292803878713					0	0	0	0.0640705119106886	1	0.0	0.0	False
SUB1P4	False	False			-0.0025831396180583215	-0.10063298531117902	0.5065554181544116			-0.29472198212347644	0.29087235731498107	0	0	0	0.0	2	0.0	0.0	False
LINC02137	False	False			0.006791197350276418	0.11958167886101215	0.3816329865731782					0	0	0	0.026869900899935947	1	0.0	0.0	False
AL445307.1	False	False			-0.00046726365242289597	-0.01603020359569108	0.9325492458615855					0	0	0	0.0	1	0.0	0.0	False
RN7SKP287	False	False			-0.014270256542859266	-0.30324836897819996	0.0286034306547556			0.01827246908388344	0.9349541372295345	0	0	0	0.038813157326918604	2	0.0	0.0	False
AC005722.2	False	False			0.007204753459402205	0.2147316052371401	0.051834570468807566					0	0	0	0.016413824798758803	1	0.0	0.0	False
AC024270.1	False	False			-0.026265317722018913	-0.4610377184253418	0.0019337478323657325					0	0	0	0.0499427237886335	1	0.0	0.0	False
ZDHHC4P1	False	False			0.0025413588768827978	0.12267508629151816	0.3607483087016506			0.6125117944691516	0.20517350023619518	0	0	0	0.0	2	0.0	0.0	False
RPL10P4	False	False			-0.0014861336187694807	-0.022890871572485334	0.9037179695039513					0	0	0	0.06650986710886164	1	0.0	0.0	False
AL138693.1	False	False			-0.014076689416182828	-0.3318001810955557	0.05474689544238644					0	0	0	0.02141909246079895	1	0.0	0.0	False
CATSPERD	False	False			-0.02369886677503757	-0.3757089994693483	0.03143188258282969			0.17139984766249472	0.6408484967625397	0	0	0	0.01942156456391255	2	0.3333333333333333	0.0	False
AL021395.1	False	False			0.021266830273456282	0.18948564114423	0.004006038489906128					0	0	0	0.0	1	0.0	0.0	False
U40455.1	False	False			-0.01820271167005317	-0.36147276962628844	0.018372848615483002			-0.2552936256624147	0.38658339623843435	0	0	0	0.04006206831105005	2	0.0	0.0	False
AL132765.2	False	False			-0.09983587752438172	-0.881610696422822	7.205836929384084e-08					0	0	0	0.0691504821964602	1	0.0	0.0	False
LINC01048	False	False			0.01430069156783173	0.33708009573810527	8.314881220604837e-06			0.0	1.0	0	0	0	0.0	2	0.0	0.0	False
LINC02570	False	False			-0.004897605192048746	-0.14593578751632238	0.280131105068191					0	0	0	0.0	1	0.0	0.0	False
AC244093.4	False	False			-0.00716078151235406	-0.1760464716832621	0.28606534905203923					0	0	0	0.03808041322068351	1	0.0	0.0	False
NWD2	False	False			-0.4748880718338123	-0.7094227829116706	0.0006136288446168306					0	0	0	0.02496066757622275	1	0.0	0.0	False
AC089999.2	False	False			-0.0775095575317565	-0.5990253437303358	3.369525393030167e-05					0	0	0	0.151542097221938	1	0.0	0.0	False
AL031651.1	False	False			-0.004516977148437504	-0.1571574866991709	0.38232151859341673					0	0	0	0.01972969743740515	1	0.0	0.0	False
AC079793.1	False	False			0.021984571175604622	0.28643425617948837	0.002979407766111868					0	0	0	0.027036697542295048	1	0.0	0.0	False
RNU6-807P	False	False			-0.0018581399856930012	-0.04320136935283676	0.8167144689067559					0	0	0	0.030305393422026553	1	0.0	0.0	False
RNU6-135P	False	False			-0.0005454449766197286	-0.05431796877007343	0.7643407137066782					0	0	0	0.0	1	0.0	0.0	False
RNU6-759P	False	False			0.0013829085931540454	0.041959203844893884	0.7872617366740977					0	0	0	0.0	1	0.0	0.0	False
AC098818.2	False	False			-0.05106104238992744	-0.4708432058774358	0.03263365724179364					0	0	0	0.04104381845296555	1	0.0	0.0	False
RNU1-19P	False	False			-0.00026890719300406074	-0.02875371558597778	0.8698000852066258					0	0	0	0.0	1	0.0	0.0	False
TRBV11-1	False	False			0.031133501022787433	0.47037700080185124	1.8671513075836386e-10					0	0	0	0.01818203323558715	1	0.0	0.0	False
AL035603.1	False	False			-0.0035980956393384285	-0.09283298022866601	0.6963973036553037					0	0	0	0.0	1	0.0	0.0	False
AF241728.2	False	False			0.000560212873315466	0.008774477683361256	0.9540791110214609					0	0	0	0.0580545675552894	1	0.0	0.0	False
SLC30A6P1	False	False			-0.00035488322550139345	-0.04097350695730533	0.8311258260471824					0	0	0	0.0	1	0.0	0.0	False
BTF3L4P1	False	False			0.00016695461211174017	0.0036941314213981345	0.986575559449919			-0.4009926691783914	0.06429926064603507	0	0	0	0.04648685583080635	2	0.0	0.0	False
AL021937.2	False	False			-0.002886225607957954	-0.05152614715949171	0.7490348866500219					0	0	0	0.0743420860660519	1	0.0	0.0	False
AL139415.1	False	False			0.003850070337118719	0.10271993332653331	0.42980683348814425					0	0	0	0.0	1	0.0	0.0	False
RNA5SP393	False	False			-0.0028632031125547506	-0.31133946728661116	0.068012809864129			0.29116045799430706	0.11891663147563679	0	0	0	0.0	2	0.0	0.0	False
RNA5SP382	False	False			0.005897814821070751	0.2116901228663018	0.08476793416613196			0.07378382003894736	0.3632174676491229	0	0	0	0.0216898525772262	2	0.0	0.0	False
AP000936.1	False	False			-0.018059447884954602	-0.47835837666138226	0.024890040119101176			1.6492060374535424	0.002234170771136985	0	0	0	0.0	2	0.3333333333333333	0.0	False
AC107081.2	False	False			-0.020234496981065164	-0.4197129032631214	0.0024299038692228584					0	0	0	0.033944757482472304	1	0.0	0.0	False
POU5F1P4	False	False			-0.0031480320287962382	-0.13791815274630803	0.41207962685829785	-0.11581134782608737	0.017027954071840136	0.5686205945844647	0.17612121463558933	1	0	1	0.0	3	0.6666666666666666	0.05310108944508035	False
NFIA-AS1	False	False			-0.04117062078195684	-0.6709689707206428	6.874004303820167e-06					0	0	0	0.040545670077510754	1	0.0	0.0	False
AC004160.2	False	False			-0.009063360661651738	-0.3223307340817033	0.0607389568222865					0	0	0	0.0	1	0.0	0.0	False
LINC01036	False	False			0.01894113756653523	0.33897452488554464	0.00028347965841976115			-0.04870688669513565	0.3632174676491226	0	0	0	0.02615010500182045	2	0.0	0.0	False
AC126175.2	False	False			-0.0451147846501533	-0.3232996607058913	0.16495286196111275					0	0	0	0.0	1	0.0	0.0	False
AC005363.2	False	False			-0.022407220079126718	-0.41755668699551124	0.020906399362102885					0	0	0	0.02596590366510855	1	0.0	0.0	False
HMGN1P4	False	False			0.007017929338624711	0.14580245874486045	0.3200946537543074			0.9620509099561687	0.0579177793429562	0	0	0	0.053710501558738646	2	0.0	0.0	False
TCEAL3-AS1	False	False			-0.006705288982407832	-0.16984458221868234	0.2839385124616785					0	0	0	0.0249563645695242	1	0.0	0.0	False
GOLGA6L17P	False	False			0.0071845445979707365	0.1832471185183081	0.06767337063639257			0.19802796904184805	0.585148944767268	0	0	0	0.021940917181189748	2	0.3333333333333333	0.0	False
AL627171.1	False	False			-0.06941324744719445	-0.6558567720477967	0.0008422076554753479			0.04576852596818459	0.9007704630900121	0	0	0	0.09554601116649356	2	0.3333333333333333	0.0	False
PPIAP16	False	False			-0.019804784464971616	-0.33248320131104137	0.033152469340850116			0.31628668826448714	0.270811502025528	0	0	0	0.0492413567491973	2	0.0	0.0	False
AL136115.1	False	False			0.008876476566473404	0.16538764522897664	0.23235543976258094			0.545223371046377	0.14456316744902398	0	0	0	0.0501473276571478	2	0.0	0.0	False
AC126773.3	False	False			0.0005199775017483976	0.008638261370863543	0.9641006194284131					0	0	0	0.0380851713773024	1	0.0	0.0	False
SMCO1	False	False			0.007560800531976584	0.09346139221611723	0.2846353011720972			0.04832263017713803	0.818836293796013	0	0	0	0.0200422812346086	2	0.0	0.0	False
RPL9P21	False	False			-0.013095563860639162	-0.13285914875316526	0.44550626218925					0	0	0	0.0874097177157679	1	0.0	0.0	False
PFN1P6	False	False			0.013289002969044547	0.16402179726291907	0.20730183194789423			0.7104000278654521	0.21466960970648277	0	0	0	0.05977507300694685	2	0.3333333333333333	0.0	False
RPL31P12	False	False			-0.0036293446659263345	-0.10004069687792119	0.4826715493541083			0.11069301735051496	0.5315872692660678	0	0	0	0.02079413789800965	2	0.0	0.0	False
AC013355.1	False	False			-0.01430281951663629	-0.47598415316992715	0.0010671304393381105					0	0	0	0.021636761210810852	1	0.0	0.0	False
AC132938.1	False	False			-0.14855604469596306	-0.38339363603118487	0.021846220837884567					0	0	0	0.2003626686573548	1	0.0	0.0	False
AF233439.2	False	False			0.013688345914660985	0.4112271009594157	1.1528606659983028e-06					0	0	0	0.0	1	0.0	0.0	False
MIR6757	False	False			-0.00107360200326799	-0.029949063169565603	0.8583643761677352					0	0	0	0.02051009370762845	1	0.0	0.0	False
ERI3-IT1	False	False			-0.0068224855755912375	-0.13285201840467487	0.37729267136465416					0	0	0	0.04242270779068735	1	0.0	0.0	False
ASIC4	False	False			0.01105579043636374	0.14908278239697295	0.11211173422717728	-0.038254347826086166	0.3357463717164424	-0.7159768503177117	0.06679248494482289	0	0	0	0.0237211781787611	3	0.6666666666666666	0.0	False
BTF3P5	False	False			0.0007453074598110648	0.013590441690822944	0.9467909204659697			-0.460574397132671	0.0772059164564326	0	0	0	0.06939863572772985	2	0.0	0.0	False
AL022332.1	False	False			-0.02797894261608591	-0.33372677554413566	0.13652419134643712					0	0	0	0.0	1	0.0	0.0	False
AC244394.2	False	False			0.03819424422225272	0.3413583963735493	2.0897349593376044e-06					0	0	0	0.0200682331975573	1	0.0	0.0	False
IGHV3OR16-16	False	False			0.011672304542447894	0.06982499375180827	0.7197957630181863					0	0	0	0.0	1	0.0	0.0	False
RNU2-46P	False	False			0.001498168175126267	0.08302450017732142	0.533503040219283					0	0	0	0.0	1	0.0	0.0	False
YBX1P6	False	False			-0.011025233581961974	-0.16316525199062534	0.3453674942039441			0.26094314553173054	0.3475033206043503	0	0	0	0.0835399722529794	2	0.3333333333333333	0.0	False
AC009093.6	False	False			0.0054520215051121895	0.06666900839593413	0.6735102813242951					0	0	0	0.044626070211769	1	0.0	0.0	False
AC135279.3	False	False			0.00957964568690459	0.24830204237062375	0.05670696940839613					0	0	0	0.025872223418233198	1	0.0	0.0	False
AL078645.1	False	False			-0.0019537044903119635	-0.11585938932566868	0.49402169343594865					0	0	0	0.0	1	0.0	0.0	False
RNU6-125P	False	False			0.0029727949388591753	0.09583452848492405	0.5121516947848053					0	0	0	0.0196541881047564	1	0.0	0.0	False
GAPDHP55	False	False			-0.005693876747544534	-0.08941932645571306	0.601889325906332			0.985571684957554	0.06445131204813961	0	0	0	0.0251590771814152	2	0.0	0.0	False
AL513008.1	False	False			0.0023932848102513823	0.06588017376403024	0.667477701045537					0	0	0	0.021725614659183802	1	0.0	0.0	False
ASS1P2	False	False			0.0033801014994803563	0.04673055896238623	0.7877494080614511			0.79308638401854	0.02272271650413149	0	1	1	0.1093656756459146	2	0.3333333333333333	0.004841842679549312	False
