gene	n_cohorts	cohorts	log2fc_tcga	log2fc_27155	log2fc_126698	fe_log2fc	fe_se	fe_z	fe_p	meta_log2fc	meta_se	meta_z	meta_p	fisher_p	Q	Q_df	I2	tau2	direction_concordance	is_known	is_novel_validated	cohort_effs_json	meta_q
FAU	3	TCGA,GSE27155,GSE126698	-0.0516109270492943	0.0150489782608698	0.8826154650468903	0.009695806309380158	0.021744207854898362	0.4459029445487923	0.6556673551780946	0.01623153999887284	0.07230596416264935	0.22448410980815695	0.8223806299669514	0.10828089730644974	6.091747348171249	2.0	67.16869749037765	0.008847418948082457	False	False	False	[('TCGA', -0.0516109270492943, 0.062436489567143545), ('GSE27155', 0.0150489782608698, 0.023238029397815916), ('GSE126698', 0.8826154650468903, 0.38750369540404156)]	0.8968162576903854
XIST	3	TCGA,GSE27155,GSE126698	-0.0191868692201646	0.0576480652173909	-0.5841813500967348	0.03444165070851428	0.1786460766087377	0.19279265104683366	0.8471213591344597	0.03444165070851428	0.1786460766087377	0.19279265104683366	0.8471213591344597	0.9861834684603681	0.0955781306333746	2.0	0.0	0.0	False	False	False	[('TCGA', -0.0191868692201646, 0.3500629901183772), ('GSE27155', 0.0576480652173909, 0.20843542096477474), ('GSE126698', -0.5841813500967348, 2.531577167868367)]	0.9124136867338297
ADD3	3	TCGA,GSE27155,GSE126698	-0.1068636806148921	0.0811465000000004	0.2226838577160022	0.018274478281597905	0.04154768597221493	0.43984346790863366	0.6600504826859954	0.004734073584062162	0.08299948906598839	0.05703738224579138	0.9545154168719026	0.17331871061542667	4.8753904469397815	2.0	58.97764452372479	0.010650761188954421	False	False	False	[('TCGA', -0.1068636806148921, 0.07091490494881364), ('GSE27155', 0.0811465000000004, 0.051733348062190924), ('GSE126698', 0.2226838577160022, 0.38322007158150145)]	0.9750790190685104
ALDH1A1	3	TCGA,GSE27155,GSE126698	-1.2535346350813483	-0.327628326086955	-1.6380622745553195	-0.6933830398142424	0.08134279557943586	-8.52420961039032	1.538567872737493e-17	-0.9346518486908448	0.41724897976349773	-2.2400338743083754	0.025088723817228306	2.9434367772578536e-28	31.809351498615932	2.0	93.71254079138639	0.4071780940154078	True	False	True	[('TCGA', -1.2535346350813483, 0.13207477097047624), ('GSE27155', -0.327628326086955, 0.10418410723641588), ('GSE126698', -1.6380622745553195, 0.7720714339619194)]	0.11419872461787794
TEAD1	3	TCGA,GSE27155,GSE126698	0.6690368490368188	0.0085324565217392	0.8669653667066859	0.24777800371553618	0.0384801710134665	6.439108693899097	1.2017711870809902e-10	0.48426082413503935	0.2805990238351028	1.7258107940518734	0.08438145729224797	1.4092110084748827e-18	70.5281883213948	2.0	97.16425439586502	0.21463622462267928	True	False	True	[('TCGA', 0.6690368490368188, 0.06655230904679159), ('GSE27155', 0.0085324565217392, 0.04794247919658646), ('GSE126698', 0.8669653667066859, 0.26259734156802034)]	0.25472369284416546
LRPAP1	3	TCGA,GSE27155,GSE126698	0.1193833383841473	-0.1357422826086951	-0.0922561069643217	-0.001681904421115298	0.03403627839726414	-0.04941505065520003	0.9605885341264094	-0.023889168825103755	0.1061242157587082	-0.2251057277956232	0.8218970251930374	0.006205906869061569	13.723959919719444	2.0	85.42694665607209	0.025565093113342274	False	False	False	[('TCGA', 0.1193833383841473, 0.04723014090637934), ('GSE27155', -0.1357422826086951, 0.05104136184896007), ('GSE126698', -0.0922561069643217, 0.17939820063773318)]	0.8966729824268277
TACC1	3	TCGA,GSE27155,GSE126698	0.2550211397635173	0.1656455652173911	0.6013891496822712	0.1945238751877194	0.03427750371504388	5.674972040112297	1.3871130983231889e-08	0.19923918783620748	0.03997832772878352	4.9836798874596155	6.238625932879964e-07	3.845953126350596e-07	2.273085459342312	2.0	12.013866800297334	0.0007583501339027748	True	False	False	[('TCGA', 0.2550211397635173, 0.063295473231082), ('GSE27155', 0.1656455652173911, 0.04095172477513652), ('GSE126698', 0.6013891496822712, 0.43815609845250036)]	1.1137004684416648e-05
GRINA	2	TCGA,GSE27155	-0.2761588381378494	-0.2248508695652176		-0.25653807705861525	0.03182260129529599	-8.061505553178542	7.536046983108303e-16	-0.25653807705861525	0.03182260129529599	-8.061505553178542	7.536046983108303e-16	1.2649657006183304e-10	0.6139435795277648	1.0	0.0	0.0	True	False	True	[('TCGA', -0.2761588381378494, 0.04049357344629609), ('GSE27155', -0.2248508695652176, 0.0514600451462574)]	4.123294277900686e-14
MORF4L2	3	TCGA,GSE27155,GSE126698	-0.0289480472834284	-0.0075202826086977	0.3708528669032063	-0.011169731065441143	0.014418706407054132	-0.7746694294279078	0.43853501966204644	-0.011169731065441143	0.014418706407054132	-0.7746694294279078	0.43853501966204644	0.5931174272991495	1.4271154906015187	2.0	0.0	0.0	False	False	False	[('TCGA', -0.0289480472834284, 0.03245501376361736), ('GSE27155', -0.0075202826086977, 0.01610959257726661), ('GSE126698', 0.3708528669032063, 0.3683304356345227)]	0.6673060574895985
TCTN3	3	TCGA,GSE27155,GSE126698	-0.1792650530193116	0.0058711086956515	-0.2437414891793814	-0.08697382366395923	0.058784904769847615	-1.4795264873605865	0.1389996575569906	-0.09074553437642707	0.07303199708282741	-1.2425448844498979	0.2140355907716579	0.31087696020211	2.61264415020419	2.0	23.449199928597587	0.004022573032262708	False	False	False	[('TCGA', -0.1792650530193116, 0.08639340165827664), ('GSE27155', 0.0058711086956515, 0.0824406159098882), ('GSE126698', -0.2437414891793814, 0.34784511877321234)]	0.44979977300926943
UBB	3	TCGA,GSE27155,GSE126698	-0.1520313303283815	-0.0556780217391308	0.2616895165869337	-0.06545288225767532	0.0185762769456143	-3.523466109452474	0.0004259415660161362	-0.06726313124346024	0.05758178207105101	-1.1681321561125577	0.24275346131697884	0.000990997278177944	6.276616044787685	2.0	68.13569627760062	0.005900951597775746	False	False	False	[('TCGA', -0.1520313303283815, 0.050642333113467386), ('GSE27155', -0.0556780217391308, 0.0200851297108946), ('GSE126698', 0.2616895165869337, 0.1852966199798439)]	0.4830020907700291
TIPARP	3	TCGA,GSE27155,GSE126698	1.290644670241761	0.2653195869565228	1.1151735859486367	0.4537076572591521	0.04669886866160534	9.715602760033871	2.5871373450646016e-22	0.8648240440476205	0.42861304039897274	2.017726859739504	0.0436197158647086	1.9918222225910923e-28	71.51295622354105	2.0	97.20330398068255	0.4946893231902874	True	False	True	[('TCGA', 1.290644670241761, 0.11188613376400484), ('GSE27155', 0.2653195869565228, 0.05175053633681645), ('GSE126698', 1.1151735859486367, 0.43550995931941977)]	0.16708882825096286
RPS29	3	TCGA,GSE27155,GSE126698	0.2617509684352441	-0.0087200434782603	-0.1969247685000787	0.006730484285255991	0.013559621627413684	0.49636224890293934	0.6196388547464844	0.07906028469883448	0.12229917870389236	0.6464498415827732	0.5179880708096808	0.001185137615903326	22.49425685431609	2.0	91.10884163476489	0.03283251803243751	False	False	False	[('TCGA', 0.2617509684352441, 0.055965714518127034), ('GSE27155', -0.0087200434782603, 0.013992891482002327), ('GSE126698', -0.1969247685000787, 0.2848103101727642)]	0.7196361456181083
PARK7	3	TCGA,GSE27155,GSE126698	-0.3217242062792032	-0.0484012391304347	0.0885570966865216	-0.13194542581688537	0.024582489435704395	-5.367455812886209	7.985506355228247e-08	-0.13596544373187316	0.12166353146247091	-1.1175529930578574	0.2637579546351355	6.100487602246025e-09	27.339676797492533	2.0	92.68462456665387	0.034405929813628444	False	False	False	[('TCGA', -0.3217242062792032, 0.04403768299806119), ('GSE27155', -0.0484012391304347, 0.029886860190722956), ('GSE126698', 0.0885570966865216, 0.2257288451869112)]	0.5065162635620266
PPT1	3	TCGA,GSE27155,GSE126698	0.4680965909671108	0.1169030217391302	0.8894892225681748	0.26502230368054086	0.025227225758901867	10.50540817343037	8.156915539652681e-26	0.3867407821756123	0.16410756118969333	2.3566298796468943	0.018441617404289835	1.3065723758673474e-20	50.30862383359628	2.0	96.0245384437163	0.06270690027147711	True	False	True	[('TCGA', 0.4680965909671108, 0.03946259261336014), ('GSE27155', 0.1169030217391302, 0.03297233158010009), ('GSE126698', 0.8894892225681748, 0.32698468758551197)]	0.09077938053091583
G3BP2	3	TCGA,GSE27155,GSE126698	-0.0562666164995127	0.0084777826086948	-0.0106732398592113	-0.008023620643551414	0.0272268205251417	-0.29469546898222176	0.7682265247793281	-0.008023620643551414	0.0272268205251417	-0.29469546898222176	0.7682265247793281	0.8709262809765357	1.046093529839134	2.0	0.0	0.0	False	False	False	[('TCGA', -0.0562666164995127, 0.054685048215346185), ('GSE27155', 0.0084777826086948, 0.03189916709074895), ('GSE126698', -0.0106732398592113, 0.17722428335857188)]	0.8635603979262472
KCTD12	3	TCGA,GSE27155,GSE126698	1.1991713460741025	0.486786826086957	2.247472328398405	0.7508144331354148	0.062240735625904785	12.063071324351823	1.6549407808261612e-33	1.0955136876237956	0.34327042192918494	3.191401349020962	0.0014158445240503735	3.5512664158808545e-33	35.55780164681886	2.0	94.3753553162111	0.2793952039111596	True	False	True	[('TCGA', 1.1991713460741025, 0.10601349170925196), ('GSE27155', 0.486786826086957, 0.07750976305347525), ('GSE126698', 2.247472328398405, 0.607580723551725)]	0.011340214790540348
FLII	3	TCGA,GSE27155,GSE126698	0.6145028765164344	0.1072143478260869	0.5702170019238579	0.2337457638840772	0.020559470656069584	11.369250103483116	5.949653519624601e-30	0.4153955648372694	0.21480175221343903	1.93385556941132	0.05313088821449761	2.364887954150867e-34	113.56799854658601	2.0	98.23894052409527	0.1243460516706717	True	False	True	[('TCGA', 0.6145028765164344, 0.04181853505833), ('GSE27155', 0.1072143478260869, 0.023742651369076807), ('GSE126698', 0.5702170019238579, 0.22352326599055497)]	0.19004423267101606
EIF5	3	TCGA,GSE27155,GSE126698	-0.1658771481932737	-0.103624782608696	0.0069991630612769	-0.12307798146380548	0.03176257853187033	-3.8749367070532377	0.00010665241655796716	-0.12307798146380548	0.03176257853187033	-3.8749367070532377	0.00010665241655796716	0.005440789549473978	1.25668589657247	2.0	0.0	0.0	False	False	False	[('TCGA', -0.1658771481932737, 0.05346509124986008), ('GSE27155', -0.103624782608696, 0.04019904785718773), ('GSE126698', 0.0069991630612769, 0.2105440998182103)]	0.00117573475174544
RALY	3	TCGA,GSE27155,GSE126698	-0.0524911711402769	-0.0833592608695648	0.0649616678967719	-0.07246037223203869	0.021001645276752474	-3.450223602826387	0.0005601224074227499	-0.07246037223203869	0.021001645276752474	-3.450223602826387	0.0005601224074227499	0.008241998180187931	0.8557609170775223	2.0	0.0	0.0	False	False	False	[('TCGA', -0.0524911711402769, 0.03778097937605406), ('GSE27155', -0.0833592608695648, 0.025434121966215997), ('GSE126698', 0.0649616678967719, 0.21927422192673973)]	0.0050857666001552695
HNRNPA0	3	TCGA,GSE27155,GSE126698	0.1809929240484624	0.0446630652173904	-0.2788130564687265	0.10474174376450861	0.023670574561883487	4.424976820510867	9.645263910479318e-06	0.07372169071579669	0.07264225326290413	1.0148596361539874	0.3101727413120643	8.735651377063836e-05	11.665748045526254	2.0	82.85579294019651	0.01057838205952065	False	False	False	[('TCGA', 0.1809929240484624, 0.03445834648862922), ('GSE27155', 0.0446630652173904, 0.03298485735082696), ('GSE126698', -0.2788130564687265, 0.2064530463398817)]	0.5576094555782918
SND1	3	TCGA,GSE27155,GSE126698	-0.071158192375889	-0.1019531739130434	-0.0490150354647802	-0.08529635845771036	0.027277884519551578	-3.1269418417170036	0.0017663486532219258	-0.08529635845771036	0.027277884519551578	-3.1269418417170036	0.0017663486532219258	0.04062565595864878	0.32280524651812265	2.0	0.0	0.0	True	False	False	[('TCGA', -0.071158192375889, 0.03732826284473802), ('GSE27155', -0.1019531739130434, 0.04013244500942972), ('GSE126698', -0.0490150354647802, 0.4309246886235105)]	0.013629054898592261
SRSF11	3	TCGA,GSE27155,GSE126698	0.0862704014417925	-0.0087376086956525	0.4396087234809851	0.026350874624639763	0.03032958837714323	0.8688174167407469	0.3849470052058387	0.05371686280513213	0.0600351070273873	0.8947575088127542	0.37091672909746853	0.19062450615261753	4.6408684986718765	2.0	56.90461816420008	0.005490894285507986	False	False	False	[('TCGA', 0.0862704014417925, 0.05493785401942631), ('GSE27155', -0.0087376086956525, 0.036738412177689694), ('GSE126698', 0.4396087234809851, 0.25934735918612)]	0.6159932381660738
UBR4	3	TCGA,GSE27155,GSE126698	0.0398592251644691	-0.0860189999999994	0.0854299839211982	-0.04549449997561395	0.032512835306167415	-1.3992781480667735	0.16172958983254293	-0.01824865017364077	0.054239252761450155	-0.3364473005168456	0.7365335855659376	0.1389279084496885	3.7821216463470604	2.0	47.11962789637694	0.004195637277056919	False	False	False	[('TCGA', 0.0398592251644691, 0.06809752077842063), ('GSE27155', -0.0860189999999994, 0.03877600860780394), ('GSE126698', 0.0854299839211982, 0.1237738100704185)]	0.8448058092226807
MLEC	3	TCGA,GSE27155,GSE126698	-0.8893531988133221	-0.3092742173913057	-0.3733766210508591	-0.5620646197179477	0.038826403298755904	-14.476350420435613	1.7093527522061765e-47	-0.5494414581414203	0.2503816316898502	-2.194415997823746	0.028205516851549154	1.978324536472518e-40	54.6279509038946	2.0	96.33887054720661	0.15732158694794948	True	False	True	[('TCGA', -0.8893531988133221, 0.05890216238655364), ('GSE27155', -0.3092742173913057, 0.052169927370224266), ('GSE126698', -0.3733766210508591, 0.3601796735325033)]	0.12379443304420724
SF3B3	3	TCGA,GSE27155,GSE126698	0.2945059403018497	0.0512952391304346	0.075882754843672	0.1285789939950392	0.019967303808285212	6.439477018508967	1.1988586547358507e-10	0.15237088633463186	0.1047399788988965	1.454753838376391	0.14573742188479957	4.183680250023475e-10	31.975269964180615	2.0	93.7451661792365	0.026483072738196455	True	False	True	[('TCGA', 0.2945059403018497, 0.035500496995027775), ('GSE27155', 0.0512952391304346, 0.02439993467678082), ('GSE126698', 0.075882754843672, 0.1688909733196476)]	0.3586051348587524
KPNB1	3	TCGA,GSE27155,GSE126698	0.0201837257166968	-0.0479669130434778	0.0146133858043455	-0.00993371775651845	0.0233606907868912	-0.42523219228143433	0.6706674186956685	-0.010184933601987774	0.024351708975796547	-0.4182430732935705	0.6757694061867829	0.5766728923194162	2.089850452037081	2.0	4.299372328268713	9.641465005642525e-05	False	False	False	[('TCGA', 0.0201837257166968, 0.031645378956756065), ('GSE27155', -0.0479669130434778, 0.03518736503362496), ('GSE126698', 0.0146133858043455, 0.19533983253316375)]	0.8064007074558952
MAP3K1	3	TCGA,GSE27155,GSE126698	0.8419856692189631	0.2390280434782612	0.7917082353188922	0.5126306562163115	0.0476324540951729	10.762213829924455	5.1907946161547406e-27	0.5821873367963392	0.2689868522478357	2.1643709792177157	0.030435889241423552	1.0301588789551946e-23	39.610215494165104	2.0	94.9507974772452	0.16942833018345607	True	False	True	[('TCGA', 0.8419856692189631, 0.07134311057174368), ('GSE27155', 0.2390280434782612, 0.06449172087629239), ('GSE126698', 0.7917082353188922, 0.5096439635203895)]	0.1307098892702522
TGFBR2	3	TCGA,GSE27155,GSE126698	-0.1713004353335616	0.023494608695652	1.1368410409093812	-0.021526317570416474	0.04149382688529026	-0.51878361641422	0.6039116442112449	-0.004409287779625762	0.12849242235894429	-0.03431554716361711	0.972625527327358	0.03638233612538925	9.092543631510706	2.0	78.0039548771711	0.030568323627899817	False	False	False	[('TCGA', -0.1713004353335616, 0.08043897909149111), ('GSE27155', 0.023494608695652, 0.048638611235357176), ('GSE126698', 1.1368410409093812, 0.5304424712157413)]	0.9854909443554976
INPP5J	3	TCGA,GSE27155,GSE126698	-1.0827193164103024	-0.1814896739130431	-0.4698150882645455	-0.587832176241349	0.07920007896381276	-7.422116037408686	1.1526375802957138e-13	-0.5953500734562408	0.3806044799540335	-1.5642224535248315	0.11776533592027925	4.649873675832593e-21	31.47313831881563	2.0	93.6453747327627	0.35826968845232404	True	False	False	[('TCGA', -1.0827193164103024, 0.11882946181022272), ('GSE27155', -0.1814896739130431, 0.10828145989993093), ('GSE126698', -0.4698150882645455, 0.5493085201794767)]	0.31457897193335543
STAG2	3	TCGA,GSE27155,GSE126698	0.0729694950394996	0.0243571304347822	-0.2367529766709388	0.03188197961967454	0.024216258368890683	1.3165526702767425	0.18798861246741128	0.03175284222552548	0.03624777572891897	0.8759942254937487	0.38103317300252726	0.1728593120628563	2.9226146783959988	2.0	31.568125802418535	0.0013573632259136139	False	False	False	[('TCGA', 0.0729694950394996, 0.04861852839649673), ('GSE27155', 0.0243571304347822, 0.02825526960323442), ('GSE126698', -0.2367529766709388, 0.18374259634012705)]	0.6243348859663711
DST	3	TCGA,GSE27155,GSE126698	1.4708582342645702	0.4821661739130429	1.6667219091488654	0.7991035753899473	0.06555770166499741	12.189316511939357	3.5438108967841226e-34	1.1004470438760325	0.442113435749844	2.4890603969309946	0.012808120525144698	5.871215065816696e-35	49.92937509618218	2.0	95.99434201580279	0.4691293723051498	True	False	True	[('TCGA', 1.4708582342645702, 0.11739123182915868), ('GSE27155', 0.4821661739130429, 0.0794493111549474), ('GSE126698', 1.6667219091488654, 0.7697483641736867)]	0.06904748787259707
KHDRBS1	3	TCGA,GSE27155,GSE126698	0.2273055543606377	-0.0225281956521725	0.1679284853297806	0.06779563609592562	0.017189709966754008	3.9439662581303985	8.014493961330864e-05	0.11686551184715438	0.10651034987632259	1.0972221195673093	0.2725443060077607	7.293358768647063e-07	48.205492043443805	2.0	95.85109514451682	0.02882405969766348	False	False	False	[('TCGA', 0.2273055543606377, 0.029034578309534077), ('GSE27155', -0.0225281956521725, 0.021571086510271283), ('GSE126698', 0.1679284853297806, 0.1429640124057726)]	0.517026263959788
SHISA5	2	TCGA,GSE126698	0.302360327283794		0.5066152195297065	0.30629635563505514	0.04520519232634939	6.775689691215401	1.2381417174361759e-11	0.30629635563505514	0.04520519232634939	6.775689691215401	1.2381417174361759e-11	1.664953847842676e-07	0.38583660171306655	1.0	0.0	0.0	True	False	False	[('TCGA', 0.302360327283794, 0.04564714615636799), ('GSE126698', 0.5066152195297065, 0.3256457735657431)]	4.299140979855996e-10
