lineage	hallmark	n	n_genes	spearman_r	p	fdr
thyroid carcinoma	heme Metabolism	572	190	-0.0907500088325498	0.029995011159059667	0.032603272998977896
thyroid carcinoma	Protein Secretion	572	95	0.05253318489947533	0.20964979422591434	0.22303169598501524
thyroid carcinoma	DNA Repair	572	140	0.04836229779151631	0.24817088993123343	0.25851134367836814
thyroid carcinoma	Unfolded Protein Response	572	106	0.037397368496478164	0.3719799571871503	0.3795713848848473
thyroid carcinoma	Reactive Oxygen Species Pathway	572	45	0.029880628169659078	0.47569932061030734	0.47569932061030734
uterine carcinosarcoma	Allograft Rejection	57	195	0.5950220378532538	1.053742701636357e-06	4.6789352087287435e-05
uterine carcinosarcoma	IL-6/JAK/STAT3 Signaling	57	87	0.5838086595799844	1.8715740834914973e-06	4.6789352087287435e-05
uterine carcinosarcoma	Inflammatory Response	57	197	0.5532149338864403	8.083549854390811e-06	0.00013472583090651352
uterine carcinosarcoma	Complement	57	195	0.5256676173191599	2.681521837339299e-05	0.0003351902296674124
uterine carcinosarcoma	Interferon Gamma Response	57	196	0.49410163339382945	9.377145795581294e-05	0.0009377145795581293
uterine carcinosarcoma	Epithelial Mesenchymal Transition	57	194	0.4815919108115116	0.00014900708847554142	0.0012417257372961785
uterine carcinosarcoma	IL-2/STAT5 Signaling	57	194	0.4699248120300752	0.00022591030172997245	0.0016136450123569461
uterine carcinosarcoma	Apoptosis	57	158	0.4502851957479907	0.00044048852055698104	0.0027530532534811316
uterine carcinosarcoma	Interferon Alpha Response	57	92	0.4373865698729583	0.0006685621889880622	0.003714234383267012
uterine carcinosarcoma	TNF-alpha Signaling via NF-kB	57	197	0.4178117708063262	0.0012214438366744726	0.006107219183372363
uterine carcinosarcoma	KRAS Signaling Up	57	193	0.3658931812289344	0.005126013023601979	0.023300059198190816
uterine carcinosarcoma	Angiogenesis	57	36	0.3590873736064299	0.006085648691410601	0.025356869547544167
uterine carcinosarcoma	UV Response Up	57	152	0.3422348975887996	0.00916663137567057	0.03459037633841864
uterine carcinosarcoma	Coagulation	57	136	0.33990147783251234	0.009685305374757218	0.03459037633841864
uterine carcinosarcoma	p53 Pathway	57	190	0.29952035260565213	0.023606732470629343	0.07868910823543114
uterine carcinosarcoma	Xenobiotic Metabolism	57	197	0.2848716619134042	0.03172921309033706	0.09915379090730332
uterine carcinosarcoma	heme Metabolism	57	190	0.2813715322789733	0.03398178327604937	0.0999464214001452
uterine carcinosarcoma	UV Response Dn	57	137	0.27702877884366095	0.036959868052499796	0.10266630014583276
uterine carcinosarcoma	Apical Junction	57	194	0.261602281565984	0.049336009737172004	0.12983160457150528
uterine carcinosarcoma	Adipogenesis	57	189	0.2569354420534094	0.053684870165464194	0.13112878361135985
uterine carcinosarcoma	Androgen Response	57	96	0.2555094633134561	0.05507408911677114	0.13112878361135985
uterine carcinosarcoma	Hypoxia	57	190	0.25136116152450094	0.05928184162980615	0.13473145824955945
uterine carcinosarcoma	Myogenesis	57	198	0.2433238268084003	0.0681710959696633	0.14819803471665932
uterine carcinosarcoma	Unfolded Protein Response	57	106	0.24008296603577914	0.07204403751152633	0.15009174481567986
uterine carcinosarcoma	Cholesterol Homeostasis	57	72	0.18388644023852738	0.17091701670859388	0.3418340334171878
uterine carcinosarcoma	Notch Signaling	57	32	0.16502463054187197	0.21992126033360668	0.4161727161409117
uterine carcinosarcoma	mTORC1 Signaling	57	192	0.1633393829401089	0.22473326671609234	0.4161727161409117
uterine carcinosarcoma	Mitotic Spindle	57	196	0.15983925330567803	0.23495996496437183	0.4195713660078068
uterine carcinosarcoma	PI3K/AKT/mTOR  Signaling	57	104	0.1509592947886959	0.262327930415336	0.4522895351988551
uterine carcinosarcoma	Protein Secretion	57	95	0.14194970184080893	0.2922040886955811	0.4821494377348196
uterine carcinosarcoma	Pperoxisome	57	101	-0.14000518537723622	0.29893265139558817	0.4821494377348196
uterine carcinosarcoma	Reactive Oxygen Species Pathway	57	45	0.13339382940108896	0.3225559076272516	0.5039936056675807
uterine carcinosarcoma	Pancreas Beta Cells	57	40	-0.12269898885143893	0.3632043578818884	0.5503096331543763
uterine carcinosarcoma	Wnt-beta Catenin Signaling	57	42	0.11330049261083744	0.40138188449913786	0.5902674772046145
uterine carcinosarcoma	TGF-beta Signaling	57	54	0.1080502981591911	0.42369039969447053	0.5931707689962
uterine carcinosarcoma	Myc Targets V1	57	188	-0.10480943738656989	0.43780588331432796	0.5931707689962
uterine carcinosarcoma	DNA Repair	57	140	-0.10455016852476019	0.43894636905718803	0.5931707689962
uterine carcinosarcoma	Apical Surface	57	43	0.09560539279232565	0.47929521624721555	0.6306516003252836
uterine carcinosarcoma	Spermatogenesis	57	132	-0.09268861809696656	0.49286525120455554	0.6318785271853277
uterine carcinosarcoma	Hedgehog Signaling	57	35	0.08614207933627172	0.5240362627764985	0.6550453284706231
uterine carcinosarcoma	G2-M Checkpoint	57	184	0.08296603577910294	0.5395048725550201	0.6563460743846581
uterine carcinosarcoma	Bile Acid Metabolism	57	112	0.08056779880736324	0.5513307024831128	0.6563460743846581
uterine carcinosarcoma	E2F Targets	57	187	0.07706766917293234	0.5688092416548419	0.6614060949474907
uterine carcinosarcoma	KRAS Signaling Dn	57	188	-0.06922478610318901	0.6088810062691328	0.6847733381911868
uterine carcinosarcoma	Fatty Acid Metabolism	57	154	0.06779880736323568	0.6162960043720681	0.6847733381911868
uterine carcinosarcoma	Myc Targets V2	57	58	-0.04919626652838994	0.7162948171487675	0.7785813229877907
uterine carcinosarcoma	Estrogen Response Late	57	196	0.04556650246305419	0.736438940655708	0.7834456815486256
uterine carcinosarcoma	Glycolysis	57	196	-0.03234379051075966	0.8112275006712407	0.8450286465325424
uterine carcinosarcoma	Estrogen Response Early	57	192	0.011278195488721804	0.933641080880967	0.9526949804907826
uterine carcinosarcoma	Oxidative Phosphorylation	57	182	0.004861291158931812	0.9713708515831875	0.9713708515831876
uterine corpus endometrioid carcinoma	Allograft Rejection	567	195	0.643223231550012	1.5943863119295422e-67	7.971931559647711e-66
uterine corpus endometrioid carcinoma	Interferon Gamma Response	567	196	0.6079059753100464	1.3866339768237921e-58	3.46658494205948e-57
uterine corpus endometrioid carcinoma	IL-6/JAK/STAT3 Signaling	567	87	0.593988416824728	2.3158723196197252e-55	3.859787199366209e-54
uterine corpus endometrioid carcinoma	PI3K/AKT/mTOR  Signaling	567	104	0.5739293107157538	5.523492069990323e-51	6.904365087487904e-50
uterine corpus endometrioid carcinoma	Complement	567	195	0.5545551808429428	4.93271891442484e-47	4.9327189144248395e-46
uterine corpus endometrioid carcinoma	Inflammatory Response	567	197	0.552240086244466	1.4061347253253797e-46	1.1717789377711496e-45
uterine corpus endometrioid carcinoma	IL-2/STAT5 Signaling	567	194	0.5079112944911979	1.6262276869976143e-38	1.161591204998296e-37
uterine corpus endometrioid carcinoma	Interferon Alpha Response	567	92	0.4906582539340216	1.1015171186416679e-35	6.884481991510424e-35
uterine corpus endometrioid carcinoma	mTORC1 Signaling	567	192	0.4602212805691629	4.562246896521804e-31	2.5345816091787802e-30
uterine corpus endometrioid carcinoma	Apoptosis	567	158	0.42740140621243494	1.3915786497705982e-26	6.957893248852991e-26
uterine corpus endometrioid carcinoma	UV Response Up	567	152	0.406746525481906	5.296367729423183e-24	2.4074398770105375e-23
uterine corpus endometrioid carcinoma	TNF-alpha Signaling via NF-kB	567	197	0.3703980854107764	7.04247803766904e-20	2.9343658490287667e-19
uterine corpus endometrioid carcinoma	KRAS Signaling Up	567	193	0.3577229638793367	1.4717534339292822e-18	5.66059013049724e-18
uterine corpus endometrioid carcinoma	G2-M Checkpoint	567	184	0.3515224971080244	6.19993493708832e-18	2.214262477531543e-17
uterine corpus endometrioid carcinoma	E2F Targets	567	187	0.3399129234245941	8.417013192500337e-17	2.805671064166779e-16
uterine corpus endometrioid carcinoma	Unfolded Protein Response	567	106	0.32713326155072037	1.312628553893758e-15	4.101964230917994e-15
uterine corpus endometrioid carcinoma	Mitotic Spindle	567	196	0.29182160098399584	1.3575574478419876e-12	3.99281602306467e-12
uterine corpus endometrioid carcinoma	Myc Targets V1	567	188	0.2715572982456972	4.8341833608928293e-11	1.342828711359119e-10
uterine corpus endometrioid carcinoma	p53 Pathway	567	190	0.2664803109983023	1.1309521247077235e-10	2.9761898018624303e-10
uterine corpus endometrioid carcinoma	Myc Targets V2	567	58	0.2470028257491553	2.5038708662325835e-09	6.259677165581459e-09
uterine corpus endometrioid carcinoma	Androgen Response	567	96	0.2206488505697185	1.108339497959594e-07	2.638903566570462e-07
uterine corpus endometrioid carcinoma	Reactive Oxygen Species Pathway	567	45	0.20843757743424293	5.516589116457683e-07	1.2537702537403823e-06
uterine corpus endometrioid carcinoma	Apical Junction	567	194	0.20520373912102374	8.306837302399239e-07	1.8058341961737475e-06
uterine corpus endometrioid carcinoma	Coagulation	567	136	0.20196897916750603	1.24286266625006e-06	2.589297221354292e-06
uterine corpus endometrioid carcinoma	Protein Secretion	567	95	0.19994380627436914	1.5942014740126612e-06	3.1884029480253224e-06
uterine corpus endometrioid carcinoma	Cholesterol Homeostasis	567	72	0.19508189037378304	2.8683238845701815e-06	5.516007470327272e-06
uterine corpus endometrioid carcinoma	Hypoxia	567	190	0.18823713120234295	6.398677160461263e-06	1.1849402149002339e-05
uterine corpus endometrioid carcinoma	Spermatogenesis	567	132	0.18563645977421922	8.614808640710839e-06	1.5383586858412213e-05
uterine corpus endometrioid carcinoma	heme Metabolism	567	190	0.17959892584139833	1.6914195182995984e-05	2.9162405487924108e-05
uterine corpus endometrioid carcinoma	Angiogenesis	567	36	0.15723236158213513	0.00017050949403219943	0.00028418249005366574
uterine corpus endometrioid carcinoma	Oxidative Phosphorylation	567	182	0.14637313476461436	0.00047129804231578167	0.0007601581327673898
uterine corpus endometrioid carcinoma	Wnt-beta Catenin Signaling	567	42	-0.14512260054239848	0.0005275449253160346	0.0008242889458063041
uterine corpus endometrioid carcinoma	Glycolysis	567	196	0.1401408055715526	0.0008193849469065577	0.0012414923437978147
uterine corpus endometrioid carcinoma	TGF-beta Signaling	567	54	0.13869257950530034	0.0009288261773884385	0.001365920849100645
uterine corpus endometrioid carcinoma	Epithelial Mesenchymal Transition	567	194	0.1380001643152989	0.0009857901936599744	0.0014082717052285349
uterine corpus endometrioid carcinoma	DNA Repair	567	140	0.13728227235418794	0.001048242766121532	0.0014558927307243498
uterine corpus endometrioid carcinoma	Apical Surface	567	43	0.12102651243147934	0.003900354072514769	0.00527074874664158
uterine corpus endometrioid carcinoma	Adipogenesis	567	189	0.11091486755897248	0.008207547168753587	0.010799404169412613
uterine corpus endometrioid carcinoma	Xenobiotic Metabolism	567	197	0.1018659397821295	0.015242325546046692	0.01954144300775217
uterine corpus endometrioid carcinoma	Pperoxisome	567	101	-0.09386024299178133	0.025418570945923293	0.031773213682404114
uterine corpus endometrioid carcinoma	Bile Acid Metabolism	567	112	-0.07677856169868313	0.06771546233908596	0.08224741655561628
uterine corpus endometrioid carcinoma	Fatty Acid Metabolism	567	154	0.07639930671583486	0.06908782990671768	0.08224741655561628
uterine corpus endometrioid carcinoma	Estrogen Response Early	567	192	-0.06733036617822365	0.10925862871699908	0.12704491711278962
uterine corpus endometrioid carcinoma	Myogenesis	567	198	-0.04898636683337823	0.24419034559117228	0.2749573084833702
uterine corpus endometrioid carcinoma	Hedgehog Signaling	567	35	-0.04864858566396415	0.24746157763503315	0.2749573084833702
uterine corpus endometrioid carcinoma	UV Response Dn	567	137	0.04620946461388406	0.2719917222199618	0.2956431763260455
uterine corpus endometrioid carcinoma	Pancreas Beta Cells	567	40	0.040911020369040575	0.3308412431998269	0.351958769361518
uterine corpus endometrioid carcinoma	KRAS Signaling Dn	567	188	0.024380348311568135	0.5623570707630214	0.5857886153781473
uterine corpus endometrioid carcinoma	Estrogen Response Late	567	196	-0.010158516864832497	0.809272548374771	0.8257883146681337
uterine corpus endometrioid carcinoma	Notch Signaling	567	32	-0.003489725158963202	0.9339204171730234	0.9339204171730234
uveal melanoma	IL-6/JAK/STAT3 Signaling	80	87	0.8050164088138773	2.2828874078407077e-19	1.1414437039203538e-17
uveal melanoma	IL-2/STAT5 Signaling	80	194	0.7699484294421004	7.015070264761273e-17	1.753767566190318e-15
uveal melanoma	Inflammatory Response	80	197	0.76601031411158	1.2529382478284344e-16	2.088230413047391e-15
uveal melanoma	Allograft Rejection	80	195	0.7542662916080638	6.619164432124917e-16	8.273955540156147e-15
uveal melanoma	Complement	80	195	0.7355836849507736	7.780292085093639e-15	7.780292085093639e-14
uveal melanoma	Angiogenesis	80	36	0.7323956868260666	1.1605085073181696e-14	9.670904227651412e-14
uveal melanoma	Interferon Gamma Response	80	196	0.728340365682138	1.9142796854694985e-14	1.3673426324782133e-13
uveal melanoma	Notch Signaling	80	32	0.710900140646976	1.4933363960213686e-13	9.333352475133554e-13
uveal melanoma	TNF-alpha Signaling via NF-kB	80	197	0.6853727144866385	2.332621784626316e-12	1.2959009914590645e-11
uveal melanoma	Apoptosis	80	158	0.6723628691983122	8.526391163311749e-12	4.2631955816558744e-11
uveal melanoma	Interferon Alpha Response	80	92	0.6523675574308486	5.531098396456456e-11	2.5141356347529347e-10
uveal melanoma	Pperoxisome	80	101	0.6444678856071261	1.1148720366951646e-10	4.6453001528965193e-10
uveal melanoma	Glycolysis	80	196	0.6219878105954055	7.363379366506955e-10	2.8320689871180597e-09
uveal melanoma	KRAS Signaling Up	80	193	0.6162447257383967	1.1646114371063332e-09	4.159326561094047e-09
uveal melanoma	PI3K/AKT/mTOR  Signaling	80	104	0.6022034692920769	3.439119920056446e-09	1.053350632337844e-08
uveal melanoma	Estrogen Response Late	80	196	0.6018752930145335	3.5250642034681027e-09	1.053350632337844e-08
uveal melanoma	Hypoxia	80	190	0.6016643225503986	3.58139214994867e-09	1.053350632337844e-08
uveal melanoma	Epithelial Mesenchymal Transition	80	194	0.5872245663384904	1.0319438842441064e-08	2.8665107895669622e-08
uveal melanoma	Coagulation	80	136	0.5825363338021566	1.4391113315366007e-08	3.787135082991055e-08
uveal melanoma	mTORC1 Signaling	80	192	0.572386310360994	2.9047983080140455e-08	7.261995770035114e-08
uveal melanoma	UV Response Up	80	152	0.5649789029535865	4.7785153834136957e-08	1.1377417579556418e-07
uveal melanoma	TGF-beta Signaling	80	54	0.5623066104078763	5.701491496989777e-08	1.2940912537605933e-07
uveal melanoma	p53 Pathway	80	190	0.5616502578527895	5.952819767298729e-08	1.2940912537605933e-07
uveal melanoma	Xenobiotic Metabolism	80	197	0.54957805907173	1.2947694998002733e-07	2.697436457917236e-07
uveal melanoma	Hedgehog Signaling	80	35	0.5394749179559306	2.4242430554390153e-07	4.848486110878031e-07
uveal melanoma	Reactive Oxygen Species Pathway	80	45	0.529887482419128	4.3146806174121724e-07	8.297462725792639e-07
uveal melanoma	Apical Junction	80	194	0.5257149554617909	5.514716833905503e-07	1.0212438581306486e-06
uveal melanoma	Apical Surface	80	43	0.5073370839193625	1.5644954605366723e-06	2.7937418938154863e-06
uveal melanoma	Estrogen Response Early	80	192	0.48143459915611814	6.158235557496716e-06	1.0617647512925372e-05
uveal melanoma	UV Response Dn	80	137	0.4796530707923113	6.7395019958943755e-06	1.1232503326490626e-05
uveal melanoma	Fatty Acid Metabolism	80	154	0.47763713080168774	7.4591608951718255e-06	1.2030904669631976e-05
uveal melanoma	Unfolded Protein Response	80	106	0.4637130801687764	1.4775341428705837e-05	2.3086470982352872e-05
uveal melanoma	Androgen Response	80	96	0.45682137834036574	2.049945997156661e-05	3.1059787835706987e-05
uveal melanoma	Mitotic Spindle	80	196	0.44428035630567275	3.65412675978649e-05	5.373715823215427e-05
uveal melanoma	Protein Secretion	80	95	0.4422409751523676	4.005759581290605e-05	5.722513687558007e-05
uveal melanoma	KRAS Signaling Dn	80	188	0.4241209563994374	8.836026232490132e-05	0.00012272258656236294
uveal melanoma	Adipogenesis	80	189	0.3811533052039382	0.000486388697644742	0.0006572820238442459
uveal melanoma	Pancreas Beta Cells	80	40	0.3672995780590718	0.0008037941147548882	0.0010503816491137772
uveal melanoma	Bile Acid Metabolism	80	112	0.36676043131739333	0.0008192976863087461	0.0010503816491137772
uveal melanoma	G2-M Checkpoint	80	184	0.36284575714955464	0.0009402797539296071	0.001175349692412009
uveal melanoma	Wnt-beta Catenin Signaling	80	42	0.3606188466947961	0.001016132753743993	0.0012391862850536501
uveal melanoma	Cholesterol Homeostasis	80	72	0.3547819971870605	0.0012420158491770327	0.0014785902966393245
uveal melanoma	E2F Targets	80	187	0.3346225972808251	0.002414757970223504	0.002807858104911051
uveal melanoma	Myogenesis	80	198	0.3211204875761838	0.003680463900496994	0.004182345341473857
uveal melanoma	Spermatogenesis	80	132	0.2952180028129396	0.007849286029334797	0.008721428921483108
uveal melanoma	heme Metabolism	80	190	0.2514299109235818	0.024465694917425635	0.026593146649375687
