ModelID	lineage_silenced_score	DM1_like_score	is_thyroid_model	cancer_type	OncotreePrimaryDisease	OncotreeSubtype	strict_thyroid_model	GLS_gene_effect	GLS_expression	common_essential_dependency_proxy	nonessential_dependency_proxy	proliferation_expression_proxy
ACH-000966	0.3567912434553699	0.1556121025139739	False	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Endometrioid Ovarian Cancer	False	-0.1024414721251482	7.4341946	-1.064799252601533	-0.005246237215897149	0.5131180082386978
ACH-000967	-0.3059063649019436	-0.1334190047765364	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False		7.2930117			0.3417694919593658
ACH-000968	0.820714480746156	0.3579491040075064	False	Skin	Melanoma	Melanoma	False	-0.082195117577057	5.54409	-1.1350702575215739	-0.0320837184489078	-0.28350951236632027
ACH-000969	0.3770984828092212	0.1644689684546948	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	-0.4383327598877169	6.8056407	-1.1327253339212502	-0.01563817347615859	-0.32364136447814074
ACH-000970	-0.5177827942932359	-0.2258274852409869	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	-0.744136007572948	7.4794245	-1.1353567172290588	-0.002034572475769018	0.5560627948773109
ACH-000971	-0.1038186957310682	-0.045279826283043	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	0.0235794169310845	6.718334	-1.115508686321565	0.01578524704063542	0.999462195133026
ACH-000972	0.7524457140613138	0.3281741403145056	False	Uterus	Endometrial Carcinoma	Endometrial Carcinoma	False	0.25411762546269	6.6014915	-1.0756422886074728	-0.01596518452483541	0.012840544172825498
ACH-000973	0.8486748733988021	0.3701438413156791	False	Bladder/Urinary Tract	Urethral Cancer	Urethral Urothelial Carcinoma	False	-0.1490052219999871	6.5171404	-1.1309009334454774	-0.0037018351770810665	0.951011275728448
ACH-000974	0.1357988782796068	0.0592277679336381	False	Uterus	Endometrial Carcinoma	Endometrial Carcinoma	False	0.0359611986529777	7.7829	-1.148004032758104	-0.007690200794262247	-1.1417340302725691
ACH-000975	0.5068662831734553	0.2210663222959138	False	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	False	0.0288511439876486	7.8276157	-1.1121746097774754	-0.022094345757478654	0.03708845056269656
ACH-000976	0.7014275790629335	0.3059229236743394	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	False	-0.2025793149961679	4.040068	-1.0589230804442888	-0.018153364019582365	0.3535599559907194
ACH-000977	-1.95861625023837	-0.8542373118967904	False	Prostate	Prostate Adenocarcinoma	Prostate Adenocarcinoma	False	-0.0812636922002788	5.2845955	-1.1241149406796576	-0.010919863514800838	-0.35570989314855406
ACH-000978	-0.4559277725234264	-0.1988498332800534	False	Uterus	Endometrial Carcinoma	Endometrial Carcinoma	False	-0.1956804683563394	6.1572013	-1.1113969044657377	-0.017812259546168187	0.2763409506013987
ACH-000979	0.6392481300187052	0.2788037749384394	False	Prostate	Prostate Adenocarcinoma	Prostate Adenocarcinoma	False	-0.083080878866117	7.6791706	-1.1030466686369726	-0.007313679533232874	-0.8450422219450684
ACH-000980	-2.290922748545182	-0.9991705573985056	False	Lung	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	False	-0.055377505440085	6.7728224	-1.2290359139630171	-0.015592175895210378	1.305727898719333
ACH-000981	-0.6591027114283614	-0.2874632171595262	False	Lymphoid	T-Lymphoblastic Leukemia/Lymphoma	T-Cell Acute Lymphoblastic Leukemia	False	-0.1591245916040755	6.496817	-1.0877394546981027	-0.00826390031868919	1.3198812380055136
ACH-000982	-0.2490947060433218	-0.1086409816482793	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False		5.919216			0.8261461472359887
ACH-000983	0.4329829500732897	0.1888426032014871	False	Myeloid	Myeloproliferative Neoplasms	Chronic Myeloid Leukemia, BCR-ABL1+	False	-0.150941832235644	6.864917	-1.1709360229608476	-0.014808023577410115	0.6870771064438465
ACH-000984	-2.5080021635263363	-1.0938482850539668	False	Uterus	Endometrial Carcinoma	Uterine Adenosquamous Carcinoma	False	0.1540260021864658	7.9348526	-1.0485324415923247	-0.018187826506526086	0.7296341548260963
ACH-000985	0.4647146083793907	0.202682152674301	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	0.2458200286862521	5.9927163	-1.0821485106713424	-0.00527461549798025	0.29499662572253965
ACH-000986	0.4268144780833554	0.1861522656069987	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	-0.341370273111529	5.4535737	-1.1408262430206915	-0.015887403232142994	0.03319548397142776
ACH-000987	0.6696436491319911	0.2920605762837162	False	Skin	Melanoma	Cutaneous Melanoma	False		6.761232			0.19955246198470897
ACH-000988	0.122039463607873	0.0532266917141262	False	Uterus	Endometrial Carcinoma	Uterine Adenosquamous Carcinoma	False	-0.00079495925	7.46741	-1.1396522419387194	-0.03002914287072301	0.1903893119908234
ACH-000989	0.5676097291052874	0.2475591679270277	False	Bowel	Colorectal Adenocarcinoma	Mucinous Adenocarcinoma of the Colon and Rectum	False		5.2429075			0.06196658442677462
ACH-000990	0.2610204495011428	0.1138423144936184	False	Uterus	Endometrial Carcinoma	Endometrial Carcinoma	False		8.383212			-0.29631531454976684
ACH-000991	0.6689113596064071	0.2917411931295179	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	0.0765377090197973	6.7800345	-1.0993212274462516	-0.013855561643607715	-0.4885348751703222
ACH-000993	0.6204680412263655	0.2706129654497513	False	Uterus	Endometrial Carcinoma	Endometrial Carcinoma	False	-0.38642696491168	8.786753	-1.1104116866719362	-0.0021834878297147787	-0.5127075702922019
ACH-000994	-0.4653611964358758	-0.2029641577088295	False	Uterus	Endometrial Carcinoma	Endometrial Carcinoma	False	-0.09686305900564	6.283483	-1.1229202674610843	-0.010358781514136961	0.7142404243336302
ACH-000995	-2.2287620122030427	-0.9720595700818366	False	Lymphoid	T-Lymphoblastic Leukemia/Lymphoma	T-Cell Acute Lymphoblastic Leukemia	False	0.1393666123147709	5.999619	-1.091922009689437	0.0015727863263553432	0.6272656734726745
ACH-000996	-0.4117235589277256	-0.1795704626570906	False	Uterus	Endometrial Carcinoma	Endometrial Carcinoma	False	0.130992842159048	6.975974	-1.0927627788411358	-0.0002962468185302924	0.1617387191308398
ACH-000997	0.3855539324163448	0.1681567559640596	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	-0.1627020366378136	6.5486	-1.1839504099361151	0.0008523359135902221	1.1789817582304354
ACH-000998	-0.0129310688363059	-0.0056397987514573	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False		5.5437617			0.3171521472431652
ACH-000999	-0.196762966805125	-0.0858168453488483	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False		6.485923			0.21270721790116132
ACH-001001	0.7573553734411242	0.3303154552507152	False	Bone	Osteosarcoma	Osteosarcoma	False	-0.1477394661711645	6.433707	-1.1228704214046545	-0.01799314787541261	0.6107498304871417
ACH-001016	0.4786855668357932	0.2087754922935177	False	CNS/Brain	Adult-Type Diffuse Glioma	Astrocytoma, IDH-Mutant	False	0.0416687818029258	7.1556683	-1.1180086208972977	0.007371476736404039	-0.16491249159936341
ACH-001019	0.0106077448335829	0.0046264966048474	False	Skin	Merkel Cell Carcinoma	Merkel Cell Carcinoma	False		5.017245			-0.9527785366515071
ACH-001020	0.8240231952955693	0.3593921776173474	False	CNS/Brain	Embryonal Tumor	Atypical Teratoid/Rhabdoid Tumor	False	-0.3478688455381271	6.214517	-1.0955973676012813	0.0069701859101589	0.6536984980254184
ACH-001021	-2.026609435243326	-0.8838920824925445	False	Liver	Hepatoblastoma	Hepatoblastoma	False	0.0882292828679592	4.1289287	-1.1977837674208935	-0.010590734863910031	-1.9030292445214698
ACH-001022	0.0290231034439964	0.0126582314763724	False	Bone	Ewing Sarcoma	Ewing Sarcoma	False		6.276759			0.6544345168740198
ACH-001028	0.6225505425309109	0.2715212343953397	False	CNS/Brain	Embryonal Tumor	Atypical Teratoid/Rhabdoid Tumor	False	-0.0617961723281821	4.3273783	-1.174294751502073	-0.007886726849354767	-1.2201232597009561
ACH-001029	-1.3213410504821586	-0.5762940172304755	False	Bone	Ewing Sarcoma	Ewing Sarcoma	False	-0.0917370222366674	6.160055	-1.1891359010683324	-0.017951067425136923	0.38895919704340903
ACH-001030	-0.8341761936260222	-0.3638203395916203	False	Bone	Ewing Sarcoma	Ewing Sarcoma	False		5.209847			0.9285501120902021
ACH-001031	-1.4502120761043675	-0.6325002487960005	False	CNS/Brain	Embryonal Tumor	Atypical Teratoid/Rhabdoid Tumor	False	0.0010603553411544	5.68105	-1.1248266613324756	-0.003333781384228792	0.3886555650378405
ACH-001032	-1.1048727613026457	-0.4818828279854666	False	Bone	Ewing Sarcoma	Ewing Sarcoma	False		6.0348253			-0.12299786393877708
ACH-001033	0.586319489550019	0.2557193041796476	False	CNS/Brain	Embryonal Tumor	Primitive Neuroectodermal Tumor	False	-0.1084539334009448	6.3620296	-1.089781876624576	0.006013129627388525	0.33506114230883716
ACH-001034	-0.9663226366690768	-0.4214551224481818	False	Bone	Ewing Sarcoma	Ewing Sarcoma	False		5.8312187			0.9748800216040886
ACH-001035	0.1458136586088589	0.0635956470557765	False	Bone	Ewing Sarcoma	Ewing Sarcoma	False		6.0142593			0.6384035130684239
ACH-001036	0.4966712327136028	0.2166198195680739	False	Myeloid	Acute Myeloid Leukemia	Myeloid Leukemia Associated with Down Syndrome	False	-0.8434396462420533	5.9117804	-1.101257034604552	-0.0020849919732513116	0.3358021208289472
ACH-001038	-0.4453600918480581	-0.1942408103885034	False	Bone	Ewing Sarcoma	Ewing Sarcoma	False	-0.2102616168369955	5.5037875	-1.1376723729978027	-0.016643736991110384	0.8476593776697002
ACH-001041	0.6582940564020989	0.2871105277055291	False	Skin	Melanoma	Melanoma	False	-0.2862186432622472	6.020311	-1.1259390959206705	-0.012212226649639923	0.03617684958844477
ACH-001046	0.6539244953979186	0.2852047730453573	False	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	False		5.417363			-0.8649018485383396
ACH-001048	0.3261277673509939	0.1422384335282164	False	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Serous Ovarian Cancer	False	-0.1357300296115161	6.6433425	-1.0982692851424662	-0.005941730233945191	0.10830667280097028
ACH-001050	0.781947312003225	0.3410410639497461	False	Soft Tissue	Rhabdomyosarcoma	Alveolar Rhabdomyosarcoma	False	0.1063959941248859	6.2015867	-1.0767662797133297	-0.011206578808991828	0.4716270539117664
ACH-001053	-0.1830323648300167	-0.0798283355932932	False	CNS/Brain	Embryonal Tumor	Medulloblastoma, Group 3	False	-0.1513672750454619	6.3537097	-1.1022304421049727	-0.003632894398922078	-0.6286819714473407
ACH-001054	0.044220831339463	0.0192866183402015	False	CNS/Brain	Embryonal Tumor	Medulloblastoma, Group 3	False	-0.2190726899137249	5.8979836	-1.15267740211334	-0.006662042067901635	0.10511157130523818
ACH-001057	0.4784107953380318	0.2086556525517587	False	Lymphoid	Mature T and NK Neoplasms	Hepatosplenic T-cell Lymphoma	False		6.314037			0.7339567207015845
ACH-001059	0.6304676623653672	0.2749742329929607	False	Soft Tissue	Rhabdoid Cancer	Extrarenal Rhabdoid Cancer	False		6.3159757			0.14959425110129432
ACH-001060	0.2313795123785646	0.1009146190113556	False	Lymphoid	Mature T and NK Neoplasms	Anaplastic Large-Cell Lymphoma ALK Negative	False		8.127969			1.3496063890951504
ACH-001061	0.3271677665113611	0.1426920221712284	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	-0.113346451095954	5.814271	-1.1836395468467031	-0.025837596914560158	0.509563246852669
ACH-001064	-0.8324243278713541	-0.363056275118608	False	Lymphoid	Mature B-Cell Neoplasms	Burkitt Lymphoma	False		8.380193			0.02358733142392592
ACH-001067	0.441120255256135	0.1923916341587416	False	CNS/Brain	Meningothelial Tumor	Meningioma	False	-0.5513134312736604	6.4206223	-1.0866614186851264	0.01707248603545365	0.13787574796238009
ACH-001068	0.5678765682085456	0.247675548008245	False	Lymphoid	Mature T and NK Neoplasms	Anaplastic Large-Cell Lymphoma ALK Negative	False		6.4611077			-0.2512992715549329
ACH-001075	-0.6387663683163383	-0.2785936578103115	False	Lung	Non-Small Cell Lung Cancer	Mucoepidermoid Carcinoma of the Lung	False	-0.1875772418283938	5.42829	-1.0980917326645283	-0.00777285071319876	-0.23049665179886838
ACH-001085	0.3559443882174202	0.155242752294428	False		Non-Cancerous	Transformed cell line	False		6.033529			1.0401183152721807
ACH-001086	0.7933812581464694	0.3460279027021505	False	Cervix	Cervical Adenocarcinoma	Endocervical Adenocarcinoma	False		6.932333			0.5505921392683919
ACH-001096	0.5857629666614259	0.2554765804626852	False	Soft Tissue	Rhabdomyosarcoma	Alveolar Rhabdomyosarcoma	False	-0.1102437580374469	5.782626	-1.1666040959178072	-0.017112585366163332	0.8901695510635275
ACH-001097	0.693109214385258	0.3022949248354806	False	Lymphoid	Non-Hodgkin Lymphoma	Non-Hodgkin Lymphoma	False		4.7933445			-0.21018910333529645
ACH-001098	0.1927152114609737	0.084051444064149	False	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	False	-0.3415661695513033	5.811615	-1.088329232094015	-0.028979369157982885	-0.09040029733814353
ACH-001099	0.2948117409762139	0.1285801591284071	False	Soft Tissue	Rhabdoid Cancer	Extrarenal Rhabdoid Cancer	False	-0.1636812450269137	6.7129807	-1.1233748287897396	-0.00672675570498355	-0.41490191886373723
ACH-001100	0.8516058708286769	0.3714221761428143	False	Lymphoid	T-Lymphoblastic Leukemia/Lymphoma	Natural Killer (NK) Cell Lymphoblastic Leukemia/Lymphoma (NKCLL)	False		3.7680678			-0.6054342322871281
ACH-001106	0.8811535957575153	0.3843092177533415	False	Lymphoid	B-Cell Acute Lymphoblastic Leukemia	B-Cell Acute Lymphoblastic Leukemia	False		5.8314743			1.0610398829263328
ACH-001109	0.5910274583019615	0.257772653104259	False	Kidney	Rhabdoid Cancer	Rhabdoid Cancer	False		7.5728745			0.27787833110725363
ACH-001111	-0.1702267491678071	-0.0742432524004329	False	Lymphoid	Mature T and NK Neoplasms	Anaplastic Large-Cell Lymphoma ALK Positive	False	-0.3426669144983762	5.679348	-1.0913086475550011	-0.010228412903964645	-0.18509420625578685
ACH-001113	-1.1474106550011118	-0.5004354443861051	False	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	False		6.5189505			0.22439773581281164
ACH-001119	-0.4351608083204659	-0.1897924614366232	False	Lymphoid	Mature T and NK Neoplasms	Anaplastic Large-Cell Lymphoma ALK Negative	False	0.3789600344043865	7.134888	-1.0499502985862141	-0.028579107873378713	-0.5450511668686959
ACH-001128	0.5643751335517295	0.2461484208190078	False	Soft Tissue	Rhabdoid Cancer	Extrarenal Rhabdoid Cancer	False	-0.3435675712309072	6.503185	-1.075482242172145	0.01476284859904255	0.2837865338804297
ACH-001129	0.377605152036352	0.1646899488323223	False	Myeloid	Acute Myeloid Leukemia	Acute Monoblastic/Monocytic Leukemia	False	-0.0594110556167919	5.0909424	-1.0990242962702963	-0.020820346247319144	0.3351072837697163
ACH-001132	-1.4409189690909208	-0.6284471226395266	False	Lymphoid	T-Lymphoblastic Leukemia/Lymphoma	Natural Killer (NK) Cell Lymphoblastic Leukemia/Lymphoma (NKCLL)	False		6.857135			0.5342408206360254
ACH-001134	0.6166781327977202	0.2689600223640259	False	Lymphoid	Non-Hodgkin Lymphoma	Non-Hodgkin Lymphoma	False	-0.5177293333419837	4.1805377	-1.110970746806295	-0.011592777877773628	-0.6660736108489167
ACH-001142	0.5200838350541148	0.2268310687014523	False	CNS/Brain	Non-Cancerous	Immortalized Epithelial Cells, CNS	False		7.4264746			-0.9405653436669655
ACH-001145	0.6143753249082087	0.2679556681822858	False	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Serous Ovarian Cancer	False	-0.174416505114521	10.077497	-1.1052163600830816	-0.015227527910470412	0.826713358949302
ACH-001147	0.3393053414775699	0.1479857439050383	False	Lymphoid	Mature T and NK Neoplasms	Follicular T-Cell Lymphoma	False		5.879304			-0.5038057442070241
ACH-001148	-1.2885868751681124	-0.5620085038379149	False	Lymphoid	Mature B-Cell Neoplasms	Diffuse Large B-Cell Lymphoma, NOS	False		5.8149347			0.6626601669525102
ACH-001150	-0.0783903393936159	-0.0341894195936186	False	Bone	Chondrosarcoma	Chondrosarcoma	False		6.353196			-0.7286970020426099
ACH-001151	0.3757859522008168	0.1638965170525535	False	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer	False	-0.4834172345823612	6.6722417	-1.2015831776901542	-0.0048325443559404735	0.30829985489872613
ACH-001163	0.6469728066693166	0.2821728407350125	False	Kidney	Renal Cell Carcinoma	Renal Medullary Carcinoma	False	0.2040485347611658	4.4453425	-1.0913908938274517	-0.010437165212565616	0.3043193088763987
ACH-001164	-0.4457879049907707	-0.1944273982149756	False	Soft Tissue	Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma	Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma	False	-0.2067238827529366	5.0099115	-1.124806661796848	-0.013279759224880039	0.4247565594781704
ACH-001172	-1.2359385300840866	-0.539046282027022	False	CNS/Brain	Adult-Type Diffuse Glioma	Astrocytoma, IDH-Mutant	False	0.0367523390384773	7.447893	-1.1856544017466435	-0.01557938123712347	-0.7845444194567597
ACH-001183	-0.1782415852422319	-0.0777388692792762	False	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	False	-0.0165275599186257	6.147423	-1.1075490327619908	-0.019484850929891023	0.6920087886217655
ACH-001184	0.477629620450429	0.208314948375519	False	Soft Tissue	Rhabdomyosarcoma	Alveolar Rhabdomyosarcoma	False	-0.1190379082051047	5.0158277	-1.1176947443143161	-0.018215871544760127	0.8697518070991228
ACH-001188	0.4078748830979586	0.1778918885643952	False	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	False	-0.2230485608903087	5.8458285	-1.1440083458107253	-0.012218513887308356	0.6314875080708621
ACH-001190	0.6040466114797826	0.263450869249173	False	Skin	Melanoma	Melanoma	False	0.0643506229864115	6.926616	-1.1433949112681758	-0.01828784569809738	0.2970670327641816
ACH-001192	-0.6137459143190462	-0.2676811549846647	False	Bone	Ewing Sarcoma	Ewing Sarcoma	False	-0.0864921770709009	6.2003593	-1.1177458455570115	-0.01132125782785021	0.9345318383641771
ACH-001193	-0.4378878794692828	-0.1909818551870493	False	Bone	Ewing Sarcoma	Ewing Sarcoma	False	-0.0870359386660786	6.1057386	-1.1264959688793963	-0.012390140548507936	1.108763767634763
ACH-001194	-0.2842240477975989	-0.1239624079180885	False	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	False	-0.2779611160669228	9.399372	-1.0298069317875025	-0.012288948678409217	0.4730359768784144
ACH-001196	0.7821620919667465	0.3411347387871041	False	Soft Tissue	Rhabdomyosarcoma	Embryonal Rhabdomyosarcoma	False	-0.1002872678309231	6.02533	-1.1524880961338653	-0.008987618896257562	0.7840718780829579
ACH-001197	-0.3983749975672205	-0.1737485773475516	False	Lymphoid	Non-Hodgkin Lymphoma	Mature T and NK Neoplasms	False	-0.6128331123890071	7.629247	-1.0824078255885539	-0.002095441281691563	1.0083212141791893
