gene	cohen_d	abs_d	rank	in_TIERA67	in_8gene	in_top5000_MAD
AC245052.4	0.6378219235431898	0.6378219235431898	9261	False	False	False
AL022315.1	-0.6377331533502647	0.6377331533502647	9262	False	False	False
SNTB2	0.6377127981762025	0.6377127981762025	9263	False	False	False
AC020612.1	0.6374393828105426	0.6374393828105426	9264	False	False	False
ATP6V0E1	0.6373930004680127	0.6373930004680127	9265	False	False	False
CCDC22	-0.6373292552493208	0.6373292552493208	9266	False	False	False
KREMEN2	-0.6372756616096215	0.6372756616096215	9267	False	False	False
AC080013.4	0.6371897588971603	0.6371897588971603	9268	False	False	False
IL17RA	-0.6371769180035027	0.6371769180035027	9269	False	False	False
CPSF3	-0.6370594461367738	0.6370594461367738	9270	False	False	False
TFAP2E-AS1	-0.6370366574435277	0.6370366574435277	9271	False	False	False
FCMR	-0.6369670487294614	0.6369670487294614	9272	False	False	True
AC011473.3	-0.6369573012532287	0.6369573012532287	9273	False	False	False
PGK1	0.6369341446692499	0.6369341446692499	9274	False	False	False
C19orf25	0.6369071761171834	0.6369071761171834	9275	False	False	False
IKBIP	-0.636860201170931	0.636860201170931	9276	False	False	False
AK7	0.6368451583448709	0.6368451583448709	9277	False	False	True
FBXL18	0.636789222697369	0.636789222697369	9278	False	False	False
PLAAT5	-0.6367669898578331	0.6367669898578331	9279	False	False	False
RAI1	-0.6367598224862131	0.6367598224862131	9280	False	False	False
APOLD1	0.6367256295285826	0.6367256295285826	9281	False	False	True
FTH1P7	-0.6366759405399142	0.6366759405399142	9282	False	False	True
ERLNC1	-0.6366508963281559	0.6366508963281559	9283	False	False	False
SLC7A7	-0.6366389721594223	0.6366389721594223	9284	False	False	True
SLC30A3	-0.6365813102348883	0.6365813102348883	9285	False	False	True
FPR2	-0.6365629055213538	0.6365629055213538	9286	False	False	False
IGLV2-23	-0.6365541005714791	0.6365541005714791	9287	False	False	True
AC007036.5	0.6365398025816622	0.6365398025816622	9288	False	False	False
PLEKHH3	-0.6364692372533152	0.6364692372533152	9289	False	False	False
ZNF594	0.6363139728408537	0.6363139728408537	9290	False	False	False
AC009121.3	-0.6362260354801621	0.6362260354801621	9291	False	False	False
CENPK	-0.6362153414353264	0.6362153414353264	9292	False	False	False
BAIAP2L1	0.6361790378371212	0.6361790378371212	9293	False	False	False
AC131157.1	0.6361605035004924	0.6361605035004924	9294	False	False	False
AC099518.6	-0.6361228690134744	0.6361228690134744	9295	False	False	False
LINC01532	0.636031907577809	0.636031907577809	9296	False	False	False
AC112128.1	0.6359891247845231	0.6359891247845231	9297	False	False	False
RGS9BP	0.6359724978526796	0.6359724978526796	9298	False	False	False
AC041005.1	0.6359669175409778	0.6359669175409778	9299	False	False	False
NRIP3	-0.6359581531478637	0.6359581531478637	9300	False	False	False
AC010280.1	0.6359095348834658	0.6359095348834658	9301	False	False	False
OR10AB1P	0.635765038196648	0.635765038196648	9302	False	False	False
NOSTRIN	0.6357616730152421	0.6357616730152421	9303	False	False	True
PNPLA3	-0.6357207686496917	0.6357207686496917	9304	False	False	False
BTG1	-0.6357199597681397	0.6357199597681397	9305	False	False	False
KLHDC10	0.6357131140290522	0.6357131140290522	9306	False	False	False
NSMCE4A	0.6356721217932598	0.6356721217932598	9307	False	False	False
RARS1	-0.635402530243235	0.635402530243235	9308	False	False	False
WNT5A-AS1	-0.6354018700608404	0.6354018700608404	9309	False	False	False
AC112254.1	0.6353943032574816	0.6353943032574816	9310	False	False	False
EPB41L4B	0.6353909443941538	0.6353909443941538	9311	False	False	False
MIR155HG	-0.6353764539872208	0.6353764539872208	9312	False	False	False
ZNF37CP	0.6353635937101841	0.6353635937101841	9313	False	False	False
DRP2	-0.6352188647648352	0.6352188647648352	9314	False	False	False
ZNF486	-0.6351168253529783	0.6351168253529783	9315	False	False	True
GLP1R	-0.6350782982920994	0.6350782982920994	9316	False	False	True
AC084262.1	-0.6349822045901294	0.6349822045901294	9317	False	False	False
PTPRB	0.6349485187813657	0.6349485187813657	9318	False	False	True
FTLP16	0.6348784479428382	0.6348784479428382	9319	False	False	False
KRTDAP	0.6348757671008287	0.6348757671008287	9320	False	False	False
HIGD1B	0.6347206783750413	0.6347206783750413	9321	False	False	True
NBPF20	-0.6347197453650983	0.6347197453650983	9322	False	False	False
PAIP2	0.634683238651423	0.634683238651423	9323	False	False	False
CAMP	0.6346073957083616	0.6346073957083616	9324	False	False	False
AL021918.5	0.6345568291650217	0.6345568291650217	9325	False	False	False
FANCA	-0.6345382751173831	0.6345382751173831	9326	False	False	True
NUDT12	0.6345130477552229	0.6345130477552229	9327	False	False	False
DNAH14	-0.6344241787670262	0.6344241787670262	9328	False	False	False
SPOCK1	-0.6344039124338691	0.6344039124338691	9329	False	False	True
AC132186.1	-0.6342407889139833	0.6342407889139833	9330	False	False	False
AC253536.2	0.6342356002381286	0.6342356002381286	9331	False	False	False
FASN	0.6342049399328742	0.6342049399328742	9332	False	False	False
AC097462.3	-0.6342008161282321	0.6342008161282321	9333	False	False	False
CC2D1A	-0.6341859750121112	0.6341859750121112	9334	False	False	False
HMGB1P10	-0.6340943365123052	0.6340943365123052	9335	False	False	False
KCNAB1-AS1	0.6340445453630758	0.6340445453630758	9336	False	False	False
AC004784.1	-0.634027810030521	0.634027810030521	9337	False	False	False
AC007336.1	0.6340272308077014	0.6340272308077014	9338	False	False	False
AC106791.3	0.6339292377068412	0.6339292377068412	9339	False	False	False
ADAMTS20	-0.6339185009082141	0.6339185009082141	9340	False	False	False
AP002754.1	-0.6338973011565502	0.6338973011565502	9341	False	False	False
IGHGP	-0.6338902710777464	0.6338902710777464	9342	False	False	True
AGPAT3	0.6338573993795766	0.6338573993795766	9343	False	False	False
FHDC1	0.6338487700101708	0.6338487700101708	9344	False	False	True
MRPL22	0.6338309597570111	0.6338309597570111	9345	False	False	False
RANBP9	-0.6338292234424416	0.6338292234424416	9346	False	False	False
AC106038.1	0.6338083220200244	0.6338083220200244	9347	False	False	False
STX1B	-0.6337515281991941	0.6337515281991941	9348	False	False	True
AP000944.7	0.6337110510296018	0.6337110510296018	9349	False	False	False
FAM86FP	0.6336737913133733	0.6336737913133733	9350	False	False	False
CNR2	0.6336540288444915	0.6336540288444915	9351	False	False	False
AC019131.2	0.6336072589993057	0.6336072589993057	9352	False	False	False
AC005699.1	-0.6335816357073603	0.6335816357073603	9353	False	False	False
MEA1	-0.6334657528750275	0.6334657528750275	9354	False	False	False
AC131254.1	-0.633379579482238	0.633379579482238	9355	False	False	False
REEP5	0.6333011124423054	0.6333011124423054	9356	False	False	False
LINC02577	-0.6332790708192095	0.6332790708192095	9357	False	False	False
CKAP5	-0.6332618812478789	0.6332618812478789	9358	False	False	False
AC007000.1	0.6332533399497445	0.6332533399497445	9359	False	False	False
SLC5A6	0.6332397654419267	0.6332397654419267	9360	False	False	False
GBX2	-0.6332257496285236	0.6332257496285236	9361	False	False	False
AC107881.1	-0.6332063778239323	0.6332063778239323	9362	False	False	False
C1GALT1C1	-0.6331597634037712	0.6331597634037712	9363	False	False	False
AC013355.1	0.6331332193440498	0.6331332193440498	9364	False	False	False
AC026254.2	0.6329054490040043	0.6329054490040043	9365	False	False	False
UBN2	0.6328382906123305	0.6328382906123305	9366	False	False	False
AP3S2	0.6328332332984248	0.6328332332984248	9367	False	False	False
IDO2	0.6327700456607576	0.6327700456607576	9368	False	False	False
PDIA6	0.6327419556630328	0.6327419556630328	9369	False	False	True
KLK2	0.6327192718021284	0.6327192718021284	9370	False	False	False
AL355922.1	-0.6327033878925179	0.6327033878925179	9371	False	False	False
ARHGAP6	0.6326916330385377	0.6326916330385377	9372	False	False	True
OR7E158P	0.6326735054869106	0.6326735054869106	9373	False	False	False
AP000344.1	0.6326424973766333	0.6326424973766333	9374	False	False	False
FBXO30-DT	0.63260948077964	0.63260948077964	9375	False	False	False
AC009220.3	0.6325623184665399	0.6325623184665399	9376	False	False	False
LRRIQ4	0.6325304671986802	0.6325304671986802	9377	False	False	False
ATP5MF	0.6324777045588375	0.6324777045588375	9378	False	False	False
C11orf97	0.6324702936808928	0.6324702936808928	9379	False	False	False
ABHD17B	0.632411722529972	0.632411722529972	9380	False	False	False
AC046158.2	0.6323564226659474	0.6323564226659474	9381	False	False	False
TMSB4XP4	-0.6323130339141529	0.6323130339141529	9382	False	False	False
MRPL21	0.632307937358311	0.632307937358311	9383	False	False	False
NCOA6	0.6322700901357509	0.6322700901357509	9384	False	False	False
AC097634.1	0.6322600130423713	0.6322600130423713	9385	False	False	False
CHGB	-0.6322496629006111	0.6322496629006111	9386	False	False	True
AP001065.4	0.632216085221871	0.632216085221871	9387	False	False	False
FAM234A	0.632023611494688	0.632023611494688	9388	False	False	False
TBC1D13	0.6320012354643357	0.6320012354643357	9389	False	False	False
FGF12-AS2	0.6319554166533771	0.6319554166533771	9390	False	False	False
PIK3C2A	0.6317966279634039	0.6317966279634039	9391	False	False	False
TMPRSS7	0.631718385541362	0.631718385541362	9392	False	False	False
KCNJ6	-0.6316188069441739	0.6316188069441739	9393	False	False	False
FTH1P3	-0.6316178485807266	0.6316178485807266	9394	False	False	False
AL354824.2	-0.631467349992195	0.631467349992195	9395	False	False	False
AL139021.1	0.6312190450659394	0.6312190450659394	9396	False	False	False
ZNF618	0.6312154873716121	0.6312154873716121	9397	False	False	False
CYP1A2	0.6311869681456902	0.6311869681456902	9398	False	False	True
QTRT1	0.6311393606687526	0.6311393606687526	9399	False	False	False
NDUFS6	0.6310879405645337	0.6310879405645337	9400	False	False	False
B3GNT6	-0.6310446741071972	0.6310446741071972	9401	False	False	False
CSNK1G1	0.6310411685085358	0.6310411685085358	9402	False	False	False
RAB14	-0.6310389273831489	0.6310389273831489	9403	False	False	False
LINC02420	-0.6310069405291366	0.6310069405291366	9404	False	False	False
MT2P1	0.6309594265428587	0.6309594265428587	9405	False	False	False
RASA4	-0.6309298356007611	0.6309298356007611	9406	False	False	False
LCN10	-0.6308840431799023	0.6308840431799023	9407	False	False	False
AC084855.2	-0.6308664358263414	0.6308664358263414	9408	False	False	False
AL161668.4	0.6308233604557014	0.6308233604557014	9409	False	False	False
AL353138.1	-0.6308194701583213	0.6308194701583213	9410	False	False	True
ARHGEF35	0.6308111802357238	0.6308111802357238	9411	False	False	True
AC125494.2	0.6308084736145573	0.6308084736145573	9412	False	False	False
PIGV	0.6305862023342798	0.6305862023342798	9413	False	False	False
LINC01714	0.6304964054820206	0.6304964054820206	9414	False	False	False
CROCC2	0.6303463965632565	0.6303463965632565	9415	False	False	False
ACE2	0.6303414845798733	0.6303414845798733	9416	False	False	False
AC139272.1	0.630322449282903	0.630322449282903	9417	False	False	False
SLC7A5	-0.6302782854182459	0.6302782854182459	9418	False	False	True
NAGS	0.6302378261819069	0.6302378261819069	9419	False	False	True
AL035653.1	0.6301096192835981	0.6301096192835981	9420	False	False	False
FZD10-AS1	-0.6300787625767765	0.6300787625767765	9421	False	False	True
LHFPL1	0.6300682758208972	0.6300682758208972	9422	False	False	False
RN7SL268P	0.63005649337112	0.63005649337112	9423	False	False	False
RREB1	0.6300027570912334	0.6300027570912334	9424	False	False	False
ZNF444	0.6299270534031962	0.6299270534031962	9425	False	False	False
CXCR2	-0.629706900048249	0.629706900048249	9426	False	False	False
AC111170.3	-0.6296744218156292	0.6296744218156292	9427	False	False	False
RPL7P12	-0.6296071585337204	0.6296071585337204	9428	False	False	False
U47924.3	0.6296019071000527	0.6296019071000527	9429	False	False	False
LAIR2	-0.6295106255521103	0.6295106255521103	9430	False	False	False
C8orf34	-0.6295043197595043	0.6295043197595043	9431	False	False	False
CR381653.1	0.629342814887857	0.629342814887857	9432	False	False	False
MINAR1	-0.6293409300563638	0.6293409300563638	9433	False	False	False
LINC00313	-0.629269316786025	0.629269316786025	9434	False	False	False
FAM131C	0.62925652007896	0.62925652007896	9435	False	False	False
AL161910.1	0.6292435264513763	0.6292435264513763	9436	False	False	False
BIK	0.6292350550943018	0.6292350550943018	9437	False	False	False
MRPS21P9	0.6292092341899105	0.6292092341899105	9438	False	False	False
LINC00423	-0.6291580596083195	0.6291580596083195	9439	False	False	False
XPOTP1	0.6291326726033343	0.6291326726033343	9440	False	False	False
IBSP	-0.6289668097743801	0.6289668097743801	9441	False	False	False
OSBPL2	0.6289344488360141	0.6289344488360141	9442	False	False	False
AL133477.1	0.6289095453007242	0.6289095453007242	9443	False	False	False
ZSCAN16	-0.6288645680504752	0.6288645680504752	9444	False	False	False
LINC01126	0.6287530255513275	0.6287530255513275	9445	False	False	False
AC008945.2	-0.6287402603416308	0.6287402603416308	9446	False	False	False
ISCA1P4	0.628728390526619	0.628728390526619	9447	False	False	False
DEPDC5	-0.6287255348703172	0.6287255348703172	9448	False	False	False
AC024270.1	0.6286945683180112	0.6286945683180112	9449	False	False	False
FAM220CP	0.6286801788366652	0.6286801788366652	9450	False	False	False
LRFN3	-0.6286046507929709	0.6286046507929709	9451	False	False	False
SBNO1	0.628586101987263	0.628586101987263	9452	False	False	False
PLA2G5	-0.6284560792300237	0.6284560792300237	9453	False	False	True
TNXB	-0.6283562118192978	0.6283562118192978	9454	False	False	True
AL513314.2	0.6283432529242224	0.6283432529242224	9455	False	False	False
AC060766.3	0.6282524733076924	0.6282524733076924	9456	False	False	False
PPIAP26	0.6282461465401532	0.6282461465401532	9457	False	False	True
RUBCN	-0.6280285673820093	0.6280285673820093	9458	False	False	True
AL157931.1	-0.6279699327362848	0.6279699327362848	9459	False	False	False
PCDH11X	0.6279657983241473	0.6279657983241473	9460	False	False	False
AL022334.2	-0.6279548794844101	0.6279548794844101	9461	False	False	False
AC126544.2	-0.6279309620378608	0.6279309620378608	9462	False	False	False
AC009879.3	0.6279205741550683	0.6279205741550683	9463	False	False	False
PNMA8C	0.6279175489995327	0.6279175489995327	9464	False	False	False
ZNF709	0.6279165672324983	0.6279165672324983	9465	False	False	False
MIR1179	0.627875201594114	0.627875201594114	9466	False	False	False
AC013477.1	0.6278305913147465	0.6278305913147465	9467	False	False	False
ZNF239	-0.6276570093681204	0.6276570093681204	9468	False	False	False
CTSLP3	0.6276529903051877	0.6276529903051877	9469	False	False	False
AC112484.5	0.6276506326236616	0.6276506326236616	9470	False	False	False
GOLGA8G	0.6276063923692516	0.6276063923692516	9471	False	False	False
AC061975.6	0.6275116744815185	0.6275116744815185	9472	False	False	False
AC109462.3	0.6275022985231663	0.6275022985231663	9473	False	False	False
DNAJC28	0.6274925920285696	0.6274925920285696	9474	False	False	False
AC036214.1	0.6274683217242907	0.6274683217242907	9475	False	False	False
AC093274.1	0.6274057488383447	0.6274057488383447	9476	False	False	False
AC025253.2	-0.627244883636937	0.627244883636937	9477	False	False	False
AC087482.1	0.6272156318039421	0.6272156318039421	9478	False	False	False
ZNF552	-0.6272131387641708	0.6272131387641708	9479	False	False	False
APPBP2	0.6271754586972855	0.6271754586972855	9480	False	False	False
MAT2B	-0.6270826986124015	0.6270826986124015	9481	False	False	False
HNRNPDL	-0.6269719362705483	0.6269719362705483	9482	False	False	False
CNTN4	-0.626927344344907	0.626927344344907	9483	False	False	True
AL162231.1	-0.6268778151297627	0.6268778151297627	9484	False	False	False
TTC28-AS1	-0.6267934826573064	0.6267934826573064	9485	False	False	False
AL512638.2	-0.626766963454365	0.626766963454365	9486	False	False	False
MMP23B	-0.626715854024649	0.626715854024649	9487	False	False	False
C5orf34-AS1	0.6265549740996084	0.6265549740996084	9488	False	False	False
NREP	0.6265533643074064	0.6265533643074064	9489	False	False	False
SLAMF9	-0.6265254633515502	0.6265254633515502	9490	False	False	False
TMED2-DT	0.6264868681709146	0.6264868681709146	9491	False	False	False
NDUFAF4	0.6263679540923367	0.6263679540923367	9492	False	False	False
PDCL3	-0.626355331931407	0.626355331931407	9493	False	False	False
WNT11	0.6262404570729586	0.6262404570729586	9494	False	False	True
PLD1	0.6262298951920291	0.6262298951920291	9495	False	False	False
HDAC11-AS1	0.6262008446739337	0.6262008446739337	9496	False	False	False
SMG7-AS1	0.6260874566804625	0.6260874566804625	9497	False	False	False
AP000812.4	0.626086037078231	0.626086037078231	9498	False	False	False
